Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Cruise,49,31,1362.0,183.3,1989.6,1988.9,1994.1,1991.4,1000.0,1121.2,1262.6,1281.4,72.0,84.8,160.8,168.0,9.0,11.8,12.4,12.0,417.1,31925.6,32538.6,646878.4,4005737.5,5461887.8,13201.6,71043.8,88018.0
Container,41,4,1013.9,753.4,1997.3,1997.0,1997.0,1996.2,2212.7,2132.2,2208.6,2214.4,159.0,154.9,161.9,162.0,52.0,220.6,118.4,114.9,324.9,24861.9,25339.2,1685131.9,4273860.1,4825651.2,41100.8,105928.1,119291.8
Miscellaneous - fishing,35,27,266.3,126.8,1994.5,1993.6,2000.3,2001.3,2233.7,3346.8,3280.2,3381.9,260.0,521.3,784.2,886.2,52.0,296.5,357.6,319.3,113.2,8497.0,8660.1,891771.9,1978122.0,2248924.4,25479.2,59964.1,71083.8
Service - other,17,7,100.5,45.2,1990.9,1989.1,1986.0,1985.7,500.6,3153.5,1128.3,1134.0,146.0,627.4,947.9,973.2,28.0,129.6,89.1,100.2,52.8,3966.5,4042.7,315503.0,647342.8,697551.1,18559.0,41296.9,46630.0
General cargo,14,6,345.1,305.0,2011.3,2004.8,2012.9,2012.4,1968.5,2012.0,2213.4,2206.7,149.5,183.0,197.0,205.1,51.0,72.5,216.2,195.0,84.8,6493.8,6618.5,352315.6,1068463.6,1493220.4,25165.4,107209.4,137907.9
Chemical tanker,7,2,104.6,153.0,2007.4,2006.0,2004.8,2004.7,1125.7,2186.8,2196.1,2264.3,103.0,167.8,207.9,210.2,13.0,44.8,63.6,64.8,27.5,2111.3,2151.9,126577.0,433513.3,520385.4,18082.4,72715.4,89248.5
Oil tanker,5,2,355.0,542.3,2006.2,2006.5,2006.2,2006.2,2694.8,2503.3,2674.2,2674.2,250.0,244.8,234.2,234.2,32.0,30.8,23.9,23.9,57.2,4380.9,4465.1,483985.9,1162235.7,1311101.7,96797.2,294557.0,344470.1
Ferry-RoPax,3,1,16.2,1.4,2007.0,2007.0,2007.0,2007.0,577.8,577.8,463.6,463.6,54.0,54.0,53.7,53.7,11.0,11.0,14.0,14.0,4.7,356.3,363.1,8502.5,21026.0,25799.0,2834.2,6049.8,5510.1
Service - tug,2,2,0.3,0.3,1991.0,1991.0,1995.7,2000.0,561.9,561.9,567.2,580.1,197.5,197.5,209.8,221.0,37.5,37.5,35.2,33.2,0.5,36.9,37.6,6575.9,15550.0,20820.6,3287.9,8490.1,11463.0
Refrigerated bulk,2,1,6.0,7.0,1983.0,1983.0,1983.0,1983.0,2291.2,2291.2,2291.2,2291.2,241.5,241.5,243.8,243.8,21.0,21.0,20.3,20.3,5.7,425.8,434.0,20731.0,45298.3,51024.2,10365.5,22088.8,23849.2
Bulk carrier,1,1,9.7,20.8,1982.0,1982.0,1982.0,1982.0,2904.0,2904.0,2904.0,2904.0,295.0,295.0,295.0,295.0,4.0,4.0,4.0,4.0,3.1,235.3,239.8,43964.2,99720.0,120131.2,43964.2,132565.7,165462.4
Vehicle,1,1,401.9,120.8,1988.0,1988.0,1988.0,1988.0,9468.3,9468.3,9468.3,9468.3,640.0,640.0,640.0,640.0,16.0,16.0,16.0,16.0,25.9,1971.5,2009.4,122369.7,539519.3,624818.3,122369.7,465127.3,500579.0
