Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Denmark,56,10,1313.4,1017.0,2000.3,2000.3,2000.7,2000.5,2211.4,2526.6,2240.4,2258.3,160.0,289.3,177.8,178.0,50.5,298.6,146.0,140.9,411.1,31429.8,32033.3,2069362.8,5349810.4,6263708.0,36952.9,103111.2,119590.9
Iceland,43,35,683.7,171.0,1991.9,1990.6,1991.9,1996.5,1168.4,2020.3,1311.4,1503.9,103.0,282.1,244.7,494.3,15.0,140.2,90.2,162.0,201.2,15459.0,15755.8,826887.8,2884823.2,3616900.2,19229.9,64668.6,77772.5
Canada,37,22,987.9,229.8,1993.0,1992.8,1991.9,1989.5,879.6,2171.8,1691.6,2310.6,67.0,279.3,406.7,556.6,16.0,57.3,48.1,62.3,227.5,17302.3,17634.5,694510.3,2476643.8,2962832.8,18770.5,62247.4,70845.8
Faroe Islands,11,11,36.8,14.9,1986.6,1986.6,1991.3,1987.5,1506.5,2257.2,2064.2,2076.3,177.0,334.3,451.6,424.0,26.0,231.4,131.1,189.0,25.2,1893.1,1929.4,104836.2,230655.7,260848.6,9530.6,22297.2,26302.6
Indonesia,7,1,12.6,5.8,1992.0,1992.0,1992.0,1992.0,182.9,182.9,280.9,280.9,23.0,23.0,245.1,245.1,13.0,13.0,18.4,18.4,2.3,171.0,174.3,40155.0,82389.3,88779.5,5736.4,12764.5,14413.0
United Kingdom of Great Britain and Northern Ireland,5,5,137.4,40.5,1988.4,1988.4,1983.5,1990.8,1543.6,1601.3,1537.9,1546.8,140.0,133.4,120.4,127.5,8.0,39.0,35.4,64.5,41.5,3178.4,3239.4,94405.3,514087.7,710247.2,18881.1,94742.0,120203.8
Estonia,3,2,183.3,260.1,2003.3,2002.0,2005.2,2005.7,3003.0,3000.9,3081.8,3096.8,256.0,276.5,257.8,254.6,9.0,126.2,32.2,16.1,37.1,2818.9,2873.0,283148.7,659517.0,737933.3,94382.9,271277.6,315498.7
United States of America,3,3,213.8,56.5,2011.0,2011.0,2011.0,2010.5,6801.9,6309.0,6175.1,4562.2,496.0,444.0,484.5,361.6,24.0,28.7,24.6,36.9,85.6,6445.3,6569.1,116861.0,651418.5,876600.6,38953.7,211888.2,257591.2
Singapore,2,1,1.0,0.4,1992.0,1992.0,1992.0,1992.0,75.7,75.7,75.7,75.7,35.0,35.0,43.0,43.0,4.5,4.5,4.9,4.9,0.2,17.3,17.7,3090.6,6341.1,6833.0,1545.3,3438.5,3882.6
Norway,2,2,82.8,99.8,2010.0,2010.0,2008.8,2007.7,5185.3,5185.3,2791.5,2373.6,922.0,922.0,666.6,421.2,45.5,45.5,43.8,42.1,21.3,1620.0,1651.1,164718.2,379681.0,430006.4,82359.1,220751.0,259787.4
Sweden,2,1,132.9,203.0,2006.0,2006.0,2006.0,2006.0,2502.8,2502.8,2502.8,2502.8,202.0,202.0,201.0,201.0,36.0,36.0,35.7,35.7,20.4,1561.3,1591.3,181195.4,435119.6,490852.3,90597.7,275691.7,322408.1
Italy,1,1,55.9,5.7,2015.0,2015.0,2015.0,2015.0,1169.3,1169.3,1169.3,1169.3,87.0,87.0,87.0,87.0,7.0,7.0,7.0,7.0,8.3,631.8,644.0,15043.7,124518.5,166054.2,15043.7,103896.8,123519.1
Netherlands,1,1,83.0,124.4,2004.0,2004.0,2004.0,2004.0,3258.2,3258.2,3258.2,3258.2,233.0,233.0,233.0,233.0,77.0,77.0,77.0,77.0,19.3,1485.2,1513.8,23992.6,175705.4,202584.9,23992.6,207188.2,254695.6
Spain,1,1,9.7,20.8,1982.0,1982.0,1982.0,1982.0,2904.0,2904.0,2904.0,2904.0,295.0,295.0,295.0,295.0,4.0,4.0,4.0,4.0,3.1,235.3,239.8,43964.2,99720.0,120131.2,43964.2,132565.7,165462.4
Chile,1,1,45.4,9.1,1982.0,1982.0,1982.0,1982.0,7012.7,7012.7,7012.7,7012.7,524.0,524.0,524.0,524.0,9.0,9.0,9.0,9.0,12.3,942.7,960.8,36617.1,206801.1,449662.8,36617.1,211537.6,408835.8
Peru,1,1,1.9,0.2,2007.0,2007.0,2007.0,2007.0,162.4,162.4,162.4,162.4,19.0,19.0,19.0,19.0,11.0,11.0,11.0,11.0,0.7,53.2,54.2,992.8,2455.0,3012.3,992.8,2119.1,1930.1
Guinea,1,1,0.2,0.2,2015.0,2015.0,2015.0,2015.0,629.6,629.6,629.6,629.6,260.0,260.0,260.0,260.0,26.0,26.0,26.0,26.0,0.2,18.1,18.4,4525.3,10701.0,14328.1,4525.3,11685.2,15777.0
