Inventory,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
All Global Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
All International Voyages,1229088,41343,71953336.7,102531467.9,2003.7,2003.8,2009.2,2009.4,668.4,1825.5,2058.1,2438.9,67.0,228.6,428.3,471.9,22.0,79.5,68.9,76.8,7386879.1,561972489.7,572762361.5,42427448653.6,117844885887.1,135247567981.6,34519.5,120548.3,148093.0
All Domestic Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
Int. Arr. Inventory,179,88,5124.9,2509.9,1995.4,1992.5,1994.6,1998.7,1429.1,2388.9,2388.4,2489.7,124.0,333.2,1456.9,988.0,19.0,72.5,27.5,41.6,1041.0,79813.5,81345.9,4515311.5,14340079.7,17423256.9,25225.2,81932.8,96486.4
Int. Dep. Inventory,177,85,3981.5,2259.3,1995.5,1992.8,1997.4,2000.4,1819.4,2277.0,1870.9,2269.3,149.0,297.2,281.9,272.8,30.0,127.9,84.8,96.6,1117.2,85262.9,86899.9,4704307.0,14290388.4,17401315.4,26578.0,83529.5,98957.6
Domestic Inventory,1742,76,2968.6,1480.4,1994.4,1990.4,1996.1,1998.0,217.9,873.4,331.1,329.8,22.0,174.1,321.5,295.7,11.0,30.6,52.9,52.7,1398.7,106285.1,108325.7,5401671.3,14769883.6,18696207.5,3100.8,8892.5,11045.0
