Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Service - tug,183,69,247.2,232.9,2010.6,2010.0,2010.5,2010.4,542.1,1167.0,949.1,875.8,160.0,345.6,769.8,740.2,27.0,111.5,125.4,121.0,175.4,13166.0,13418.8,5957670.8,14088097.9,18863201.6,32555.6,84064.3,113501.1
General cargo,123,89,1921.7,2586.1,2004.9,2005.5,2006.8,2006.8,1586.8,1644.1,1727.4,1719.1,144.0,152.7,208.1,208.0,64.0,99.8,154.1,155.4,379.2,29068.6,29626.7,1695506.7,5534717.9,7949976.8,13784.6,66875.3,89321.1
Container,112,25,1546.5,1967.5,2002.1,2004.8,2003.4,2003.3,928.0,914.5,1048.6,1049.5,64.0,69.5,114.4,113.6,14.0,14.9,26.2,26.5,339.1,26080.3,26581.1,2162734.4,7570706.2,8605642.2,19310.1,71925.7,86350.6
Chemical tanker,97,28,696.2,1061.6,2008.9,2007.2,2010.0,2010.0,1031.4,1273.5,1249.5,1273.4,85.0,94.5,126.9,128.8,28.0,30.9,35.3,36.1,202.8,15548.9,15847.4,1505999.8,4378590.3,5359525.7,15525.8,50261.0,61502.2
Oil tanker,93,68,7510.0,13829.2,2004.2,2004.9,2005.8,2005.8,1125.7,1607.8,1741.0,1743.9,123.0,191.3,306.7,307.9,45.0,60.8,63.6,63.4,659.2,51031.1,52010.9,7356307.5,15225138.3,16739771.1,79100.1,196716.9,246305.7
Liquefied gas tanker,86,10,20961.6,16091.4,2007.5,1998.8,2008.0,2007.6,2401.2,2993.2,2595.7,2555.7,152.0,210.8,179.4,180.1,60.0,48.0,144.6,132.2,2156.4,134586.9,137171.0,3770261.8,28024840.4,23296212.2,43840.3,395208.1,613622.7
Bulk carrier,56,50,2245.6,3834.6,2005.6,2005.8,2005.2,2005.0,1792.7,1851.0,2012.0,2040.3,169.5,175.7,228.1,226.8,85.5,131.8,180.6,181.3,216.4,16713.7,17034.6,1420733.7,3394478.5,4675248.6,25370.2,98695.7,122037.8
Ro-Ro,37,8,108.8,79.2,2012.3,2009.8,2003.5,2005.2,407.2,1238.7,2421.5,1451.1,93.0,187.2,322.7,303.3,21.0,45.8,44.6,57.3,72.5,5480.7,5586.0,133877.2,653722.4,390975.5,3618.3,8673.2,10872.5
Vehicle,30,16,1681.0,508.3,2010.5,2006.2,2010.3,2009.8,1020.9,1327.7,1158.1,1170.6,58.0,88.6,96.5,98.7,4.0,5.4,5.4,5.5,112.6,8719.8,8887.2,514736.4,2269435.5,2628237.6,17157.9,65217.1,70187.9
Cruise,18,11,378.0,50.1,2001.1,2002.5,2001.2,1999.5,307.1,675.6,620.7,689.5,26.5,48.0,72.2,84.1,11.0,16.1,18.3,24.1,73.2,5662.6,5771.3,131765.6,1085843.9,1456708.1,7320.3,50442.0,60404.0
Service - other,13,10,29.0,14.4,2007.3,2008.1,2004.0,2006.4,839.8,1634.1,1879.8,1948.1,197.0,391.7,855.5,855.8,20.0,60.4,20.8,19.6,20.6,1543.3,1572.9,100335.7,205866.9,221834.1,7718.1,17174.1,19392.0
Ferry-RoPax,2,2,10.9,5.2,2008.0,2008.0,2012.9,2011.7,3582.8,3582.8,3677.6,3652.8,1010.5,1010.5,1213.1,1164.0,45.0,45.0,28.3,32.4,12.5,935.0,952.9,67412.2,153524.4,197824.3,33706.1,74034.2,91879.1
Ferry-pax only,1,1,3.5,3.2,2018.0,2018.0,2018.0,2018.0,6001.5,6001.5,6001.5,6001.5,1608.0,1608.0,1608.0,1608.0,13.0,13.0,13.0,13.0,3.3,247.5,252.2,266630.6,543018.2,684035.2,266630.6,620037.1,817413.5
Miscellaneous - fishing,1,1,0.0,0.0,1995.0,1995.0,1995.0,1995.0,96.9,96.9,96.9,96.9,16.0,16.0,16.0,16.0,32.0,32.0,32.0,32.0,0.1,6.9,7.0,175.8,390.0,443.4,175.8,413.8,490.5
