Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Service - tug,177,68,204.8,192.5,2010.6,2010.1,2010.0,2009.9,540.8,1166.9,827.8,757.6,96.0,336.5,494.0,462.4,55.0,241.4,510.6,518.7,151.8,11400.6,11619.5,4924661.3,11645341.4,15592482.7,27822.9,71843.8,97001.4
General cargo,118,86,1516.2,2026.5,2004.7,2005.6,2006.3,2006.2,1082.1,1275.1,1407.2,1385.5,111.0,142.1,234.0,232.5,54.5,77.9,81.3,80.8,311.2,23855.5,24313.6,1335728.6,4356739.8,6258055.9,11319.7,54794.3,73213.1
Container,114,26,1824.7,2323.2,2001.9,2005.0,2003.8,2003.5,873.8,1106.2,1198.4,1200.1,67.0,91.7,141.3,142.8,20.0,22.7,39.5,40.8,404.6,31095.5,31692.5,2519486.3,8702753.6,9857808.1,22100.8,80914.7,96766.5
Chemical tanker,97,28,715.4,1104.2,2008.9,2007.2,2009.4,2009.4,891.7,1462.4,1284.0,1324.5,94.0,129.1,153.1,154.5,23.0,50.5,50.7,52.0,232.5,17792.4,18134.0,1539900.3,4490820.4,5487321.5,15875.3,51798.1,63332.7
Oil tanker,88,64,7692.9,14147.7,2004.2,2004.7,2006.9,2006.9,935.6,1667.0,1900.0,1902.1,102.0,163.6,306.3,306.4,33.0,56.3,61.9,62.4,707.5,54775.2,55826.9,7413564.1,15461825.9,17013465.6,84245.0,207995.8,260253.2
Liquefied gas tanker,87,10,23502.7,18387.8,2007.1,1998.8,2008.3,2007.8,2409.9,2803.1,2892.9,2897.0,160.0,191.6,287.1,277.9,23.0,59.9,45.6,49.6,2401.9,147893.1,150732.7,4307280.2,32023435.4,26618926.9,49509.0,446371.7,693084.8
Bulk carrier,58,52,1432.2,2394.4,2006.1,2006.4,2006.0,2005.9,970.2,1257.8,1252.6,1248.8,98.5,212.8,440.5,480.1,45.5,86.2,95.4,94.0,170.7,13175.7,13428.7,1025173.0,2559334.4,3644548.4,17675.4,71705.2,90299.8
Ro-Ro,37,8,29.6,28.2,2012.3,2009.8,2005.7,2007.8,202.1,669.4,659.3,516.1,30.0,121.6,147.9,168.8,43.0,174.0,113.8,121.1,83.4,6268.7,6389.0,60540.1,364004.6,194165.4,1636.2,3950.4,5226.6
Vehicle,31,16,1388.9,435.2,2010.5,2006.2,2009.5,2009.0,701.9,1124.1,928.8,968.4,48.0,75.5,85.0,90.2,14.0,15.8,21.2,20.9,97.5,7551.6,7696.6,440705.8,1943040.1,2250238.5,14216.3,54036.2,58154.8
Cruise,17,11,377.2,49.1,2000.4,2002.5,1997.8,1997.1,388.1,530.7,666.1,729.8,32.0,36.2,62.7,65.5,10.0,24.5,67.5,71.8,66.8,5157.7,5256.7,129642.8,1065936.8,1434379.6,7626.0,52487.8,63086.3
Service - other,12,10,43.7,15.1,2006.7,2008.1,2000.2,2000.3,619.5,1203.4,2930.2,2134.0,80.5,282.6,1056.0,899.4,154.5,226.6,48.7,104.1,25.2,1894.0,1930.4,105173.7,215793.4,232530.4,8764.5,19502.4,22021.0
Ferry-RoPax,2,2,4.2,2.0,2008.0,2008.0,2013.4,2012.4,1254.8,1254.8,1419.1,1376.1,198.5,198.5,218.8,215.2,188.0,188.0,275.5,259.9,4.7,352.1,358.8,22499.6,51768.3,66295.3,11249.8,24626.2,29610.4
Ferry-pax only,1,1,1.5,1.4,2018.0,2018.0,2018.0,2018.0,2548.8,2548.8,2548.8,2548.8,68.0,68.0,68.0,68.0,3232.0,3232.0,3232.0,3232.0,5.3,399.1,406.7,113238.9,230621.7,290512.0,113238.9,263331.8,347158.2
Miscellaneous - fishing,1,1,0.1,0.1,1995.0,1995.0,1995.0,1995.0,447.0,447.0,447.0,447.0,120.0,120.0,120.0,120.0,116.0,116.0,116.0,116.0,0.5,34.8,35.5,811.1,1799.1,2045.4,811.1,1908.8,2262.8
