Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
South Africa,19,6,266.5,323.5,1997.2,1999.2,2003.2,2002.9,1712.1,2035.4,1963.8,1866.1,158.0,389.9,379.7,247.7,72.0,35.1,43.2,44.3,62.6,4789.3,4881.2,551856.9,1515883.3,2020763.4,29045.1,94097.5,124987.6
United Kingdom of Great Britain and Northern Ireland,6,4,517.2,295.5,2002.2,2002.2,2002.2,2002.2,3709.8,3709.9,3709.8,3709.8,238.0,235.2,240.3,240.3,58.0,67.5,60.0,60.0,118.7,9176.2,9352.4,317183.6,584470.7,681454.6,52863.9,124249.8,131893.4
Namibia,4,4,68.4,19.1,1988.8,1988.8,1981.1,1985.9,1241.0,3470.7,1281.1,1310.8,93.5,487.8,157.5,202.1,6.5,17.8,10.0,22.8,23.0,1765.9,1799.8,59039.9,327986.4,438957.2,14760.0,73745.6,91543.5
Argentina,3,3,58.6,11.0,1988.7,1988.7,1998.0,1990.7,3086.3,3099.4,3075.3,3085.1,300.0,300.7,301.1,300.8,47.0,42.7,36.1,40.3,30.9,2318.2,2362.7,38206.6,245098.2,455331.9,12735.5,77770.9,131212.5
United States of America,3,3,203.0,199.4,2010.0,2010.0,2010.0,2010.0,4410.2,4671.7,4636.1,4578.0,324.0,374.3,373.2,361.3,33.0,43.7,43.8,45.5,41.7,3217.2,3279.0,141641.3,456134.2,649182.7,47213.8,226460.1,297364.3
Cabo Verde,2,2,162.6,20.8,2002.0,2002.0,2004.5,2004.0,2248.6,2248.6,2262.9,2259.5,137.0,137.0,136.6,136.6,8.0,8.0,8.0,8.0,32.7,2533.9,2582.5,54584.0,451798.3,602504.7,27292.0,188487.6,224086.0
Spain,2,2,58.9,90.6,2007.0,2007.0,2005.4,2005.3,2287.6,2287.6,2342.4,2346.8,164.0,164.0,174.9,175.7,24.5,24.5,21.0,20.7,7.9,608.8,620.5,97628.7,245438.2,297725.1,48814.3,151089.9,186996.5
Senegal,2,2,112.8,95.9,2005.0,2005.0,2004.8,2007.6,1713.4,1713.4,1633.5,1972.4,152.0,152.0,149.2,188.4,41.0,41.0,40.1,52.3,20.6,1584.8,1615.2,33928.0,264345.7,329672.9,16964.0,132097.4,160062.1
Italy,2,2,101.8,144.8,2009.5,2009.5,2015.8,2015.8,2214.0,2214.0,2539.1,2358.7,201.5,201.5,329.9,329.2,29.0,29.0,51.3,51.2,13.9,1077.5,1098.2,28512.2,203879.6,236275.3,14256.1,120983.7,148895.1
Brazil,1,1,61.2,7.1,2010.0,2010.0,2010.0,2010.0,1883.9,1883.9,1883.9,1883.9,134.0,134.0,134.0,134.0,23.0,23.0,23.0,23.0,15.9,1230.4,1254.1,18652.5,154388.8,205888.3,18652.5,128820.2,153149.7
Trinidad and Tobago,1,1,13.7,20.1,1997.0,1997.0,1997.0,1997.0,3162.3,3162.3,3162.3,3162.3,307.0,307.0,307.0,307.0,110.0,110.0,110.0,110.0,3.4,258.3,263.2,34536.7,101309.2,139712.1,34536.7,138362.6,174459.5
Netherlands,1,1,104.9,148.7,2016.0,2016.0,2016.0,2016.0,4534.8,4534.8,4534.8,4534.8,374.0,374.0,374.0,374.0,32.0,32.0,32.0,32.0,13.4,1035.3,1055.1,28688.4,210094.2,242234.6,28688.4,247738.8,304544.2
Togo,1,1,10.8,16.5,2008.0,2008.0,2008.0,2008.0,1268.9,1268.9,1268.9,1268.9,123.0,123.0,123.0,123.0,26.0,26.0,26.0,26.0,2.9,222.2,226.5,19737.8,56088.4,66437.1,19737.8,61867.8,72527.8
Angola,1,1,20.7,1.9,1994.0,1994.0,1994.0,1994.0,1216.0,1216.0,1216.0,1216.0,88.0,88.0,88.0,88.0,33.0,33.0,33.0,33.0,7.5,582.2,593.4,4981.5,41232.8,54986.9,4981.5,34404.2,40901.9
Singapore,1,1,147.8,155.8,2015.0,2015.0,2015.0,2015.0,8028.5,8028.5,8028.5,8028.5,539.0,539.0,539.0,539.0,112.0,112.0,112.0,112.0,23.5,1817.5,1852.4,58879.9,214988.2,317431.7,58879.9,352291.5,481088.6
Ukraine,1,1,0.2,0.3,2003.0,2003.0,2003.0,2003.0,9.3,9.3,9.3,9.3,11.0,11.0,11.0,11.0,13.0,13.0,13.0,13.0,0.1,4.1,4.2,108.9,302.3,469.9,108.9,513.1,665.0
South Georgia and the South Sandwich Islands,1,1,34.6,3.2,1994.0,1994.0,1994.0,1994.0,2031.3,2031.3,2031.3,2031.3,164.0,164.0,164.0,164.0,8.0,8.0,8.0,8.0,12.6,977.3,996.1,8321.4,68877.1,91852.4,8321.4,57470.2,68324.2
Falkland Islands (Malvinas),1,1,27.0,13.7,1991.0,1991.0,1991.0,1991.0,4712.9,4712.9,4712.9,4712.9,543.0,543.0,543.0,543.0,10.0,10.0,10.0,10.0,16.4,1232.8,1256.4,95932.4,196832.3,212098.7,95932.4,213465.8,241033.1
Bahamas,1,1,66.3,70.7,2010.0,2010.0,2010.0,2010.0,4263.8,4263.8,4263.8,4263.8,337.0,337.0,337.0,337.0,25.0,25.0,25.0,25.0,14.0,1084.0,1104.8,26704.6,97506.5,143969.1,26704.6,159779.6,218194.7
