Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Australia,295,77,17210.8,5105.8,2002.4,2006.6,2001.1,2007.2,1049.8,1144.7,1101.8,1042.7,66.0,109.5,79.6,88.7,9.0,57.4,19.8,69.1,3461.8,267948.4,273093.0,7873974.3,33610309.7,37508471.9,26691.4,107660.3,115863.3
New Zealand,86,30,2525.8,1918.7,2007.2,2005.9,2005.3,2009.1,1042.1,1875.9,1160.0,1112.3,78.0,237.2,95.7,98.1,14.0,25.1,16.3,22.4,425.5,32864.3,33495.3,2285707.6,7439873.4,8303463.0,26578.0,86948.9,98578.7
Vanuatu,66,33,1002.1,456.6,2005.4,2006.2,2002.8,2008.3,346.1,395.4,368.4,359.8,32.5,39.5,38.6,38.4,12.0,24.1,15.7,27.0,206.1,15942.6,16248.7,369047.5,1848300.0,2247945.2,5591.6,28758.4,34941.4
French Polynesia,50,18,3552.4,4409.1,2009.2,2008.1,2009.1,2009.5,2511.2,2623.2,2553.0,2535.2,157.0,163.0,163.5,163.0,11.0,13.2,13.2,12.7,569.4,44104.1,44950.9,3313792.8,12308920.3,13524067.0,66275.9,250442.8,293382.9
Japan,39,20,4542.1,7694.3,2012.7,2011.3,2013.4,2013.4,4032.6,5140.9,4836.0,4815.7,373.0,604.2,615.9,610.3,142.0,154.6,172.9,175.1,438.3,33827.7,34477.2,3332635.2,7832602.1,10516737.7,85452.2,324977.9,400693.6
China,38,33,4854.4,8372.7,2010.8,2011.2,2011.3,2011.4,4340.2,4563.4,4524.6,4522.5,381.5,489.7,532.5,525.4,123.0,259.1,268.3,273.3,446.9,34573.0,35236.8,3378567.5,8081173.9,10193501.4,88909.7,330168.1,400108.8
Singapore,35,21,3643.6,5592.0,2007.3,2008.8,2008.3,2008.2,4205.0,4232.5,4248.5,4267.2,346.0,346.3,351.2,360.0,27.0,67.3,58.9,64.3,545.3,42158.9,42968.3,3347536.4,9823907.8,11388273.7,95643.9,328536.9,399798.6
"Korea, Republic of",32,11,4402.2,7684.3,2014.8,2013.1,2015.3,2015.3,4081.1,4268.9,4139.6,4138.5,344.0,358.8,345.8,345.7,189.5,173.5,225.9,226.3,357.7,27701.5,28233.4,1991384.3,5260114.5,6379700.3,62230.8,260657.0,317621.0
Fiji,29,21,794.6,442.7,2007.2,2005.5,2003.8,2008.6,741.4,776.3,761.6,774.7,59.0,61.8,57.8,68.6,33.0,29.5,19.0,35.0,166.4,12847.5,13094.2,414258.1,1716515.5,1910698.8,14284.8,62185.3,70046.3
Solomon Islands,20,9,380.6,494.9,2011.6,2010.7,2012.0,2012.0,938.1,963.4,955.3,959.6,69.0,85.3,84.3,87.4,20.5,21.9,26.8,26.7,73.7,5683.9,5793.0,337500.5,1351752.9,1560838.4,16875.0,75280.3,92346.6
Tonga,12,4,249.3,297.1,2014.0,2013.5,2014.0,2014.0,1089.9,1119.4,1113.7,1113.3,86.0,91.9,92.9,92.8,41.5,50.4,47.6,47.9,54.2,4164.8,4244.7,275162.6,1067411.1,1217988.4,22930.2,96012.9,117157.0
Papua New Guinea,11,11,247.5,389.2,2005.0,2005.0,2010.2,2010.5,1384.4,2733.3,1423.8,1409.7,119.0,332.3,141.7,131.3,23.0,34.4,22.5,22.8,46.1,3531.3,3599.1,192903.8,760715.3,878345.9,17536.7,81458.6,99118.7
American Samoa,10,8,274.1,367.2,2006.4,2007.4,2007.9,2007.8,1407.3,1507.2,1472.3,1464.6,110.5,151.8,144.3,138.5,23.5,44.8,40.6,37.3,51.0,3915.8,3991.0,403923.9,1288639.8,1451438.8,40392.4,140049.5,166120.7
Philippines,7,7,690.4,1201.6,2011.1,2011.1,2011.1,2011.1,3322.3,3418.7,3379.1,3370.9,333.0,388.4,351.8,342.3,405.0,456.7,480.7,486.9,67.6,5225.0,5325.3,533208.6,1082601.2,1356848.7,76172.7,249681.4,293131.4
"Taiwan, Province of China",6,6,695.7,1223.9,2009.7,2009.7,2009.7,2009.7,4003.1,4081.5,4123.7,4132.9,328.0,377.2,394.1,396.5,174.5,173.0,202.0,206.0,59.8,4624.6,4713.3,412377.5,985300.8,1226453.8,68729.6,262593.0,318303.8
Indonesia,6,6,551.7,761.3,2010.7,2010.7,2011.3,2011.5,3809.8,3757.2,3797.7,3845.5,283.0,308.3,307.0,310.5,26.0,92.8,121.4,147.2,89.3,6908.0,7040.7,655650.6,1939821.6,2168024.4,109275.1,363887.4,426599.6
