Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Noumea,501,169,29536.9,19344.5,2004.6,2006.8,2004.0,2009.0,1068.4,2279.1,1299.3,1933.1,70.0,254.5,173.3,297.8,10.0,67.7,38.8,62.6,5360.9,414754.4,422717.7,18818493.7,68388658.3,77246531.3,37561.9,139598.9,158865.9
Baie De Prony,128,54,5574.2,8895.3,2007.2,2009.6,2010.3,2010.8,1096.0,2534.8,2349.2,2621.6,104.0,248.7,363.9,388.2,35.0,185.2,227.6,248.7,785.2,60553.6,61716.3,4944749.5,13494816.2,15944526.7,38630.9,136526.1,161588.3
Kone,55,35,3556.1,5991.5,2013.3,2012.8,2014.2,2014.3,1087.3,2053.6,2249.2,2294.8,96.0,171.6,273.2,276.6,110.0,117.8,206.9,211.6,341.8,26437.5,26945.1,1946492.9,5659036.5,6740401.5,35390.8,147801.3,178270.1
Nakety,22,14,3334.4,5788.9,2013.5,2012.9,2013.6,2013.6,4154.5,5216.8,4747.0,4732.5,360.0,564.0,601.6,596.8,186.0,198.0,205.4,206.1,272.6,21113.0,21518.4,1996857.8,4462175.0,5441434.8,90766.3,324071.1,384370.8
Nepoui,20,13,2225.0,3832.9,2012.1,2013.3,2013.1,2013.2,4088.4,4206.2,4178.1,4178.2,350.0,365.0,389.4,388.9,63.5,155.9,160.1,161.0,194.6,15048.1,15337.0,1330398.6,3440011.9,4531011.1,66519.9,277946.9,347093.3
Baie Ugue,16,12,1915.1,3234.9,2013.0,2011.9,2012.5,2012.4,4090.2,4441.5,4480.3,4465.8,365.5,398.8,485.0,478.5,123.0,99.6,111.6,110.5,155.8,12059.5,12291.1,1372931.8,2858395.1,3632284.7,85808.2,289340.3,341843.8
Baie De Kouaoua,9,9,1027.4,1802.2,2011.6,2011.6,2011.6,2011.6,4000.7,3865.0,3840.2,3836.0,362.0,348.2,360.3,359.8,241.0,352.6,413.9,419.3,83.8,6488.4,6613.0,671302.3,1548133.1,1981375.6,74589.1,277586.4,336063.5
Prony,8,6,1085.2,1917.8,2013.6,2013.8,2013.7,2013.7,4149.2,4162.9,4137.5,4137.7,337.5,359.0,369.5,369.4,132.0,362.4,321.5,322.4,97.9,7566.9,7712.2,679900.1,1885833.8,2533383.1,84987.5,381064.4,486383.5
Thio,2,1,140.3,234.1,2009.0,2009.0,2009.0,2009.0,4116.1,4116.1,4116.1,4116.1,371.0,371.0,371.0,371.0,54.0,54.0,54.0,54.0,13.1,1014.5,1034.0,95947.9,266358.3,413973.3,47973.9,226014.6,292931.3
Mont-Dore,1,1,151.0,265.1,2015.0,2015.0,2015.0,2015.0,4155.8,4155.8,4155.8,4155.8,350.0,350.0,350.0,350.0,291.0,291.0,291.0,291.0,11.0,852.7,869.1,54003.4,158515.4,181085.0,54003.4,246770.7,301586.5
