Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Australia,276,97,15928.5,7552.9,2006.7,2007.8,2003.5,2009.1,1079.6,2075.7,1298.0,1208.0,81.0,221.8,122.7,165.7,16.5,62.9,27.1,41.0,3046.3,235600.1,240123.7,8199262.5,32664809.7,37118191.1,29707.5,118388.2,133951.2
Vanuatu,112,20,3038.4,562.5,1996.9,2002.1,1996.4,2001.2,386.4,433.0,468.9,446.8,37.0,39.7,40.5,43.3,10.0,32.8,21.5,27.7,717.2,55515.9,56581.8,1517065.1,6446376.4,7076506.3,13545.2,52494.2,55177.9
Fiji,95,47,2072.7,1699.3,2005.1,2004.3,2005.4,2008.6,713.7,967.5,894.9,1027.5,61.0,199.7,215.4,335.2,23.0,142.5,31.1,44.7,393.4,30351.8,30934.6,1507935.5,5606278.0,6425879.0,15873.0,63511.2,74322.7
New Zealand,54,32,1555.8,2335.7,2010.4,2010.3,2011.7,2011.8,1083.3,1567.2,1518.6,1582.5,95.0,156.4,311.1,334.9,39.5,116.7,53.9,45.5,231.0,17838.7,18181.2,1181677.5,4150651.3,4756847.9,21882.9,91490.1,109628.5
Japan,52,28,6445.9,8982.0,2011.7,2009.6,2013.4,2013.3,4215.4,6281.8,4545.6,4689.8,379.0,705.2,477.1,517.3,58.0,124.5,62.8,73.4,642.3,49545.4,50496.6,4407720.1,11612497.0,15076053.6,84763.8,320844.8,391015.3
"Korea, Republic of",47,21,8063.3,11818.9,2013.7,2012.1,2013.7,2014.7,4166.0,5227.2,4726.5,4718.0,378.0,481.3,611.8,677.3,76.0,57.2,84.3,97.9,646.7,50092.2,51054.0,3106153.8,10946016.2,12770724.7,66088.4,311458.7,373983.2
China,46,36,6931.7,8395.5,2009.8,2010.1,2009.4,2010.3,4429.7,4518.6,4496.3,4499.8,410.5,489.7,439.2,461.0,48.0,90.5,84.8,79.9,615.8,47462.3,48373.5,4227219.8,12264665.1,14847895.8,91896.1,342299.9,405670.1
Papua New Guinea,18,18,583.4,932.1,2007.7,2007.7,2011.8,2012.4,1411.9,3494.9,1464.0,1434.8,117.0,451.0,212.9,151.8,41.0,72.9,62.8,65.0,109.4,8394.9,8556.1,470585.6,1607571.9,1828928.7,26143.6,106923.6,129605.3
Singapore,18,11,2135.6,3293.2,2008.3,2009.4,2009.5,2009.3,4253.0,4399.7,4252.5,4251.0,407.5,442.2,412.8,432.3,26.5,44.0,33.9,34.5,259.5,20012.2,20396.4,2026998.2,6402103.9,7554847.5,112611.0,395939.7,487344.1
"Taiwan, Province of China",13,8,1212.1,1474.7,2013.0,2012.9,2013.0,2013.0,3844.5,3854.7,3819.4,3819.9,250.0,274.4,263.6,263.8,66.0,69.5,69.3,69.6,262.8,20340.1,20730.6,1253156.4,4560025.7,4985552.3,96396.6,355409.6,417666.9
Hong Kong,8,4,1339.9,1716.7,2008.5,2009.2,2008.4,2008.6,4179.0,4297.1,4219.5,4228.0,253.5,278.8,262.6,264.6,11.0,12.2,11.4,11.5,181.5,14063.0,14333.1,1230423.6,3468665.1,3905076.9,153802.9,480032.6,558452.0
Russian Federation,4,4,817.4,1418.7,2011.8,2011.8,2012.1,2012.1,6228.6,6318.9,6359.0,6375.7,678.0,695.0,753.6,757.0,29.5,39.2,34.2,34.1,76.1,5891.7,6004.9,573971.4,1376329.5,1678327.4,143492.9,519286.9,610234.6
Solomon Islands,4,4,121.4,151.7,2006.0,2006.0,2005.0,2013.1,961.2,970.3,969.8,973.3,79.0,75.2,74.7,79.0,22.0,25.0,24.4,28.8,18.4,1428.5,1456.0,42525.2,325083.4,396219.9,10631.3,85616.1,104247.8
French Polynesia,3,3,160.7,141.7,2005.7,2005.7,2006.3,2004.8,2546.7,2540.0,2537.2,2541.9,223.0,232.3,220.8,226.2,35.0,185.3,131.9,108.3,24.8,1920.8,1957.6,283176.9,685994.4,746580.6,94392.3,244707.0,277899.0
American Samoa,2,2,70.3,89.1,2003.5,2003.5,2004.0,2004.7,1852.5,1852.5,1681.8,1591.3,405.5,405.5,344.7,268.5,44.0,44.0,39.9,34.8,9.3,714.8,728.5,219168.7,470323.0,513963.7,109584.3,267982.8,306210.9
Malaysia,2,2,343.2,640.0,2002.5,2002.5,2000.5,2000.4,4799.6,4799.6,5326.7,5357.6,424.0,424.0,483.3,485.8,149.5,149.5,259.6,264.4,31.9,2465.4,2512.7,366502.7,818127.2,915823.5,183251.4,471437.7,581588.9
Indonesia,2,2,248.3,432.2,2012.5,2012.5,2010.1,2010.1,6415.3,6415.3,7220.8,7262.5,1251.0,1251.0,724.1,703.5,25.0,25.0,37.3,37.7,21.7,1664.1,1696.1,304334.4,646072.5,827798.9,152167.2,451162.9,552024.5
Philippines,2,2,343.7,565.5,2012.5,2012.5,2011.7,2011.5,5797.2,5797.2,6061.5,6550.4,478.0,478.0,624.7,659.8,111.5,111.5,151.9,161.5,36.9,2855.5,2910.3,290801.7,708877.2,833456.8,145400.9,481400.3,560404.8
Guam,1,1,129.5,22.2,1990.0,1990.0,1990.0,1990.0,2567.0,2567.0,2567.0,2567.0,161.0,161.0,161.0,161.0,9.0,9.0,9.0,9.0,25.4,1967.2,2004.9,58106.8,480956.6,641389.4,58106.8,401304.5,477096.4
Wallis and Futuna,1,1,0.2,0.4,1987.0,1987.0,1987.0,1987.0,1189.2,1189.2,1189.2,1189.2,138.0,138.0,138.0,138.0,94.0,94.0,94.0,94.0,1.0,75.1,76.5,2759.7,6121.5,6959.5,2759.7,6494.7,7699.1
Micronesia (Federated States of),1,1,14.5,10.5,1998.0,1998.0,1998.0,1998.0,30812.0,30812.0,30812.0,30812.0,4500.0,4500.0,4500.0,4500.0,7.0,7.0,7.0,7.0,23.4,1755.4,1789.1,73694.6,163468.8,185847.4,73694.6,173436.8,205598.8
Tonga,1,1,98.9,8.2,2002.0,2002.0,2002.0,2002.0,1151.1,1151.1,1151.1,1151.1,66.0,66.0,66.0,66.0,6.0,6.0,6.0,6.0,23.7,1838.3,1873.6,50923.5,177540.5,170868.2,50923.5,157936.5,142429.7
United States of America,1,1,69.5,57.9,2001.0,2001.0,2001.0,2001.0,5703.1,5703.1,5703.1,5703.1,577.0,577.0,577.0,577.0,3663.0,3663.0,3663.0,3663.0,19.8,1487.3,1515.8,403699.9,828303.7,892547.4,403699.9,898300.3,1014308.2
France,1,1,110.0,56.0,2013.0,2013.0,2013.0,2013.0,4645.4,4645.4,4645.4,4645.4,318.0,318.0,318.0,318.0,57.0,57.0,57.0,57.0,19.2,1483.6,1512.1,60086.8,110721.3,129093.8,60086.8,141226.2,149914.2
