Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,234,26,1361.3,1767.4,2007.0,2007.1,2007.1,2007.0,555.6,561.5,502.6,506.3,48.5,45.6,60.3,60.2,19.0,17.2,26.7,26.3,353.6,27078.0,27597.9,1938888.0,6829233.7,7776986.9,8285.8,31148.8,37474.5
General cargo,147,61,680.6,962.7,2000.4,2002.9,2005.7,2005.9,572.1,1050.7,994.0,997.3,66.0,116.0,207.8,206.7,45.0,47.3,50.4,51.1,184.5,14142.1,14413.6,1424979.1,4229966.8,5887751.1,9693.7,39194.3,50359.8
Oil tanker,108,8,382.5,571.6,2007.8,2006.6,2006.9,2007.0,578.3,553.8,576.8,577.5,58.0,60.6,94.9,94.3,34.0,37.1,45.0,45.1,187.3,14248.0,14521.6,978864.3,1282012.1,1294349.0,9063.6,29059.7,37910.6
Bulk carrier,84,46,2609.5,4116.3,2001.1,2008.0,2008.1,2008.1,580.4,2961.4,2645.0,2700.5,80.0,345.4,520.1,525.5,44.5,80.8,33.5,32.2,276.8,21328.8,21738.3,1892935.9,4932203.5,7323163.2,22535.0,96859.9,123830.3
Refrigerated bulk,54,17,874.7,986.3,1997.9,1996.1,1997.6,1997.6,1684.9,1480.1,1456.1,1456.4,109.5,93.0,141.9,141.8,28.0,37.3,45.2,44.7,352.6,26919.0,27435.9,2925991.7,6393433.9,7201602.0,54185.0,115467.7,124670.4
Chemical tanker,47,11,143.5,215.6,2007.0,2007.5,2006.5,2006.6,278.2,623.6,567.7,559.5,35.0,53.2,90.6,88.8,42.0,35.3,37.0,37.7,63.6,4844.6,4937.6,316515.2,953224.6,1190356.2,6734.4,22490.5,28244.3
Liquefied gas tanker,32,2,59.5,60.6,2010.6,2010.5,2010.7,2010.6,556.8,502.0,498.7,498.6,44.0,44.2,45.9,45.9,24.5,25.0,25.8,25.8,36.4,2783.7,2837.1,45748.1,132539.8,146366.4,1429.6,7827.2,10292.9
Vehicle,24,2,185.8,59.2,2003.0,2003.0,2005.1,2003.8,523.5,379.5,515.5,520.0,36.0,32.5,61.9,68.0,8.0,8.2,20.6,24.2,34.5,2653.1,2704.1,59954.4,264334.7,306126.5,2498.1,9495.3,10219.0
Service - other,15,10,90.0,42.6,1998.0,2006.7,2011.8,2011.6,884.7,9103.7,5118.4,3196.7,290.0,887.2,1776.9,1789.5,36.0,375.0,1681.9,1296.0,91.4,6864.7,6996.5,297138.0,609662.0,656947.8,19809.2,44078.8,49771.2
Miscellaneous - fishing,9,1,1.5,1.4,1986.0,1986.0,1986.0,1986.0,102.8,102.8,169.8,169.8,51.0,51.0,60.4,60.4,9.0,9.0,23.3,23.3,1.1,81.3,82.8,9950.0,22071.1,25092.6,1105.6,2601.9,3084.4
Service - tug,6,6,20.5,16.9,2005.3,2005.3,2003.3,2002.9,1516.7,2079.5,3007.5,3078.2,181.0,283.2,471.6,463.9,220.5,941.8,496.4,509.1,23.6,1772.8,1806.8,433421.4,1024911.2,1372300.7,72236.9,186528.6,251845.3
Cruise,1,1,8.9,1.2,2018.0,2018.0,2018.0,2018.0,889.9,889.9,889.9,889.9,106.0,106.0,106.0,106.0,23.0,23.0,23.0,23.0,2.3,169.5,172.7,4832.3,27291.4,59341.7,4832.3,27916.5,53953.8
