Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,232,25,1217.5,1568.0,2007.1,2007.3,2007.9,2007.8,550.6,470.5,453.9,453.2,37.5,36.8,41.4,41.4,21.0,21.9,23.0,23.0,296.2,22660.4,23095.5,1582080.9,5839673.2,6656742.7,6819.3,27016.3,32734.4
General cargo,153,62,541.8,792.0,2000.7,2003.1,2005.7,2005.8,241.8,967.4,750.5,777.8,31.0,123.9,206.9,214.1,34.0,73.0,103.0,104.9,136.0,10369.2,10568.3,1192807.8,3543116.0,4985305.0,7796.1,30580.7,40424.8
Oil tanker,107,8,456.4,682.9,2007.9,2006.6,2006.6,2006.7,665.3,639.3,695.1,697.0,75.0,73.4,105.5,104.1,34.0,30.3,53.6,52.8,207.7,15788.1,16091.2,1173139.8,1507583.1,1513297.3,10963.9,35379.4,46250.1
Bulk carrier,80,43,1505.1,2376.5,2001.0,2007.7,2008.4,2008.3,575.8,1749.2,1612.0,1643.8,98.5,215.5,299.2,300.0,111.5,119.2,141.1,141.3,181.6,13945.0,14212.7,1192450.9,3055504.9,4449007.2,14905.6,61832.1,78841.3
Refrigerated bulk,53,17,2224.0,2518.9,1997.9,1996.1,1998.3,1998.3,4040.4,3241.8,3760.5,3780.5,231.0,204.4,235.3,235.7,34.0,31.8,39.1,38.9,842.3,64323.6,65558.6,7472563.2,16327913.4,18391858.9,140991.8,300451.9,324397.7
Chemical tanker,46,11,143.4,216.5,2007.0,2007.5,2006.4,2006.4,545.2,715.4,578.4,573.2,56.0,66.2,80.9,80.4,34.0,31.5,41.5,41.8,60.5,4603.4,4691.8,328696.4,990153.8,1240915.3,7145.6,23907.7,30157.1
Liquefied gas tanker,32,2,68.6,69.9,2010.6,2010.5,2010.6,2010.6,598.2,608.5,574.7,574.8,54.0,55.2,56.3,56.3,30.0,29.5,34.8,34.8,39.9,3050.8,3109.4,52740.8,152798.7,168738.7,1648.2,9023.6,11866.2
Vehicle,24,2,148.3,50.7,2003.0,2003.0,2002.7,2001.3,244.0,402.9,411.6,445.4,32.0,47.5,70.1,76.5,18.0,17.2,18.2,17.3,22.2,1702.0,1734.7,51355.0,226420.6,262218.1,2139.8,8133.4,8753.3
Service - other,13,8,35.9,23.0,1995.8,2005.2,2012.3,2008.7,596.8,7938.6,3939.2,2252.9,169.0,524.9,2142.5,1902.0,100.0,235.2,247.3,229.3,119.6,8982.8,9155.2,160242.1,328781.6,354282.1,12326.3,27428.1,30970.2
Miscellaneous - fishing,9,1,2.6,2.5,1986.0,1986.0,1986.0,1986.0,108.1,108.1,300.2,300.2,21.0,21.0,301.5,301.5,19.0,19.0,72.0,72.0,2.5,187.3,190.9,17594.3,39027.6,44370.4,1954.9,4600.8,5454.0
Service - tug,6,6,14.9,12.8,2004.5,2004.5,1998.7,1998.6,1588.7,1772.9,2740.2,2860.5,339.0,453.0,352.4,350.2,45.5,56.2,83.9,85.4,15.9,1195.9,1218.8,326380.9,771792.5,1033388.4,54396.8,140462.3,189648.0
Cruise,1,1,2.6,0.4,2018.0,2018.0,2018.0,2018.0,262.0,262.0,262.0,262.0,28.0,28.0,28.0,28.0,8.0,8.0,8.0,8.0,0.7,52.0,53.0,1422.8,8035.2,17471.6,1422.8,8219.3,15885.3
