Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Guyana,287,74,594.9,777.0,2005.4,2005.5,2006.9,2007.3,232.3,235.2,243.5,246.0,21.0,33.4,36.7,38.4,22.0,30.6,29.2,30.5,231.1,17584.4,17922.0,1117475.1,2990748.6,3502158.6,3893.6,13165.6,16291.6
Trinidad and Tobago,166,59,793.5,1005.8,2001.7,2006.5,2005.4,2004.8,571.8,1916.4,681.7,639.2,57.0,195.2,278.0,162.2,28.0,111.8,253.4,125.9,297.6,22612.0,23046.1,1653505.4,4114157.8,4897422.3,9960.9,31658.5,38817.9
Guadeloupe,48,9,363.3,491.2,2006.0,2006.4,2005.5,2005.5,741.0,759.4,748.5,748.1,54.0,58.4,56.6,56.6,10.5,25.1,11.6,11.8,89.0,6841.4,6972.7,477676.5,1799547.2,2089039.1,9951.6,41597.5,50983.5
Ecuador,22,8,641.4,734.5,1998.5,1998.6,1998.5,1998.5,2482.8,2495.1,2489.1,2489.8,151.0,152.4,154.0,154.0,48.0,47.9,44.9,44.7,237.5,18148.2,18496.7,2178916.1,4761037.5,5362861.0,99041.6,211056.6,227877.7
Dominican Republic,21,9,237.2,289.8,2006.0,2004.0,2006.5,2007.4,1188.6,1255.4,1213.0,1185.0,106.0,112.1,117.6,112.7,17.0,44.1,32.4,28.0,59.3,4543.9,4631.1,292910.6,1065414.7,1233638.9,13948.1,56063.2,68302.8
French Guiana,21,10,32.4,42.7,2000.0,2004.4,2008.1,2007.7,285.1,342.8,285.7,281.8,29.0,80.2,63.3,64.8,34.0,472.0,59.7,49.8,21.2,1599.2,1629.9,69242.9,201890.3,232345.5,3297.3,11070.6,13454.2
South Africa,18,18,1931.2,3081.3,2007.3,2007.3,2007.6,2007.6,5716.5,5644.5,5646.7,5645.8,509.5,594.2,583.5,584.4,11.0,13.0,12.9,12.9,186.8,14427.9,14704.9,1278232.1,3399796.0,5168059.3,71012.9,318814.4,408793.0
Brazil,18,18,335.4,487.0,2010.1,2010.1,2011.8,2011.9,1145.2,1482.7,1344.2,1315.4,146.0,216.3,230.5,224.7,72.0,160.4,112.2,98.8,51.8,3957.3,4033.3,429950.0,1087499.3,1531064.9,23886.1,83197.9,108946.7
Barbados,16,5,128.0,45.4,2007.8,2002.8,2009.5,2008.0,530.3,566.4,530.4,542.2,41.5,51.4,41.1,43.8,7.5,10.0,7.6,8.7,27.8,2146.2,2187.4,50063.2,177265.3,203405.7,3129.0,12009.6,13922.1
Antigua and Barbuda,16,7,80.0,119.5,2008.1,2006.9,2007.3,2007.3,855.5,945.0,911.5,912.7,86.0,144.6,122.9,123.8,33.5,33.8,42.1,42.4,36.9,2811.1,2865.1,210148.6,264125.7,272262.7,13134.3,45167.1,59773.5
United States of America,14,11,251.8,364.9,2006.6,2006.0,2007.2,2007.1,2772.5,2775.0,2728.3,2735.7,212.0,233.0,220.2,221.3,23.0,36.0,36.1,36.9,65.1,5004.8,5100.9,428421.4,1272415.1,1745837.2,30601.5,124820.8,158008.4
Sint Maarten (Dutch part),14,6,117.8,158.7,2007.9,2007.7,2007.8,2007.8,893.2,896.8,896.4,896.6,70.0,67.8,71.0,71.1,21.5,49.8,31.5,32.9,36.6,2802.6,2856.4,158500.1,573503.4,660869.6,11321.4,45596.1,55784.0
Martinique,12,9,65.6,81.6,2008.3,2007.4,2008.1,2007.8,671.6,706.6,697.8,700.3,52.5,59.0,59.4,59.7,25.0,44.0,25.7,28.7,22.5,1718.4,1751.4,93189.7,267268.9,307660.8,7765.8,31086.4,39330.8
Curaçao,11,10,44.0,57.6,1998.3,2000.2,2002.9,2002.7,984.0,973.8,988.2,987.0,99.0,104.4,102.1,102.0,45.0,63.2,120.4,115.3,15.3,1157.4,1179.6,99351.5,300675.1,397057.3,9032.0,33604.5,43333.8
