Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Guadeloupe,260,25,189.7,67.8,2009.2,2002.9,2007.9,2006.6,175.2,184.6,175.1,226.5,10.5,19.7,17.6,27.4,16.0,17.1,17.4,24.7,100.2,7607.3,7753.3,290369.6,783479.5,998261.5,1116.8,3279.5,4215.2
Barbados,236,81,1740.1,320.6,2002.2,1999.8,2006.2,2005.1,124.3,139.3,141.4,141.1,14.0,16.8,16.4,16.3,10.0,21.4,10.3,14.7,385.7,29769.0,30340.5,581559.4,3079601.7,3754153.1,2464.2,12217.1,14433.5
Saint Vincent and the Grenadines,139,48,169.0,72.6,1988.8,1994.1,2004.3,2003.1,76.1,150.1,103.8,87.1,9.0,68.0,18.1,22.8,9.0,18.0,10.6,11.8,75.4,5761.0,5871.6,136971.8,469684.1,641476.6,985.4,3839.3,5124.5
Saint Kitts and Nevis,89,22,1374.7,175.3,1999.3,2004.4,2000.1,2000.4,227.6,245.0,234.9,237.1,16.0,19.8,16.7,17.8,8.0,8.2,8.0,7.7,366.0,28335.2,28879.2,760952.9,2783834.1,2853046.5,8550.0,28647.8,28103.9
Trinidad and Tobago,85,43,255.0,374.5,2000.4,1998.7,2005.8,2006.1,257.4,448.8,321.4,327.5,24.0,146.4,76.3,62.9,31.0,172.0,56.5,58.9,123.6,9455.6,9637.1,366911.2,883092.3,1149324.8,4316.6,14194.4,18495.3
Grenada,81,38,520.0,87.6,2002.3,2000.6,2009.2,2006.7,139.5,146.7,141.8,155.0,15.0,23.2,15.1,17.3,11.0,15.8,10.2,16.1,128.6,9930.0,10120.6,161073.4,840227.7,1019452.6,1988.6,10117.5,11982.2
Virgin Islands (U.S.),68,15,420.0,525.9,1994.4,2001.9,2006.8,2006.5,365.7,549.6,501.9,594.2,26.0,53.2,96.5,126.8,16.0,17.0,17.2,19.9,87.0,6663.1,6791.1,523007.1,1446918.1,1711348.0,7691.3,24792.8,30158.9
Martinique,64,32,250.9,48.0,1998.1,1994.2,2002.9,2005.0,81.3,96.8,120.8,100.9,12.0,14.8,15.3,15.3,10.0,22.9,13.7,37.1,94.1,7230.8,7369.6,96215.6,471426.0,575477.4,1503.4,6936.3,8212.4
Dominica,58,28,85.6,53.7,2000.6,1999.9,2008.9,2005.6,113.9,136.7,143.2,122.3,12.0,13.7,21.5,13.4,7.0,12.6,9.2,10.8,30.4,2316.3,2360.8,107052.2,310041.7,397695.2,1845.7,5840.3,7364.7
Antigua and Barbuda,45,30,482.0,79.5,2001.7,2001.0,2004.0,2003.7,217.1,219.3,215.6,218.1,16.0,17.8,15.7,16.9,8.0,13.4,9.4,16.1,121.5,9385.1,9565.3,232947.6,1029699.1,1194996.7,5176.6,21030.5,23012.1
Guyana,40,19,105.0,154.0,1998.7,2003.6,2004.2,2003.9,555.2,663.9,604.3,590.0,62.5,77.9,92.5,85.2,44.0,44.9,56.9,60.4,29.5,2250.7,2293.9,271227.9,633486.4,823203.7,6780.7,22935.9,30212.4
Sint Maarten (Dutch part),34,16,450.9,99.6,2007.2,2005.9,2008.7,2008.3,277.1,338.4,276.5,320.3,25.5,27.0,23.4,36.9,18.5,15.1,13.0,19.4,105.0,8109.8,8265.5,141208.1,785390.6,991200.8,4153.2,22383.6,27626.8
United States of America,32,29,2694.0,4757.7,2008.5,2008.5,2008.7,2008.6,2147.0,2100.8,2134.0,2136.4,194.5,220.2,237.1,240.0,45.5,76.4,88.8,87.9,335.1,25704.4,26197.9,2491898.9,6117990.2,7064689.1,77871.8,234696.4,287833.0
Puerto Rico,20,10,197.9,155.2,2001.4,2000.6,2005.1,2008.5,445.2,590.5,561.0,623.8,37.0,38.4,35.4,34.8,14.5,31.0,50.6,62.9,42.8,3268.6,3331.3,179688.1,704258.1,832623.5,8984.4,36635.2,44722.7
Saint Barthélemy,20,6,67.0,40.3,2002.8,1997.7,2008.8,2005.6,301.9,273.8,286.1,323.8,101.5,48.3,59.4,122.6,21.5,9.5,14.3,24.9,43.1,3278.7,3341.6,79882.4,291398.2,361830.5,3994.1,14782.2,18046.4
Colombia,20,13,521.6,771.8,2005.8,2006.4,2007.4,2007.9,1098.1,1111.7,1056.7,1046.8,72.5,102.5,107.9,114.5,47.0,51.3,51.9,51.4,134.5,10326.5,10524.7,1049539.0,2084983.6,2474301.1,52477.0,116792.6,134802.9
Jamaica,19,16,434.2,587.0,2008.8,2008.8,2009.1,2009.1,1007.5,1105.1,1096.4,1089.0,81.0,111.7,107.9,111.6,28.0,36.1,37.1,34.8,80.8,6211.4,6330.7,512999.4,1368423.3,1628207.1,27000.0,83451.9,102098.6
French Guiana,17,4,62.9,70.1,2009.9,2009.5,2009.8,2009.6,826.2,807.5,835.4,849.5,93.0,83.6,91.6,93.4,33.0,24.5,27.8,32.2,21.0,1608.7,1639.6,208901.3,537802.3,659125.8,12288.3,36847.0,44986.5
Suriname,14,7,55.5,76.2,2006.5,2005.1,2005.5,2006.4,661.4,650.9,675.7,682.3,67.5,65.6,68.2,67.6,31.5,27.2,28.7,30.7,18.0,1374.4,1400.8,128408.9,174965.4,179863.2,9172.1,31030.8,40763.8
Dominican Republic,12,6,217.0,47.9,1996.4,2000.8,1993.2,1999.3,585.3,594.9,583.5,592.0,40.0,47.7,40.7,42.9,12.0,12.2,12.0,12.0,36.0,2782.0,2835.4,95224.7,541303.4,698785.2,7935.4,41198.5,49108.9
"Bonaire, Sint Eustatius and Saba",11,9,129.8,63.7,2003.6,2003.6,2005.1,2005.2,272.7,328.2,386.7,286.5,28.0,29.8,32.9,26.8,10.0,21.0,17.7,39.9,31.9,2468.3,2515.7,102404.0,307847.1,343845.6,9309.5,28997.6,31605.3
Curaçao,9,5,226.5,25.0,1997.1,1997.2,1999.2,1998.8,503.2,508.4,499.1,500.1,41.0,51.6,40.3,40.7,14.0,38.2,15.4,21.5,60.5,4687.4,4777.4,152295.1,528892.6,532301.2,16921.7,52868.9,50178.0
Aruba,9,9,344.7,633.1,2006.7,2006.7,2008.9,2009.3,577.8,656.2,686.6,694.1,49.0,87.7,127.6,131.3,27.0,59.3,56.9,57.0,37.5,2901.9,2957.7,311620.2,610063.5,710199.4,34624.5,87017.0,107547.7
Venezuela (Bolivarian Republic of),7,7,312.3,576.4,2011.0,2011.0,2011.6,2011.7,641.7,682.5,631.7,627.6,92.0,113.6,128.5,130.2,131.0,163.7,162.8,162.2,94.3,7306.0,7446.3,277305.8,504663.1,595215.6,39615.1,97143.6,121315.3
Montserrat,6,5,4.5,3.0,1985.7,1981.4,1994.0,1997.3,201.7,197.1,195.5,206.1,24.5,24.5,22.8,20.0,14.0,19.8,10.2,12.3,2.0,152.9,155.8,4547.0,15114.1,23230.5,757.8,3359.4,5000.9
Brazil,6,5,1264.9,2418.9,2012.3,2011.8,2012.2,2012.2,3039.6,2777.0,3016.2,3035.9,251.0,241.6,268.2,268.9,65.5,115.0,93.2,92.5,100.5,7781.0,7930.3,886313.4,1677743.3,1900216.9,147718.9,390895.8,472804.1
Saint Martin (French part),4,2,5.6,8.3,2006.2,2007.5,2005.8,2005.8,301.6,300.2,327.7,328.2,86.5,86.5,116.4,117.2,15.5,15.5,17.5,17.6,6.3,479.6,488.8,16017.7,46913.8,59341.1,4004.4,13198.3,16813.4
Anguilla,4,3,4.5,6.7,2008.8,2008.3,2009.5,2008.9,298.3,297.4,296.2,296.6,30.0,33.3,33.6,33.4,8.5,6.8,7.4,7.1,2.2,165.9,169.1,16080.0,37647.3,45832.9,4020.0,12659.9,16014.1
Bahamas,4,4,216.1,372.6,2010.0,2010.0,2010.0,2009.9,1521.9,1491.3,1497.3,1498.1,157.5,159.8,158.6,158.5,22.5,25.5,27.7,27.8,23.1,1791.2,1825.6,206746.1,486643.3,617651.7,51686.5,163833.0,204423.9
United Kingdom of Great Britain and Northern Ireland,2,1,2.6,4.4,1998.0,1998.0,1998.0,1998.0,351.5,351.5,351.5,351.5,38.0,38.0,38.2,38.2,11.0,11.0,11.0,11.0,1.6,122.8,125.2,7766.8,8320.9,7837.2,3883.4,13228.6,17583.6
Virgin Islands (British),2,2,3.6,5.3,2011.0,2011.0,2011.6,2011.4,366.5,366.5,367.3,366.9,38.0,38.0,38.0,38.0,15.0,15.0,15.6,15.4,1.8,140.1,142.8,8556.4,26499.5,33799.2,4278.2,14712.9,18986.4
Panama,2,2,161.2,298.3,2010.0,2010.0,2011.1,2011.2,1250.9,1250.9,1273.1,1275.3,101.5,101.5,104.8,105.0,32.5,32.5,33.8,34.0,19.1,1479.7,1508.1,146115.3,253552.9,310311.9,73057.7,180816.8,222453.4
Spain,2,2,181.6,323.0,2001.0,2001.0,2016.4,2017.9,1566.4,1566.4,1930.5,2777.8,174.5,174.5,317.6,331.9,8.5,8.5,8.0,8.0,14.6,1127.2,1148.8,169276.3,374285.2,417713.7,84638.1,214303.1,267245.6
Peru,1,1,105.8,188.1,2003.0,2003.0,2003.0,2003.0,2600.1,2600.1,2600.1,2600.1,294.0,294.0,294.0,294.0,88.0,88.0,88.0,88.0,14.4,1114.0,1135.4,148428.3,232768.2,315403.4,148428.3,342229.5,430760.4
Côte d'Ivoire,1,1,225.2,415.2,2002.0,2002.0,2002.0,2002.0,3929.5,3929.5,3929.5,3929.5,487.0,487.0,487.0,487.0,102.0,102.0,102.0,102.0,25.9,2006.7,2045.2,214614.5,451957.7,497697.7,214614.5,527123.4,658841.8
Algeria,1,1,56.9,99.9,2006.0,2006.0,2006.0,2006.0,1354.4,1354.4,1354.4,1354.4,291.0,291.0,291.0,291.0,28.0,28.0,28.0,28.0,6.3,491.7,501.1,78783.4,123549.8,167411.3,78783.4,181650.2,228641.0
Uruguay,1,1,179.6,314.6,2006.0,2006.0,2006.0,2006.0,4258.3,4258.3,4258.3,4258.3,405.0,405.0,405.0,405.0,31.0,31.0,31.0,31.0,24.0,1855.3,1890.9,248189.8,389216.3,527392.2,248189.8,572248.6,720282.9
Indonesia,1,1,938.1,1784.8,2016.0,2016.0,2016.0,2016.0,11334.9,11334.9,11334.9,11334.9,990.0,990.0,990.0,990.0,11.0,11.0,11.0,11.0,63.9,4946.6,5041.5,653291.4,1230987.0,1386720.8,653291.4,1715518.4,2072375.9
Singapore,1,1,895.5,1747.0,2011.0,2011.0,2011.0,2011.0,11017.2,11017.2,11017.2,11017.2,931.0,931.0,931.0,931.0,16.0,16.0,16.0,16.0,67.9,5262.6,5363.6,639458.1,1204921.2,1357357.4,639458.1,1679192.8,2028494.0
Belgium,1,1,19.6,30.5,2007.0,2007.0,2007.0,2007.0,3920.3,3920.3,3920.3,3920.3,336.0,336.0,336.0,336.0,89.0,89.0,89.0,89.0,4.5,345.6,352.2,52331.8,153509.0,211699.0,52331.8,209654.1,264350.1
