Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Cruise,423,81,5395.3,523.1,1997.2,1998.8,2004.0,2002.8,145.2,183.9,186.8,186.0,16.0,17.6,18.7,18.8,9.0,11.6,9.6,10.6,1293.4,100058.1,101979.2,1776218.8,9425822.5,11016294.6,4199.1,19732.2,21693.7
Oil tanker,154,71,7693.3,14235.2,2005.5,2008.3,2010.4,2010.5,526.6,1641.2,1795.3,1840.9,53.0,177.9,401.9,410.6,30.0,67.6,64.7,63.7,902.7,69622.0,70958.7,7419169.1,13502358.9,15873537.5,48176.4,122391.7,151522.5
Container,153,29,800.5,944.3,2007.4,2007.0,2008.2,2008.1,271.3,384.1,425.0,410.6,20.0,29.7,57.4,56.4,13.0,21.2,36.9,35.4,192.5,14735.2,15018.1,1107395.6,3762236.4,4280915.7,7237.9,26125.8,31249.7
Chemical tanker,146,25,904.3,1495.5,2008.7,2007.9,2008.6,2008.5,286.8,1028.7,839.5,872.7,30.0,130.8,205.1,208.7,28.0,42.1,49.5,50.0,248.4,18948.0,19311.8,829290.7,3349996.0,4009010.7,5680.1,26466.1,32675.8
Ferry-RoPax,135,5,21.8,2.7,2004.9,1975.2,2003.9,1997.7,173.3,423.7,226.3,235.6,9.0,21.0,14.0,16.5,16.0,29.2,36.8,40.9,36.3,2721.8,2774.1,92179.3,199424.8,265146.1,682.8,1524.4,2172.3
General cargo,115,32,161.1,207.2,1995.7,1993.3,2000.7,2000.5,164.9,256.9,211.8,222.2,20.0,35.8,89.9,96.9,13.0,37.3,37.1,42.9,60.8,4664.8,4754.4,274437.1,824506.0,1169040.3,2386.4,9470.0,12709.6
Ferry-pax only,100,1,16.3,1.4,2011.0,2011.0,2011.0,2011.0,184.7,184.7,234.9,234.9,10.0,10.0,18.6,18.6,17.0,17.0,36.6,36.6,21.2,1595.1,1625.7,115961.1,236165.6,297495.6,1159.6,2696.6,3555.0
Service - tug,52,15,8.1,6.1,1978.2,1980.2,1987.5,1988.5,379.7,724.3,586.5,630.3,77.0,541.8,1300.5,1392.6,35.5,371.1,181.2,177.4,26.0,1954.9,1992.5,156799.8,370784.2,496460.0,3015.4,7786.3,10512.8
Refrigerated bulk,49,7,254.7,282.0,2002.7,2001.1,2002.9,2002.9,209.9,245.4,386.6,386.0,14.0,16.9,50.4,50.4,7.0,12.1,38.4,38.4,115.2,8795.2,8964.1,836695.6,1828220.6,2059318.5,17075.4,36387.5,39287.6
Liquefied gas tanker,46,3,39.5,40.6,2008.7,2009.3,2008.8,2008.8,146.7,209.3,203.9,203.6,14.0,15.0,27.8,27.7,13.5,17.0,20.0,20.0,27.6,2102.7,2143.1,30620.0,88711.0,97965.3,665.7,3644.4,4792.5
Vehicle,36,16,212.1,66.1,2003.3,2004.6,2005.7,2005.2,123.2,153.1,195.2,190.8,15.0,21.7,43.1,41.9,9.0,12.2,12.6,12.3,23.4,1803.6,1838.2,66942.5,295144.4,341807.3,1859.5,7068.0,7606.7
Miscellaneous - fishing,9,1,0.1,0.1,1955.0,1955.0,1955.0,1955.0,64.1,64.1,61.0,61.0,8.0,8.0,8.1,8.1,22.0,22.0,28.6,28.6,0.9,66.3,67.5,664.2,1473.3,1674.9,73.8,173.7,205.9
Bulk carrier,8,7,56.7,75.8,2011.9,2012.0,2012.0,2012.1,390.5,487.5,451.4,438.5,33.0,39.0,55.1,54.3,50.5,89.4,128.1,127.8,9.1,700.8,714.2,31732.5,81589.3,121737.0,3966.6,17138.2,21778.0
Ro-Ro,1,1,1.6,1.9,1993.0,1993.0,1993.0,1993.0,249.9,249.9,249.9,249.9,41.0,41.0,41.0,41.0,22.0,22.0,22.0,22.0,1.0,75.8,77.2,1993.5,3673.4,4283.0,1993.5,4685.5,4973.8
Service - other,1,1,6.3,2.3,1995.0,1995.0,1995.0,1995.0,513.5,513.5,513.5,513.5,45.0,45.0,45.0,45.0,107.0,107.0,107.0,107.0,1.9,150.4,153.3,16081.4,32995.5,35554.6,16081.4,35783.8,40405.0
