Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Kollafjordur,31,13,120.2,95.5,1996.0,1993.8,1994.5,1994.5,661.9,2679.6,2479.9,2400.8,124.0,424.3,886.4,849.1,21.0,230.2,323.4,255.6,57.4,4308.0,4390.7,670021.0,1487047.0,1691695.6,21613.6,50903.0,60375.6
Skali,29,15,41.0,30.9,1980.8,1987.3,1992.6,1993.2,407.1,1080.4,1255.2,1090.0,178.0,290.9,387.3,331.8,48.0,87.2,90.1,90.0,25.6,1925.5,1962.4,205198.1,461721.5,533908.1,7075.8,16972.0,20414.5
Nolsoy,27,21,92.1,74.9,1989.0,1989.6,2001.1,2003.9,461.3,1302.2,1133.3,919.6,43.0,251.7,1032.0,670.5,36.0,152.9,455.4,224.4,65.3,4910.0,5004.2,567140.2,1258204.2,1482245.7,21005.2,49148.3,60375.8
Hoyvik,23,18,16.8,15.2,1990.6,1990.7,1992.7,1992.1,210.5,845.9,375.6,278.0,30.0,251.2,678.3,346.8,12.0,64.9,117.5,74.6,15.3,1153.9,1176.0,61923.4,194031.7,201612.7,2692.3,7290.6,9599.4
Thorshavn,14,12,11.1,7.0,1985.5,1986.4,1990.6,1990.6,389.9,1103.2,671.6,504.3,109.0,197.2,239.6,187.8,84.0,199.9,347.3,253.9,12.9,969.6,988.2,43395.8,107577.0,117614.1,3099.7,7558.9,9265.6
Eidi,14,11,8.4,6.3,1982.4,1981.2,1981.8,1980.3,221.2,932.9,598.6,464.7,123.0,172.5,317.0,217.8,15.5,245.7,619.3,367.3,12.4,927.3,945.1,26736.9,80107.5,78463.9,1909.8,4971.0,6324.8
Sorvagur,14,7,28.3,20.3,1982.0,1988.7,1987.6,1988.2,597.8,2970.1,2160.2,1869.0,140.0,719.9,1449.4,1326.8,15.0,15.2,7.8,8.8,20.6,1543.3,1572.9,135766.3,304769.3,351274.4,9697.6,23182.3,27808.1
Nordregota,11,6,4.3,4.4,1993.0,1989.8,1996.0,1996.0,315.6,446.2,342.9,328.6,74.0,102.3,82.1,66.9,35.0,64.7,106.6,98.7,6.0,447.7,456.3,25161.9,58901.4,71051.4,2287.4,5774.3,7200.6
Noryskali,10,4,1.7,1.2,1967.8,1975.0,1962.6,1964.6,565.8,467.5,440.5,286.2,160.5,144.8,342.6,307.5,50.0,73.6,111.3,106.4,6.8,508.6,518.4,8275.1,18355.9,20868.8,827.5,1947.5,2308.7
Vestmanna,8,7,5.7,5.4,1979.5,1978.3,1981.1,1975.0,355.3,626.1,443.2,516.1,118.5,123.4,159.7,168.5,50.5,156.9,81.5,89.8,6.9,515.3,525.1,24851.9,59232.1,72204.6,3106.5,8282.0,10200.6
Streymnes,2,2,0.2,0.1,1981.5,1981.5,1987.8,1987.3,256.7,256.7,246.5,247.1,21.5,21.5,19.3,19.4,403.0,403.0,535.7,525.7,1.5,115.5,117.7,1034.0,2293.5,2607.5,517.0,1216.7,1442.3
