Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Runavik,145,55,798.7,465.7,1995.8,1992.3,1992.8,1994.6,369.7,2772.2,2285.7,1461.1,61.0,441.5,975.1,926.0,51.0,271.6,842.1,743.4,228.9,17318.1,17650.6,3132992.4,6990849.6,7945711.1,21606.8,51043.4,60549.8
Fuglafjordur,114,41,742.1,479.7,1986.8,1989.0,1993.4,1993.9,671.9,3072.5,3253.5,2533.3,86.5,523.3,1573.2,1618.6,41.0,158.8,311.7,278.5,212.0,16045.5,16353.6,3242365.1,7234862.1,8284855.9,28441.8,67436.8,80389.6
Toftir,98,32,133.1,106.6,1986.6,1987.9,1998.3,2000.5,366.7,2313.7,975.1,786.1,59.5,567.6,773.5,752.4,18.5,221.9,420.0,300.1,119.3,8964.2,9136.3,702651.1,1572425.5,1808751.1,7169.9,17126.3,20487.2
Torshavn,95,38,543.4,162.6,1989.1,1990.1,2002.0,1999.0,999.2,2326.2,2391.3,1365.2,149.0,497.3,321.4,397.5,123.0,337.8,489.9,472.9,275.7,20946.5,21348.7,1115835.5,2705239.2,3164487.1,11745.6,26341.3,28444.2
Klaksvik,73,34,134.7,103.7,1990.5,1988.9,2001.5,2003.2,489.9,1480.9,1526.0,1294.5,107.0,292.4,549.6,528.2,47.0,331.5,300.1,258.0,83.0,6262.1,6382.3,674421.4,1504164.2,1721323.8,9238.6,21852.3,25984.9
Lopra,71,31,83.0,64.2,1992.5,1989.4,1993.2,1995.1,386.0,1990.6,1217.8,980.9,71.0,499.1,1336.4,935.5,6.0,47.0,50.1,44.8,60.9,4572.2,4660.0,428959.8,959633.1,1103195.2,6041.7,14337.9,17118.3
Tvoroyri,67,30,821.8,232.9,1994.1,1990.2,2003.9,2002.9,1291.2,1439.3,3543.1,2000.1,149.0,315.2,844.8,708.2,41.0,132.2,93.2,107.1,289.6,22145.5,22570.7,1480403.2,3647799.2,4244443.6,22095.6,49074.1,50273.9
Vagur,53,33,70.8,49.1,1991.6,1991.1,1994.3,1994.7,470.2,1417.7,934.3,800.4,135.0,407.1,614.4,586.6,6.0,29.9,55.6,65.2,54.4,4085.1,4163.5,343396.8,762141.5,866683.4,6479.2,15258.3,18091.0
Leirvik,48,24,286.6,180.3,1987.1,1990.3,1998.4,1999.2,450.4,2367.6,3424.0,2227.9,62.0,426.7,2160.2,2146.7,14.0,45.1,219.0,158.0,78.5,5942.8,6056.9,1188176.6,2714644.2,3084823.2,24753.7,59252.0,71200.2
Strendur,36,14,23.4,20.1,1990.2,1988.3,2001.5,2000.8,288.2,1373.7,492.7,427.6,77.0,276.0,583.8,371.8,24.5,100.6,114.1,90.0,21.3,1600.0,1630.8,125940.8,286602.0,335777.4,3498.4,8523.7,10367.7
Kollafjordur,36,17,117.7,97.0,1995.7,1994.0,1996.4,1996.2,455.7,1366.6,1613.6,1568.0,99.0,235.2,555.5,508.9,54.0,108.6,326.5,337.2,54.9,4126.4,4205.7,645898.2,1465654.9,1624190.1,17941.6,42006.1,49676.4
Skali,32,17,129.8,81.1,1981.6,1986.4,1992.5,1992.9,390.8,1854.8,3014.9,2045.2,128.0,483.7,2001.5,1732.3,61.0,263.8,190.2,202.4,48.6,3668.1,3738.5,553661.4,1234923.9,1413201.0,17301.9,41001.6,48862.7
Nolsoy,26,20,133.5,123.7,1992.8,1991.9,2000.6,2000.7,581.4,1144.8,1677.1,1479.6,119.0,184.2,533.3,520.3,30.0,38.7,46.0,46.3,41.8,3161.5,3222.2,773780.0,1764470.5,1976865.2,29760.8,70331.0,83500.9
Hoyvik,18,12,14.6,16.0,1988.6,1988.4,1995.3,1994.6,381.9,481.6,571.7,554.9,39.0,112.3,199.1,183.5,24.5,87.8,38.9,31.6,10.2,770.5,785.3,69330.5,163368.7,198999.5,3851.7,9653.3,11957.0
Nordregota,14,8,16.5,16.2,1991.7,1991.1,2002.2,2002.6,246.4,787.2,753.3,724.1,41.0,145.4,109.5,101.7,20.5,103.8,266.1,258.8,9.2,690.9,704.2,102050.5,258018.3,272272.5,7289.3,17560.4,21369.4
Eidi,14,12,13.5,7.3,1982.4,1981.9,1978.3,1977.7,372.8,2444.6,870.3,605.5,140.5,1115.9,1833.7,1496.7,3.0,10.8,3.5,4.0,30.3,2275.4,2319.1,44989.7,135784.2,121288.5,3213.5,7626.1,9333.5
Thorshavn,11,9,23.5,14.1,1987.8,1989.6,1998.0,1998.3,2231.3,1907.0,1882.7,1359.1,329.0,436.4,733.9,653.8,16.0,51.4,106.1,108.6,16.9,1267.1,1291.4,97167.5,216130.3,246409.8,8833.4,20910.8,24821.4
Noryskali,9,4,1.2,0.9,1968.7,1975.0,1964.9,1967.9,228.5,376.5,330.9,233.6,198.0,194.6,257.8,245.8,10.0,374.4,224.5,344.9,7.5,565.6,576.4,6530.8,14486.6,16469.8,725.6,1707.8,2024.5
Vestmanna,8,6,9.0,8.8,1981.8,1979.5,1986.3,1984.6,409.3,825.4,613.5,542.5,118.0,552.2,1839.5,1701.0,20.0,36.5,94.5,90.0,18.8,1414.7,1441.8,44950.6,100914.8,116002.6,5618.8,13434.8,15791.3
Sorvagur,8,6,33.7,20.9,1989.0,1989.7,1987.4,1988.0,3553.6,4188.0,5518.6,5047.8,544.0,610.4,1117.1,1022.9,206.0,722.2,1525.4,1475.6,33.3,2498.3,2546.2,146950.4,325964.3,370588.4,18368.8,43230.1,51246.7
Streymnes,1,1,0.0,0.0,1966.0,1966.0,1966.0,1966.0,180.0,180.0,180.0,180.0,70.0,70.0,70.0,70.0,99.0,99.0,99.0,99.0,0.3,25.0,25.5,208.9,463.4,526.9,208.9,491.7,582.8
