,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,Description,USD,tonne,clean_desc
0,784,United Arab Emirates,834,"Tanzania, United Republic of",27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",536082217.722,1113090.276052,"United Arab Emirates - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
1,356,India,834,"Tanzania, United Republic of",27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",363017998.998,747747.6112869999,"India - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
2,682,Saudi Arabia,834,"Tanzania, United Republic of",27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",294319372.959,647458.237489,"Saudi Arabia - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
3,392,Japan,834,"Tanzania, United Republic of",87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",119772251.246,51816.683401,"Japan - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"
4,156,China,834,"Tanzania, United Republic of",72,Iron and steel,100518731.162,151018.376886,China - Iron and steel
5,156,China,834,"Tanzania, United Republic of",87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",99706060.035,37980.574569,"China - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"
6,710,South Africa,834,"Tanzania, United Republic of",72,Iron and steel,95350287.675,142137.88919400002,South Africa - Iron and steel
7,392,Japan,834,"Tanzania, United Republic of",72,Iron and steel,66682903.694,105162.899639,Japan - Iron and steel
8,156,China,834,"Tanzania, United Republic of",84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",65583319.781,25539.821173999997,"China - Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"
9,360,Indonesia,834,"Tanzania, United Republic of",15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",61083599.952,118146.638928,"Indonesia - Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
10,458,Malaysia,834,"Tanzania, United Republic of",15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",57907980.921,113418.00192200001,"Malaysia - Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes"
