,imp_code_str3,imp_name,HS2,Description,USD,tonne
0,392,Japan,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",93602589428.545,211973278.339969
1,392,Japan,44,Wood and articles of wood; wood charcoal,7715889435.215,22212428.202117
2,392,Japan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",894997545.816,14609045.200393
3,392,Japan,10,Cereals,2905638698.0530005,13082513.164215002
4,392,Japan,72,Iron and steel,6871838580.754,7113977.244644
5,392,Japan,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2651426468.4769998,6164665.220957
6,392,Japan,29,Organic chemicals,7386159180.647,5831856.95091
7,392,Japan,26,"Ores, slag and ash",2271526282.2799997,5413851.575548
8,392,Japan,39,Plastics and articles thereof,10840747346.827,4508304.015208
9,392,Japan,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",5680501421.484,3791260.936745
10,392,Japan,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",11529011814.976,3344213.102891
11,392,Japan,76,Aluminium and articles thereof,6389600141.183,2787897.618382
12,392,Japan,23,"Food industries, residues and wastes thereof; prepared animal fodder",1640679592.5110002,2331869.046693
13,392,Japan,73,Iron or steel articles,4379059430.226,2195790.224726
14,392,Japan,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",16706138051.122,1931317.600598
15,392,Japan,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",2200433504.461,1687073.496844
16,392,Japan,38,Chemical products n.e.c.,3446348959.504,1517490.640338
17,392,Japan,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",5503968573.712,1476457.15061
18,392,Japan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",14906872016.768,1403952.658837
19,392,Japan,17,Sugars and sugar confectionery,553364369.5,1340908.775527
20,392,Japan,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",8698303411.341,1328836.454104
21,392,Japan,40,Rubber and articles thereof,3042570628.916,1295841.741892
22,392,Japan,22,"Beverages, spirits and vinegar",2646387774.707,1283441.7676000001
23,392,Japan,31,Fertilizers,477037856.45900005,1250314.828074
24,392,Japan,20,"Preparations of vegetables, fruit, nuts or other parts of plants",2193381961.421,1208216.369381
25,392,Japan,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",1161038278.823,1045285.251371
26,392,Japan,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",864322041.413,873381.6203899999
27,392,Japan,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",3943854006.89,858934.454966
28,392,Japan,08,"Fruit and nuts, edible; peel of citrus fruit or melons",1740946710.775,854420.789317
29,392,Japan,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,572198369.7129999,611364.406988
30,392,Japan,07,Vegetables and certain roots and tubers; edible,717218609.414,609205.033254
31,392,Japan,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1105226826.644,590114.370889
32,392,Japan,70,Glass and glassware,1526987163.517,577490.791675
33,392,Japan,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",309594285.983,574486.226892
34,392,Japan,69,Ceramic products,749673630.033,569958.707432
35,392,Japan,21,Miscellaneous edible preparations,1455342009.293,568210.8666470001
36,392,Japan,02,Meat and edible meat offal,1948315401.048,545852.781642
37,392,Japan,09,"Coffee, tea, mate and spices",1482599741.872,516091.553108
38,392,Japan,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,36309810.588,466070.965517
39,392,Japan,35,Albuminoidal substances; modified starches; glues; enzymes,767710156.619,398354.261871
40,392,Japan,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",949362128.2839999,379279.232729
41,392,Japan,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1357589356.778,374892.41755699995
42,392,Japan,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",1398097501.263,315795.606947
43,392,Japan,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",911383915.528,293475.52078200004
44,392,Japan,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",1871143475.503,207314.276528
45,392,Japan,54,Man-made filaments; strip and the like of man-made textile materials,641725688.524,203289.505246
46,392,Japan,18,Cocoa and cocoa preparations,571091736.717,190694.935108
47,392,Japan,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",1071527979.8590001,185622.720639
48,392,Japan,74,Copper and articles thereof,1124111315.827,183725.785591
49,392,Japan,95,"Toys, games and sports requisites; parts and accessories thereof",2078440658.0370002,171209.50457299998
50,392,Japan,05,Animal originated products; not elsewhere specified or included,537120001.577,156700.182118
51,392,Japan,83,Metal; miscellaneous products of base metal,603286853.077,119235.99825799999
52,392,Japan,55,Man-made staple fibres,301360738.796,114914.461214
53,392,Japan,75,Nickel and articles thereof,242057659.898,108341.59168
54,392,Japan,61,Apparel and clothing accessories; knitted or crocheted,1777112150.245,107526.188924
55,392,Japan,89,"Ships, boats and floating structures",279876442.143,98319.19133100001
56,392,Japan,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",3216958626.9370003,97335.921833
57,392,Japan,81,"Metals; n.e.c., cermets and articles thereof",432752667.409,87023.95203
58,392,Japan,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",2595687352.219,80143.38597
59,392,Japan,52,Cotton,276599433.177,72654.711356
60,392,Japan,64,Footwear; gaiters and the like; parts of such articles,1187900149.8930001,71341.05017
61,392,Japan,96,Miscellaneous manufactured articles,506421589.634,63431.432163
62,392,Japan,57,Carpets and other textile floor coverings,261068474.35700002,58926.166236
63,392,Japan,62,Apparel and clothing accessories; not knitted or crocheted,1493026538.879,53112.730751999996
64,392,Japan,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",149910220.95,45287.791017
65,392,Japan,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",235924489.944,44076.926573000004
66,392,Japan,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",1374865127.58,41757.338431
67,392,Japan,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",231708813.869,39320.890439
68,392,Japan,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",410925255.918,37741.177137
69,392,Japan,30,Pharmaceutical products,3804387705.939,37432.240409
70,392,Japan,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",86693449.831,35646.573548
71,392,Japan,79,Zinc and articles thereof,97262043.503,31369.179253
72,392,Japan,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",559155844.6919999,30591.075547
73,392,Japan,78,Lead and articles thereof,33499289.928,27722.970354999998
74,392,Japan,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",123617711.984,27296.531610000002
75,392,Japan,41,Raw hides and skins (other than furskins) and leather,90292433.476,23401.455533
76,392,Japan,80,Tin; articles thereof,122411357.747,22294.991815999998
77,392,Japan,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",283581871.812,17797.281265999998
78,392,Japan,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,27935285.816,16210.751499
79,392,Japan,13,"Lac; gums, resins and other vegetable saps and extracts",154023743.758,15267.456018
80,392,Japan,37,Photographic or cinematographic goods,93361027.66999999,14413.125269
81,392,Japan,60,Fabrics; knitted or crocheted,85049224.256,11470.238209
82,392,Japan,92,Musical instruments; parts and accessories of such articles,138567633.074,10794.186212
83,392,Japan,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",181015124.905,10547.930397
84,392,Japan,91,Clocks and watches and parts thereof,99166763.981,7902.465998000001
85,392,Japan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,90126881.822,6331.7487599999995
86,392,Japan,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",41911567.524000004,6236.092909999999
87,392,Japan,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",77169529.22299999,4640.153735
88,392,Japan,65,Headgear and parts thereof,106652282.52499999,4347.532631
89,392,Japan,45,Cork and articles of cork,11131460.74,4126.545631
90,392,Japan,88,"Aircraft, spacecraft, and parts thereof",1490144171.282,2503.986754
