Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Norway,382,116,1976.9,675.5,1982.6,1988.5,1998.6,1995.1,677.4,1908.4,884.1,1048.4,101.0,312.8,320.3,448.6,19.0,76.4,76.6,110.4,834.0,63030.8,64241.0,3933384.3,9532407.1,12273620.1,10296.8,27858.3,35828.6
Iceland,13,10,542.0,83.7,1998.4,1995.2,2003.9,2001.7,984.0,1572.9,1063.2,1165.7,66.0,166.6,102.9,151.9,8.0,20.2,12.0,22.6,125.4,9678.1,9864.0,503155.1,1694610.0,1853268.4,38704.2,119634.1,124504.4
Russian Federation,10,9,43.9,46.5,1990.9,1990.2,1993.8,1994.8,1656.8,1513.4,1561.3,1462.5,157.5,210.4,212.4,181.0,62.0,74.6,93.7,97.4,31.6,2387.1,2433.0,154032.9,350673.6,413254.6,15403.3,35645.1,41452.4
Denmark,6,5,103.9,66.0,1995.2,1994.2,1993.3,1998.8,2750.2,3666.8,3189.1,2194.7,424.0,529.6,658.1,477.0,25.5,26.5,24.8,29.3,24.7,1868.1,1904.0,250057.0,561009.9,652400.5,41676.2,103159.3,123307.8
Belgium,3,3,63.2,97.1,2009.0,2009.0,2008.9,2008.9,1741.3,1721.7,1734.8,1733.9,169.0,164.7,167.9,167.7,47.0,51.0,51.9,52.2,9.3,705.1,718.6,39035.7,116384.1,178285.1,13011.9,65186.0,85756.1
Netherlands,3,3,20.9,25.7,1971.0,1971.0,1991.7,1991.7,1598.2,1643.5,1587.4,1586.5,356.0,624.0,205.2,195.9,31.0,90.7,34.8,34.6,31.7,2384.5,2430.3,108192.0,203946.0,225094.1,36064.0,70093.8,78152.1
United Kingdom of Great Britain and Northern Ireland,3,3,34.8,13.5,1987.3,1987.3,1989.1,1989.3,2695.1,2814.1,2883.0,3016.4,373.0,479.7,548.7,609.2,18.0,29.7,38.7,45.2,20.8,1559.7,1589.6,235188.7,431083.1,489819.1,78396.2,158613.5,194561.9
Poland,2,2,29.1,29.9,1999.0,1999.0,2001.2,2006.9,1811.7,1811.7,1805.6,1790.7,165.5,165.5,162.6,155.1,21.5,21.5,24.0,30.5,6.5,495.0,504.5,38952.6,95491.5,117076.8,19476.3,61628.0,76472.2
Faroe Islands,2,2,12.3,7.0,1986.5,1986.5,1982.4,1989.3,1418.1,1418.1,1454.8,1229.7,129.0,129.0,146.2,117.3,85.0,85.0,62.7,100.1,8.5,638.2,650.5,23546.1,88223.4,162232.3,11773.1,44449.2,74158.7
Ireland,1,1,24.6,39.0,1997.0,1997.0,1997.0,1997.0,1665.3,1665.3,1665.3,1665.3,140.0,140.0,140.0,140.0,47.0,47.0,47.0,47.0,2.6,204.0,207.9,15978.2,44356.5,68938.8,15978.2,75276.2,97563.4
Morocco,1,1,32.3,50.9,2008.0,2008.0,2008.0,2008.0,2994.2,2994.2,2994.2,2994.2,380.0,380.0,380.0,380.0,44.0,44.0,44.0,44.0,3.4,259.9,264.9,20849.2,57878.8,89955.1,20849.2,98224.6,127306.1
Germany,1,1,2.0,2.9,2003.0,2003.0,2003.0,2003.0,1542.7,1542.7,1542.7,1542.7,186.0,186.0,186.0,186.0,51.0,51.0,51.0,51.0,1.7,124.0,126.4,12951.1,2312.1,3549.4,12951.1,33625.9,42809.8
Sweden,1,1,15.5,7.9,1989.0,1989.0,1989.0,1989.0,1610.3,1610.3,1610.3,1610.3,175.0,175.0,175.0,175.0,95.0,95.0,95.0,95.0,6.4,485.6,494.9,55128.3,113111.1,121884.1,55128.3,122669.7,138511.5
