Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Sint Maarten (Dutch part),39,7,7.2,6.1,1976.7,1984.4,1984.0,1982.8,111.9,111.8,114.2,119.0,18.0,15.6,20.6,20.0,12.0,29.9,19.1,20.8,10.0,748.3,762.6,29829.7,88433.3,111244.7,764.9,2221.1,3200.0
Saint Kitts and Nevis,27,9,8.2,4.3,1981.1,1986.0,1992.7,2000.3,54.0,123.8,79.4,107.7,7.0,13.8,16.9,23.6,10.0,28.1,18.9,27.1,8.9,678.0,691.0,20942.2,45881.0,61538.4,775.6,2284.9,3148.5
Virgin Islands (British),15,4,6.1,6.3,1980.7,1986.5,1985.5,1985.3,196.1,191.0,187.0,195.7,18.0,23.6,19.2,19.9,30.0,35.0,36.6,41.6,5.4,415.0,423.0,21721.7,57472.3,83014.7,1448.1,4661.8,6703.4
Saint Martin (French part),12,4,5.6,8.4,1991.8,1989.8,1998.8,1998.6,118.7,118.2,128.3,128.5,12.5,16.8,14.6,14.7,39.5,56.0,54.8,53.7,7.1,536.5,546.8,18611.5,32356.7,39352.6,1551.0,5071.5,6835.0
Guadeloupe,11,4,9.7,1.8,1977.6,1980.2,1983.0,1982.5,90.0,4272.1,1959.9,995.1,20.0,1002.8,3839.2,3662.5,10.0,12.8,5.3,5.7,14.2,1069.2,1089.7,141857.6,290396.6,367005.2,12896.1,30101.7,39744.6
Anguilla,9,5,1.5,1.9,1974.3,1974.2,1975.0,1975.8,144.8,140.5,166.2,174.4,23.0,38.8,28.0,21.7,12.0,27.7,60.0,68.0,4.5,338.8,345.3,9577.3,42326.2,33692.0,1064.1,2782.0,3962.0
"Bonaire, Sint Eustatius and Saba",8,5,0.7,0.6,1977.6,1978.2,1980.4,1979.2,63.3,78.0,74.4,67.2,9.0,15.7,15.5,8.6,2.0,3.3,4.2,3.1,1.4,102.7,104.7,3928.7,10616.6,12352.6,491.1,1245.7,1756.6
Trinidad and Tobago,5,4,4.4,5.6,1986.4,1980.5,1996.9,1999.0,437.1,443.7,449.7,450.9,67.0,79.4,64.7,63.4,45.0,48.0,50.1,48.4,2.8,212.1,216.1,19274.8,50192.8,64761.8,3855.0,11654.7,14970.9
Antigua and Barbuda,5,4,11.9,4.0,1983.6,1977.8,1997.0,1998.3,69.2,113.6,208.7,158.7,21.0,23.4,32.9,31.1,21.0,33.5,8.9,14.5,3.7,280.3,285.7,6699.5,20539.7,24356.3,1339.9,4082.4,4765.8
Virgin Islands (U.S.),4,2,1.2,1.7,1976.5,1973.0,1979.5,1979.7,216.7,210.2,217.3,217.5,25.5,34.0,25.3,25.0,21.0,24.5,16.1,15.8,1.4,110.6,112.7,5894.4,16510.5,23542.8,1473.6,4669.1,6670.2
Saint Barthélemy,3,2,2.6,0.3,1989.0,1989.5,1988.6,1988.5,114.5,125.7,112.6,111.6,17.0,34.8,23.2,21.9,13.0,13.5,10.9,10.6,1.9,142.2,144.9,1029.4,5813.5,12640.7,343.1,1982.2,3831.0
Saint Lucia,2,2,1.2,1.7,2002.5,2002.5,2002.5,2002.4,209.4,209.4,206.7,207.1,48.5,48.5,48.4,48.9,24.0,24.0,24.0,24.1,0.6,43.1,44.0,5548.6,14876.3,19874.4,2774.3,8578.2,11423.5
Grenada,2,1,2.8,2.9,2007.0,2007.0,2007.0,2007.0,288.3,288.3,288.3,288.3,24.5,24.5,24.5,24.5,20.5,20.5,20.5,20.5,1.6,118.3,120.5,2156.3,6247.0,6898.7,1078.1,5902.7,7762.2
Dominica,2,1,1.7,1.8,2007.0,2007.0,2007.0,2007.0,181.7,181.7,181.7,181.7,30.5,30.5,30.2,30.2,6.0,6.0,6.0,6.0,1.2,90.3,92.0,1359.1,3937.4,4348.2,679.5,3720.4,4892.4
Martinique,2,2,1.7,2.3,1991.0,1991.0,2006.2,2006.6,153.0,153.0,165.9,166.4,24.0,24.0,18.3,18.1,14.5,14.5,5.5,5.2,0.5,38.2,38.9,2787.9,9811.4,11505.5,1393.9,5305.0,6584.4
United Kingdom of Great Britain and Northern Ireland,2,1,0.1,0.1,1975.0,1975.0,1975.0,1975.0,181.3,181.3,181.3,181.3,45.5,45.5,45.9,45.9,14.0,14.0,14.2,14.2,0.2,16.6,17.0,1726.2,4081.9,5465.4,863.1,2228.7,3009.1
Aruba,1,1,2.7,4.1,2011.0,2011.0,2011.0,2011.0,506.8,506.8,506.8,506.8,59.0,59.0,59.0,59.0,45.0,45.0,45.0,45.0,0.6,42.8,43.6,8672.9,19671.9,23698.4,8672.9,26151.4,32641.0
Panama,1,1,0.3,0.5,1969.0,1969.0,1969.0,1969.0,215.1,215.1,215.1,215.1,59.0,59.0,59.0,59.0,85.0,85.0,85.0,85.0,1.3,95.2,97.1,1696.0,13075.7,6170.3,1696.0,4139.0,5900.3
Mexico,1,1,354.5,673.1,2010.0,2010.0,2010.0,2010.0,2259.2,2259.2,2259.2,2259.2,448.0,448.0,448.0,448.0,123.0,123.0,123.0,123.0,17.3,1343.2,1369.0,160065.8,269785.4,280861.8,160065.8,434345.0,544074.2
Saint Vincent and the Grenadines,1,1,0.4,0.4,1969.0,1969.0,1969.0,1969.0,262.3,262.3,262.3,262.3,37.0,37.0,37.0,37.0,31.0,31.0,31.0,31.0,0.2,11.7,11.9,1213.1,3480.3,5001.4,1213.1,3954.3,5687.3
Netherlands,1,1,0.2,0.2,1999.0,1999.0,1999.0,1999.0,399.5,399.5,399.5,399.5,24.0,24.0,24.0,24.0,46.0,46.0,46.0,46.0,0.3,25.9,26.4,901.6,6951.4,3280.3,901.6,2200.4,3136.8
