Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,560,164,54953.2,63120.9,2006.4,2005.4,2009.0,2009.0,988.5,1521.2,1707.2,1690.2,108.5,123.1,172.4,171.9,20.0,29.6,27.4,27.3,6063.9,469464.2,478477.9,41851557.3,111842843.9,125973675.2,74734.9,228621.7,264164.7
Bulk carrier,259,202,16538.6,28401.2,2006.1,2006.3,2007.1,2007.1,2167.5,2474.8,2407.8,2411.8,282.0,332.3,453.1,453.9,45.0,150.4,185.8,187.4,1731.7,134010.1,136583.1,11675420.6,25472357.0,33377964.6,45078.8,160061.5,192218.4
General cargo,212,103,5200.4,6798.7,1996.1,1998.9,2008.2,2008.2,1320.5,1840.0,2172.0,2159.6,184.0,317.8,389.9,388.4,49.5,97.3,152.7,153.4,864.1,66157.3,67427.6,3617470.3,12258004.8,17831190.4,17063.5,88253.4,119723.5
Chemical tanker,141,86,4714.4,7534.5,2006.0,2006.7,2008.4,2008.3,1636.3,1767.6,1757.5,1756.0,182.0,199.9,233.0,233.5,33.0,36.2,40.1,39.9,834.7,64388.4,65624.7,3042604.4,13904763.8,16269927.2,21578.8,113440.8,137735.5
Oil tanker,117,80,8208.7,14396.3,2004.4,2005.0,2005.9,2005.9,1634.2,1962.4,2100.6,2118.7,193.0,244.3,312.1,315.3,39.0,79.9,71.7,69.6,1239.5,95838.8,97678.9,9327738.2,17836674.4,20960736.7,79724.3,207079.2,255041.2
Vehicle,77,62,13204.2,4684.0,2008.7,2008.9,2010.1,2009.9,2354.6,2458.8,2809.6,2913.2,158.0,160.8,270.6,274.6,10.0,13.5,13.8,13.6,796.8,61677.1,62861.3,4743109.4,20912026.7,24218258.3,61598.8,234137.1,251982.9
Service - tug,74,10,32.9,25.7,2009.2,2004.7,2005.9,2005.0,181.7,1733.7,329.4,325.7,47.5,294.5,283.5,245.5,79.0,224.4,230.2,222.4,49.4,3712.1,3783.4,656887.3,1553340.7,2079839.2,8876.9,22921.6,30948.1
Ro-Ro,55,15,2663.0,2292.1,2010.8,2005.7,2013.5,2013.6,758.9,1148.5,1070.0,1069.4,76.0,98.8,100.2,99.8,29.0,55.0,38.8,38.7,296.7,22968.3,23409.2,2483120.0,4763510.3,5382577.2,45147.6,106166.0,113214.5
Liquefied gas tanker,16,12,516.2,596.4,2011.3,2010.8,2009.4,2009.2,1280.5,1709.8,1741.1,1764.6,123.5,328.1,320.1,320.5,20.5,55.8,40.0,38.7,87.0,6669.7,6797.8,273022.3,1152783.7,1111157.9,17063.9,111070.1,156738.9
Miscellaneous - fishing,7,6,52.0,34.9,1986.1,1983.3,1976.8,1978.0,10433.4,11722.8,11971.0,10469.2,968.0,1436.6,1881.4,1860.6,16.0,238.0,267.0,284.2,53.0,3979.8,4056.2,245090.9,543658.8,618085.0,35013.0,82401.5,97681.9
Service - other,4,3,19.2,12.1,1993.8,1986.3,2011.7,2010.3,1048.7,1184.5,1076.8,1106.8,283.0,486.8,236.2,267.7,16.0,742.3,47.1,37.3,14.1,1058.8,1079.1,84752.3,173893.0,187380.3,21188.1,47147.0,53235.7
Ferry-pax only,3,2,2.5,0.2,1993.3,1999.5,2017.2,2015.3,153.1,1075.6,1567.7,1056.8,14.0,60.0,103.9,99.3,62.0,48.2,10.8,14.7,0.5,38.9,39.7,17040.8,34705.2,43717.9,5680.3,13209.2,17414.1
Ferry-RoPax,1,1,2.4,1.5,2018.0,2018.0,2018.0,2018.0,2031.4,2031.4,2031.4,2031.4,284.0,284.0,284.0,284.0,8.0,8.0,8.0,8.0,0.9,67.0,68.3,51425.7,111256.7,147921.7,51425.7,114808.8,163610.1
