Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,558,164,46182.5,52817.7,2006.5,2005.4,2009.7,2009.7,762.0,1339.1,1438.5,1418.9,59.0,96.0,153.8,153.2,22.0,27.9,28.5,28.8,4746.6,367234.9,374285.8,31963758.4,88612121.4,100738427.2,57282.7,185071.8,215441.7
Bulk carrier,259,203,11484.4,19666.1,2006.1,2006.5,2007.9,2007.9,1264.4,1615.5,1662.5,1659.6,149.0,201.6,319.1,319.8,87.0,138.6,97.8,98.0,1144.6,88546.7,90246.8,8243620.4,17613474.1,22852930.2,31828.7,110544.3,131915.6
General cargo,211,103,4797.7,6195.1,1995.8,1998.7,2007.9,2008.1,1296.2,1680.7,2020.9,1987.8,147.0,199.2,327.5,323.3,54.0,105.5,86.0,89.1,738.7,56587.3,57673.7,3343379.3,11297902.0,16417354.6,15845.4,81599.4,110539.5
Chemical tanker,141,87,3871.7,6207.2,2005.9,2006.6,2009.0,2008.9,864.8,1410.7,1463.1,1466.7,142.0,182.4,221.3,222.8,69.0,160.3,114.0,114.4,892.5,68631.1,69948.8,2318409.7,11052759.9,12900473.2,16442.6,90468.9,109904.0
Oil tanker,119,84,7694.9,13431.4,2004.2,2004.5,2006.8,2006.8,1533.3,1807.7,1963.8,1974.0,166.0,279.0,343.4,343.0,55.0,125.4,76.1,74.2,1144.7,88309.9,90005.5,9214000.3,17242039.2,20693744.5,77428.6,198865.0,245071.4
Vehicle,78,64,14818.4,5190.9,2009.1,2008.9,2009.2,2009.0,2554.3,3151.9,3104.4,3188.1,187.5,213.5,279.1,282.8,12.0,28.8,19.6,19.0,920.0,71263.6,72631.8,5256434.1,23175238.5,26839288.2,67390.2,256150.0,275673.6
Service - tug,69,7,27.8,22.2,2009.7,2003.0,2007.4,2007.0,174.9,943.0,289.1,292.9,41.0,278.8,238.9,242.3,30.0,34.4,51.7,51.6,28.8,2165.3,2206.9,568291.7,1343838.8,1799327.5,8236.1,21267.1,28714.2
Ro-Ro,55,15,4162.6,3592.6,2011.4,2005.7,2013.0,2013.0,1664.6,1667.6,1640.8,1643.2,126.0,160.9,141.8,140.9,43.0,36.9,48.8,49.7,456.3,35331.2,36009.6,3886321.7,7408086.9,8412250.4,70660.4,166146.9,177047.5
Liquefied gas tanker,16,11,540.5,610.1,2010.4,2010.3,2009.3,2009.2,1212.3,1591.4,1814.5,1801.6,165.5,175.8,317.7,309.5,40.5,53.0,40.8,41.0,96.0,7380.7,7522.4,384090.1,1268815.3,1331356.8,24005.6,139040.7,187447.8
Service - other,4,2,12.7,7.5,1990.5,1990.5,2010.0,2011.5,686.1,936.2,721.6,712.8,92.5,114.0,99.9,96.6,135.5,700.0,273.9,211.1,10.5,789.3,804.4,52000.8,106694.1,114969.4,13000.2,28927.6,32663.4
Miscellaneous - fishing,3,2,8.2,11.4,1997.7,1995.0,2000.5,2001.1,3301.1,6664.7,7632.0,8078.9,406.0,445.0,412.9,407.5,214.0,610.2,1503.2,1562.2,18.6,1396.5,1423.3,79993.9,177442.0,201733.6,26664.6,62754.0,74391.1
Ferry-pax only,3,2,1.8,0.1,1993.3,1999.5,2016.9,2014.4,153.0,772.6,1107.1,759.8,14.0,56.8,97.4,91.6,54.0,117.8,42.2,53.5,0.9,69.7,71.0,12251.9,24952.1,31432.0,4084.0,9497.1,12520.3
Ferry-RoPax,1,1,2.8,1.7,2018.0,2018.0,2018.0,2018.0,2357.9,2357.9,2357.9,2357.9,338.0,338.0,338.0,338.0,18.0,18.0,18.0,18.0,1.3,95.5,97.3,59690.5,129137.2,171694.8,59690.5,133260.2,189904.5
