Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Micronesia (Federated States of),75,51,922.0,770.1,2004.9,2003.0,2005.6,2005.0,3231.8,8856.6,2913.4,2360.6,489.0,972.5,1425.1,1338.1,94.0,592.3,1248.7,1099.1,309.9,23324.1,23771.9,4254984.5,9546666.6,10940659.5,56733.1,135959.7,161690.7
Kiribati,31,16,152.7,161.6,2002.9,1999.6,2000.6,2000.4,413.5,2217.8,644.6,540.0,32.0,358.9,485.8,292.9,49.0,125.3,73.3,64.6,69.0,5212.3,5312.4,458707.9,1177869.0,1340063.8,14797.0,40371.9,48116.7
Thailand,26,20,609.0,737.0,1989.4,1989.0,1989.5,1989.4,4646.6,5029.6,5146.3,5128.0,370.5,534.4,600.9,586.0,506.0,529.4,516.4,509.1,533.0,40394.3,41169.9,2186372.1,4777329.2,5381212.0,84091.2,179197.5,193479.4
Japan,26,10,916.3,1101.2,2011.5,2007.7,2012.4,2012.5,2490.4,5886.0,2817.3,2789.4,188.0,648.5,380.4,365.2,20.0,12.7,18.6,19.0,258.4,19823.3,20203.9,1419419.0,4597017.6,5321563.8,54593.0,188059.6,226718.6
"Korea, Republic of",21,19,458.1,512.3,1997.3,1995.7,2003.6,2003.8,3374.0,6188.2,3653.3,3435.1,291.0,662.3,492.0,407.9,211.0,484.1,425.1,328.7,238.2,18055.6,18402.3,1175235.1,2942083.7,3326358.9,55963.6,152483.0,179469.3
Papua New Guinea,15,13,242.4,175.8,1999.6,2000.5,2004.6,2003.5,6214.2,11156.9,6817.9,4720.7,859.0,1334.5,2332.4,2251.8,235.0,635.1,1019.4,790.8,137.2,10315.7,10513.8,1067275.1,2363340.0,2684054.7,71151.7,165625.7,194489.2
China,14,12,276.5,319.0,1997.8,1999.4,2001.9,2001.1,3586.4,3798.0,3724.2,3724.8,314.5,454.9,378.4,379.6,326.5,501.2,409.8,437.4,229.7,17372.1,17705.6,813152.8,1927433.7,2178363.1,58082.3,138144.8,154600.1
Tuvalu,13,11,185.8,157.5,1994.5,1994.5,1995.2,1995.7,6501.7,7721.7,7808.5,7583.3,703.0,860.2,1301.0,1329.1,118.0,119.8,115.3,107.5,53.2,3995.6,4072.3,1083272.0,2402317.6,2730784.7,83328.6,195806.2,231808.6
"Taiwan, Province of China",11,10,258.7,231.6,2004.2,2005.6,2002.7,2002.2,6384.6,11491.9,7892.5,6744.0,1054.0,1308.2,1500.5,1242.0,121.0,487.2,639.1,237.0,120.5,9115.9,9290.9,1028316.5,2266482.6,2566716.1,93483.3,211147.9,241328.0
Guam,11,5,135.3,175.8,1999.5,1993.4,2005.2,2005.0,1457.3,1726.0,1535.1,1543.7,130.0,188.4,136.7,137.0,48.0,64.8,45.6,46.0,28.5,2182.8,2224.7,93708.2,318702.1,451450.2,8518.9,42653.5,57582.2
