Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Miscellaneous - fishing,99,68,1126.5,881.7,2003.2,2001.5,2000.5,2000.0,6590.5,10396.6,7206.8,7789.6,871.0,1567.7,1960.1,2035.5,102.0,255.9,355.4,387.3,418.8,31450.4,32054.2,6200428.8,13753746.3,15636616.8,62630.6,147398.2,174731.7
Refrigerated bulk,83,48,1634.7,1915.7,1992.2,1992.0,1992.4,1992.3,4331.7,4484.7,4350.6,4329.1,378.0,501.2,602.4,596.2,266.0,274.3,272.2,272.3,1240.7,94037.1,95842.6,5683154.7,12417969.1,13987674.3,68471.7,145912.5,157541.7
Container,45,11,712.6,952.5,2007.7,2007.7,2005.6,2005.3,838.1,1355.7,1044.6,1089.4,42.0,109.7,169.7,174.1,43.0,66.3,45.2,45.4,161.5,12375.9,12613.5,952182.4,3533359.7,4028181.2,21159.6,84327.6,102255.1
General cargo,26,5,595.4,683.1,2009.0,2010.0,2010.7,2009.5,1796.0,2269.7,2203.1,2193.0,170.0,194.7,201.7,202.5,17.0,23.2,25.3,25.0,86.3,6626.3,6753.5,258102.0,942408.2,1391472.6,9927.0,59395.5,81110.3
Chemical tanker,21,9,952.1,1532.3,2010.0,2010.3,2010.3,2010.4,2596.1,3425.7,3495.4,3503.1,221.0,300.6,345.1,343.7,29.0,43.3,41.8,41.9,135.7,10467.1,10668.1,587460.7,2901317.0,3470897.3,27974.3,159552.3,199457.2
Service - tug,6,5,6.4,4.1,1977.5,1984.0,1980.9,1991.6,2157.3,2062.7,2178.2,2304.3,381.5,407.0,463.2,516.1,30.0,39.6,51.6,41.5,12.7,955.2,973.5,104516.7,247150.4,330921.1,17419.4,44980.1,60730.8
Service - other,5,5,62.4,37.1,1994.0,1994.0,1991.5,1991.8,3509.2,5960.4,5908.5,7200.1,354.0,1185.8,752.9,675.0,1033.0,737.2,986.5,1102.1,35.2,2643.4,2694.2,259013.2,531438.3,572657.0,51802.6,115269.6,130155.7
Oil tanker,4,4,262.3,430.2,1999.5,1999.5,1996.9,1996.8,11543.8,12463.8,16061.8,16210.6,1615.0,1755.2,2415.5,2435.7,48.0,411.0,798.4,788.0,80.9,6166.0,6284.3,828902.9,787700.4,753810.4,207225.7,683146.4,903949.7
Bulk carrier,1,1,57.7,94.5,2007.0,2007.0,2007.0,2007.0,2903.2,2903.2,2903.2,2903.2,586.0,586.0,586.0,586.0,141.0,141.0,141.0,141.0,6.7,512.9,522.7,38741.2,107548.4,167151.4,38741.2,182517.3,236555.6
Cruise,1,1,7.1,1.3,1990.0,1990.0,1990.0,1990.0,1052.5,1052.5,1052.5,1052.5,93.0,93.0,93.0,93.0,1.0,1.0,1.0,1.0,2.2,161.4,164.5,5178.8,29248.0,63596.1,5178.8,29917.9,57821.9
