Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Micronesia (Federated States of),59,41,615.5,625.7,2002.6,2003.3,2003.1,2002.8,3742.7,6724.6,2001.4,1581.1,561.0,1001.5,967.2,767.0,93.0,250.1,337.0,332.4,221.1,16671.8,16991.9,2542715.9,6066368.2,6924163.2,43096.9,109572.3,130621.8
Kiribati,34,17,398.0,464.1,2007.0,1999.5,2001.7,2001.3,405.7,6088.6,1077.0,1089.5,33.5,1190.3,1680.7,1881.9,43.0,184.8,134.3,108.9,201.6,15229.9,15522.3,1197045.7,2496539.3,2767950.0,35207.2,99850.8,122978.9
Thailand,31,21,819.7,970.7,1991.0,1990.8,1990.8,1990.7,4881.2,5629.5,5588.7,5591.7,432.0,505.3,538.1,536.8,343.0,348.8,349.0,348.8,536.4,40709.5,41491.2,2879765.2,6292426.8,7087827.0,92895.7,197959.6,213736.9
China,29,22,919.6,1272.8,2000.5,2000.2,2005.7,2006.5,3211.7,3536.4,3719.8,3759.7,282.0,414.4,418.6,411.7,99.0,141.4,90.6,69.7,305.2,23184.9,23630.1,1452393.6,4239258.5,4822393.6,50082.5,155035.9,180588.1
"Korea, Republic of",18,15,473.1,502.4,2004.2,2002.6,2003.1,2004.9,3296.2,10251.5,4242.1,3921.0,289.0,1325.8,1333.0,1017.2,45.5,113.3,148.4,113.6,149.8,11368.1,11586.4,1005531.4,2456419.7,2984900.4,55862.9,156415.5,191949.5
Japan,18,17,261.7,335.1,1999.1,1998.2,2007.5,2009.1,2701.7,2934.7,2766.4,2699.6,220.5,298.9,269.1,258.9,68.5,199.0,133.1,99.2,106.9,8119.5,8275.4,470439.3,1265531.8,1503072.6,26135.5,77243.2,92448.8
Guam,18,8,315.9,349.4,2007.8,2006.5,2007.9,2008.1,1757.3,2802.0,1929.9,1839.6,150.0,241.1,232.6,193.9,17.0,150.8,126.3,72.1,58.7,4482.2,4568.2,296062.7,843495.4,1105634.7,16447.9,63695.9,82414.9
Tuvalu,16,14,196.9,180.3,2001.1,2002.1,1998.4,1998.6,5652.0,6641.9,5499.5,6093.4,727.5,912.0,1404.2,1480.8,104.0,202.8,291.6,307.2,60.8,4577.6,4665.5,1182322.3,2638397.0,3028563.1,73895.1,174185.4,207041.3
United States of America,8,6,177.3,271.6,1991.6,1988.8,1998.1,1998.3,2092.1,5814.3,6591.6,7623.8,243.5,1139.3,1327.0,1346.6,29.5,271.8,1157.9,1221.4,62.8,4787.3,4879.2,535919.6,791685.3,830453.9,66990.0,212028.8,273861.4
Papua New Guinea,7,7,67.8,58.3,1999.1,1999.1,1998.7,1995.4,4097.9,5237.7,3339.1,2747.3,658.0,652.3,710.8,537.6,121.0,143.3,131.7,152.1,26.9,2034.4,2073.5,272868.0,601959.3,682073.9,38981.1,88562.2,101766.0
Nauru,7,6,65.4,58.9,2009.1,2008.7,2009.7,2008.9,1129.5,6421.5,5866.4,7088.5,266.0,1114.2,3088.9,2951.3,36.0,35.4,30.2,30.6,13.3,1000.1,1019.3,413929.4,918175.1,1043872.2,59132.8,139166.3,164973.2
"Taiwan, Province of China",7,6,82.7,52.0,2009.3,2008.7,2009.3,2009.4,8829.8,8273.7,8040.9,7491.3,818.0,1145.2,1243.7,1386.3,544.0,714.6,652.7,785.1,19.3,1449.4,1477.3,365365.1,810450.2,921399.8,52195.0,122838.6,145617.7
Philippines,6,6,98.7,125.1,1985.5,1985.5,1986.9,1987.0,3377.8,3836.1,3958.9,3943.6,326.5,470.2,597.7,596.3,280.5,369.7,266.0,275.1,93.9,7109.4,7245.9,371194.2,811077.3,913602.4,61865.7,131835.1,142342.3
Fiji,6,5,159.8,180.4,1996.8,1994.4,2001.7,2003.1,11998.7,21453.8,3734.3,3420.4,1605.0,3609.4,2179.5,2056.5,32.0,41.8,36.7,33.3,94.6,7156.0,7293.4,559885.6,1350843.4,1532672.4,93314.3,233948.3,272100.5
Viet Nam,4,4,83.4,96.7,1985.8,1985.8,1985.5,1985.5,4235.2,4989.2,4846.1,4866.4,669.0,680.8,727.5,732.6,67.5,107.2,112.7,109.1,61.4,4658.5,4747.9,286891.5,626872.0,706112.3,71722.9,152840.7,165022.0
Northern Mariana Islands,4,2,38.3,55.2,1992.2,1976.5,2006.9,2007.7,2481.8,2066.6,2930.3,2971.7,208.0,208.0,263.4,264.0,13.0,13.0,30.7,30.9,14.0,1074.8,1095.5,94986.0,289666.8,370383.8,23746.5,80346.4,103921.3
Hong Kong,4,4,172.2,236.4,2005.5,2005.5,2003.5,2003.3,3544.3,3675.7,3721.6,3727.5,328.0,324.8,331.8,332.7,15.5,27.8,27.9,28.0,36.8,2819.5,2873.6,266604.1,916943.2,1044076.7,66651.0,243497.8,291939.4
Singapore,4,4,310.9,484.8,2004.0,2004.0,2004.1,2004.6,4213.1,5726.4,4613.0,4506.7,585.5,771.0,470.9,452.5,46.0,56.8,68.2,68.9,69.9,5363.3,5466.3,323559.6,946432.4,1087697.4,80889.9,311507.6,372605.0
French Polynesia,2,2,69.2,106.4,2001.5,2001.5,2005.2,2005.8,7194.1,7194.1,3314.1,3167.1,470.0,470.0,547.5,560.1,844.0,844.0,374.3,297.8,11.2,854.5,870.9,121526.5,277405.6,350182.8,60763.2,183364.3,222278.1
Mauritius,2,1,3.2,2.2,2013.0,2013.0,2013.0,2013.0,1086.7,1086.7,1086.7,1086.7,173.0,173.0,184.8,184.8,22.0,22.0,17.5,17.5,1.3,95.7,97.5,15120.0,33539.1,38130.6,7560.0,17792.1,21091.5
Solomon Islands,2,2,7.6,9.3,1997.5,1997.5,1997.6,1996.0,1874.0,1874.0,1874.0,1860.5,288.5,288.5,288.5,288.7,22.0,22.0,22.0,22.0,2.3,173.2,176.6,50020.9,53702.8,63050.4,25010.5,62270.4,77012.7
