Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Mina Raysut,199,44,1362.3,1709.2,2005.9,2003.8,2006.9,2007.3,548.5,632.5,800.6,847.0,74.0,78.5,92.7,104.4,56.0,75.5,75.2,91.8,393.9,30068.9,30646.2,2025189.5,5366033.5,6303511.1,10176.8,32256.4,38975.1
Salalah,120,19,146.5,208.5,2008.0,2006.0,2007.1,2007.2,114.4,447.2,458.0,466.1,67.5,149.6,148.7,155.4,22.5,37.0,38.4,39.3,87.1,6602.6,6729.3,407389.6,1100624.3,1345210.3,3394.9,10428.1,12859.9
Port Of Sohar,114,42,1331.1,2073.0,2005.2,2003.3,2007.4,2007.7,791.4,864.9,865.1,879.0,63.0,219.1,117.5,119.9,55.0,98.1,57.5,55.9,321.3,24551.9,25023.3,1876204.8,4889570.8,5626909.1,16457.9,53056.2,64682.0
Mina Qabus,72,49,1094.4,928.1,2003.9,2004.8,2006.1,2006.0,625.8,650.2,604.5,481.0,52.5,62.0,69.4,84.1,16.0,52.9,80.4,103.3,202.5,15181.0,15472.5,1143660.7,3580610.1,4117563.5,15884.2,54129.0,65952.2
Duqm,28,17,83.6,113.2,1996.9,1997.0,1997.6,1997.9,389.6,432.8,455.2,459.7,45.0,212.1,57.6,47.6,39.5,89.9,67.7,71.1,28.1,2142.5,2183.7,136995.2,363485.4,446984.8,4892.7,16579.4,20854.3
Qalhat Lng Terminal,27,5,3937.9,3217.0,2007.2,2008.0,2000.6,2000.8,231.4,8386.2,7249.9,5284.5,52.0,525.6,2243.4,2202.6,27.0,37.4,13.0,13.8,732.2,43973.1,44817.4,852470.5,5735214.6,4881254.8,31573.0,255723.8,391574.1
Sur,20,11,1302.0,1093.4,2006.8,2006.5,2000.4,2000.7,213.4,1406.4,3382.3,2369.8,33.5,95.3,711.8,681.8,35.0,29.3,12.3,13.2,244.7,14890.4,15176.3,310864.1,1961250.3,1696677.0,15543.2,117687.7,178079.1
Mina Al Fahl,15,6,25.9,41.6,2008.0,2009.2,2008.3,2008.2,142.4,283.3,96.5,88.1,85.0,508.6,170.4,123.0,38.0,176.1,72.6,66.9,40.2,3061.5,3120.3,53548.4,134722.5,164055.5,3569.9,10381.4,12759.1
Fahal,13,6,102.7,186.5,2006.9,2007.3,2007.2,2007.3,300.2,2589.0,332.5,336.8,18.0,925.7,68.3,49.1,52.0,57.5,83.3,84.2,48.1,3675.9,3746.5,109348.9,254702.5,297163.0,8411.5,24400.9,29729.4
Muscat,5,5,22.5,33.5,1999.0,1999.0,2000.9,2001.0,306.4,436.5,281.9,277.1,171.0,132.8,140.4,141.6,5.0,4.2,4.0,3.9,10.4,791.9,807.1,23331.3,74671.8,96225.0,4666.3,19014.7,24783.8
