Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,1554,333,197423.4,216312.6,2006.7,2007.0,2009.4,2009.2,1050.5,1941.6,2020.1,1976.2,77.0,123.3,203.0,203.0,17.0,23.7,21.8,21.7,20068.2,1553640.9,1583470.8,104974375.6,318734623.7,348670647.7,67551.1,231784.6,273971.4
Bulk carrier,843,542,74587.8,139881.7,2007.2,2008.9,2009.1,2009.1,870.3,1824.4,2292.7,2399.8,83.0,182.6,512.8,526.1,75.0,93.3,133.0,136.0,4828.0,373794.6,380971.5,32479603.8,80526868.3,95505298.8,38528.6,134839.8,163845.5
Oil tanker,778,493,104902.8,198323.7,2005.6,2007.2,2008.9,2009.0,611.9,1607.9,1986.6,2009.8,68.0,196.8,562.8,564.5,50.5,74.4,93.8,93.4,8379.7,648321.5,660769.3,64151233.5,112695392.3,124365792.7,82456.6,218967.6,272293.9
Chemical tanker,678,375,20963.4,34530.3,2008.2,2009.0,2009.4,2009.5,705.3,1402.6,1531.1,1538.0,73.0,167.0,344.5,346.9,45.0,65.0,98.0,98.7,3568.9,275055.1,280336.1,10244464.4,56213477.6,65390666.6,15109.8,96486.5,117902.0
Liquefied gas tanker,373,137,91816.0,71467.8,2007.7,2008.4,2006.0,2006.0,1391.9,2922.5,3931.0,3685.1,123.0,217.7,483.3,483.4,27.0,65.9,194.5,200.8,12028.7,753098.6,767558.1,19458932.4,126903173.2,107985318.2,52168.7,417440.4,632523.1
General cargo,336,192,7757.6,10083.0,2002.5,2003.2,2006.2,2006.5,863.1,1845.7,1878.2,1772.9,89.0,178.0,411.1,391.2,45.0,66.6,89.7,88.6,1217.2,93657.9,95456.1,5351116.8,18126418.7,26253173.6,15925.9,83274.8,111801.4
Vehicle,259,179,31963.0,10492.3,2008.4,2008.0,2009.4,2009.1,2107.6,2053.6,2074.7,2062.6,125.0,129.3,166.8,165.8,9.0,10.8,12.6,12.5,1964.1,152138.1,155059.2,10624820.9,46844068.0,54250205.0,41022.5,155926.4,167811.0
Cruise,104,42,6766.0,697.0,2005.7,2003.0,2005.9,2004.7,678.0,1077.1,851.0,890.1,44.5,67.6,86.5,88.0,9.5,11.0,11.7,11.4,1408.1,109071.7,111165.9,2774179.4,13674961.3,15367244.5,26674.8,114790.7,119304.3
Service - tug,85,54,101.0,81.1,2005.5,2004.9,2008.9,2008.7,458.9,1207.5,1473.6,1405.5,98.0,430.5,2689.2,2597.0,65.0,121.1,212.1,202.0,107.6,8090.3,8245.7,2073593.4,4903424.1,6565419.8,24395.2,62992.8,85051.0
Ro-Ro,65,39,2123.0,1184.6,2003.3,2002.4,2005.4,2004.6,955.8,1306.6,2187.5,2161.2,156.0,378.3,258.5,279.2,39.0,65.8,27.0,29.0,450.5,34533.0,35196.1,1350222.9,3142589.7,3067085.7,20772.7,48978.0,53515.8
Ferry-RoPax,54,4,69.2,6.0,2012.2,2011.5,2011.4,2011.7,457.1,1352.1,914.4,711.7,32.0,124.4,249.3,179.6,42.0,45.1,44.2,63.3,126.3,9484.8,9666.9,171352.3,373192.0,494146.2,3173.2,7069.7,9911.8
Service - other,19,12,269.4,306.4,2004.7,2001.9,2002.6,2002.3,1714.8,1919.3,1773.6,1942.4,131.0,261.4,406.0,464.4,44.0,211.2,89.1,83.7,71.6,5439.9,5544.4,2137899.6,4386500.5,4726720.0,112521.0,250378.2,282712.5
Miscellaneous - fishing,2,2,7.9,7.6,1976.5,1976.5,1977.9,1978.4,3840.3,3840.3,4143.8,4630.3,297.5,297.5,352.9,373.8,98.0,98.0,100.8,101.8,7.1,532.5,542.7,53532.3,118745.1,135001.1,26766.2,62993.0,74674.3
Refrigerated bulk,1,1,15.9,18.6,1997.0,1997.0,1997.0,1997.0,3112.5,3112.5,3112.5,3112.5,287.0,287.0,287.0,287.0,207.0,207.0,207.0,207.0,7.3,552.7,563.3,55125.0,120450.7,135676.4,55125.0,117470.7,126833.0
