Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
United Arab Emirates,1662,966,44153.5,49556.3,2006.1,2006.3,2007.7,2007.5,320.6,550.2,614.9,623.3,36.0,103.0,124.8,159.6,20.0,72.8,59.5,66.4,5936.1,457478.7,466262.3,29536273.9,82786327.6,92482717.6,17771.5,56817.8,67210.4
India,432,277,21984.1,30095.8,2007.8,2008.2,2008.0,2008.3,1118.6,1543.8,1457.0,1420.0,112.0,157.4,196.8,190.9,38.0,67.4,60.1,69.4,2708.7,202423.9,206310.4,15362546.4,44076430.7,48938717.3,35561.5,132432.3,164614.0
Qatar,414,161,13337.4,15922.1,2005.3,2006.4,2004.0,2004.3,552.6,838.0,882.2,798.3,66.5,125.6,253.4,223.6,38.0,76.6,66.9,68.2,2392.3,174617.7,177970.3,8035351.1,26344189.6,28338097.1,19409.1,75264.5,94922.4
Saudi Arabia,285,160,17351.0,22889.6,2008.8,2008.5,2010.2,2010.0,915.0,979.8,1104.4,1039.3,83.0,107.5,105.4,109.2,36.0,79.4,36.5,44.0,1709.4,132277.6,134817.3,10771062.2,28858823.8,33474632.0,37793.2,127960.4,152787.5
Singapore,217,176,47528.9,52664.8,2009.9,2009.7,2009.2,2010.0,3266.3,3505.0,3664.2,3500.6,264.0,280.3,324.8,302.2,12.0,22.2,21.5,21.5,4705.9,340487.8,347025.2,20499084.9,64572260.9,74258136.0,94465.8,399199.4,508357.7
Sri Lanka,189,89,27626.7,31391.0,2009.5,2010.1,2011.0,2010.8,1655.5,1812.3,1676.2,1687.7,118.0,141.3,113.8,118.8,17.0,22.7,19.1,19.1,2357.5,182554.4,186059.5,12675120.6,39526416.5,42421256.1,67064.1,240409.8,286178.9
Iran (Islamic Republic of),165,109,1546.7,2165.9,1998.3,2000.3,2003.7,2003.1,360.1,851.1,692.8,714.4,49.0,117.1,392.3,343.4,46.0,115.1,83.5,84.9,374.9,28673.8,29224.3,1666665.9,4044278.3,4849504.5,10101.0,36886.1,46260.3
Pakistan,140,70,4285.2,5442.8,2008.3,2009.1,2008.4,2008.6,889.5,876.0,894.1,909.7,72.0,86.3,82.9,87.1,32.0,88.8,57.2,69.6,580.2,44357.9,45209.6,3896647.3,11938872.0,13370180.8,27833.2,94245.6,113151.4
China,128,106,85797.7,155080.9,2008.8,2008.9,2009.6,2009.7,5582.8,5182.8,5518.7,5455.4,489.5,459.6,520.0,518.7,54.5,73.5,78.9,80.7,5313.0,402641.4,410372.1,38832590.1,76096294.0,78661246.1,303379.6,892522.5,1131556.4
Djibouti,110,77,3724.6,5096.8,2004.1,2004.6,2005.5,2005.5,1012.8,1426.1,969.5,1015.9,115.5,176.9,126.0,134.6,29.0,53.6,44.4,48.6,627.9,48491.9,49423.0,3407272.2,9500467.0,10886234.7,30975.2,105115.4,124800.8
