Domestic by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,20563,1238,29399.1,37391.6,1987.5,1990.8,1991.9,1991.7,193.7,383.0,384.4,392.1,35.0,78.5,255.1,250.9,28.0,51.0,120.5,117.1,9148.0,695236.4,708584.9,68818994.7,201817941.4,284858255.1,3346.7,12485.2,16761.0
Oil tanker,8769,378,37339.6,49349.0,1995.7,1998.4,2005.6,2004.7,219.5,511.0,699.2,629.1,50.0,136.4,787.7,714.3,22.0,57.6,159.7,133.2,15095.7,1148232.7,1170278.7,66898709.1,79402242.4,89881408.7,7629.0,21676.1,27518.7
Chemical tanker,4743,216,8238.1,12171.9,2001.4,2002.8,2002.7,2002.5,188.8,504.4,424.6,430.0,40.0,117.4,326.0,335.2,23.0,70.0,139.8,137.1,6240.2,471492.5,480545.2,20187560.6,58820668.4,73083794.3,4256.3,14076.1,17585.5
Miscellaneous - fishing,3493,471,6968.4,3512.1,1987.8,1987.7,1988.5,1988.5,349.8,3054.9,2542.1,2314.1,64.0,709.0,1986.3,1881.6,20.0,184.3,396.5,405.8,4968.6,373849.2,381027.1,24698222.0,54785417.8,62285472.3,7070.8,16640.7,19726.6
Service - tug,1840,222,1478.1,782.4,1994.7,1995.4,1998.8,2002.1,317.4,867.9,724.0,776.2,90.0,630.2,1001.7,1049.5,28.0,179.5,269.7,272.0,1661.4,125014.0,127414.3,20011620.7,47321458.7,63360875.5,10875.9,28083.5,37917.5
Bulk carrier,1322,484,14583.6,25208.4,1997.3,2006.8,2005.4,2005.5,214.9,588.9,608.1,611.6,51.0,131.3,415.7,420.6,37.0,97.1,207.2,214.5,1845.9,142010.0,144736.6,10187611.9,23386753.2,30382484.9,7706.2,27819.5,33903.9
Container,784,92,3631.2,4662.7,2001.5,2005.3,2001.0,2001.2,547.0,263.7,383.9,402.7,46.0,34.2,108.9,108.8,43.0,37.9,52.8,53.3,1355.1,103786.1,105778.8,9207935.5,23925884.9,27008096.0,11744.8,31198.0,35342.8
Refrigerated bulk,643,103,4201.1,4263.2,1987.1,1988.2,1989.1,1989.1,1350.6,1814.1,2057.5,2063.7,166.0,295.6,652.1,633.8,52.0,125.5,253.3,254.1,4110.3,310309.5,316267.4,12647400.7,27635184.8,31128436.7,19669.4,41915.2,45255.8
Service - other,632,113,4819.7,1693.3,1993.5,1993.4,1996.6,1997.7,471.3,1574.2,2172.8,1578.1,124.0,532.8,1607.5,1620.7,37.5,382.2,691.9,546.3,1603.6,121175.7,123502.3,11815866.8,24243564.6,26123908.9,18696.0,41601.7,46974.2
Ferry-RoPax,538,6,1788.6,534.3,1987.6,1986.0,1987.5,1987.6,158.5,205.4,340.9,344.4,19.0,26.3,76.7,78.8,4.0,9.8,44.3,45.0,491.9,36930.9,37639.9,3450016.0,8482446.1,10443264.9,6412.7,13717.4,12832.7
Ro-Ro,361,23,2626.5,1684.4,1989.3,1991.9,1988.0,1988.0,519.8,578.1,565.8,581.7,42.0,185.1,101.5,116.3,26.0,80.7,62.5,67.1,842.3,63819.2,65044.5,1974948.6,5028650.0,4595871.3,5470.8,12917.4,14294.9
Cruise,244,19,902.1,175.5,1982.0,1986.2,1984.3,1981.9,306.5,660.2,699.4,667.0,36.0,75.6,238.0,306.6,20.0,26.7,79.4,102.5,635.4,48252.2,49178.6,1214725.8,4444763.8,7289192.8,4978.4,18084.6,27661.5
Ferry-pax only,219,18,235.0,46.9,1992.1,1992.8,1989.1,1987.7,354.7,1399.3,446.1,458.5,33.0,190.8,157.4,148.0,13.0,300.0,258.5,364.5,161.8,12172.4,12406.1,1765397.4,4419031.0,5672606.7,8061.2,20984.4,27730.7
Liquefied gas tanker,14,10,1366.5,895.1,2008.9,2009.7,2008.4,2008.6,584.9,659.4,943.4,920.1,92.5,124.7,213.4,205.4,28.5,31.5,32.3,32.8,125.4,8321.4,8481.2,209586.8,1558814.9,1295634.2,14970.5,135006.7,209638.2
Vehicle,7,3,128.4,45.1,1994.1,1993.0,2002.1,2001.8,158.2,777.4,706.0,679.0,34.0,64.0,151.9,149.8,28.0,48.3,24.9,25.5,18.7,1416.3,1443.5,45705.5,201512.2,233371.7,6529.4,24818.1,26709.7
Other liquids tankers,6,2,0.9,1.3,1985.3,1984.5,1985.9,1985.7,278.3,290.0,313.9,313.7,552.0,512.0,1207.5,1163.5,8.0,39.0,28.8,31.3,84.3,6329.5,6451.0,678.5,1937.2,4176.7,113.1,391.7,633.0
