Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,14270,2613,48359.2,66397.1,1993.6,1996.9,2000.0,2000.4,495.9,828.5,820.9,840.8,72.0,110.0,225.3,227.6,33.0,50.1,78.8,79.6,11900.1,902852.7,920187.5,102161806.7,303513334.0,431140366.1,7159.2,27276.4,37019.1
Bulk carrier,6011,2967,396412.3,704036.3,2007.1,2008.9,2010.0,2009.9,1146.8,2437.6,2361.9,2392.1,142.0,266.0,478.0,482.0,46.0,84.3,125.1,126.0,35104.8,2704197.5,2756118.1,212351709.8,504196480.7,630186954.3,35327.2,132382.5,159973.7
Oil tanker,4500,1047,217754.5,392037.0,2006.2,2006.1,2008.9,2008.9,556.8,1188.7,1218.5,1219.3,87.0,150.8,308.0,306.9,25.0,45.3,55.6,55.5,26856.4,2052655.3,2092066.3,209571755.8,428078068.6,475601633.3,46571.5,118690.1,147210.2
Chemical tanker,3590,863,59860.7,96122.9,2007.1,2007.4,2008.4,2008.4,555.2,1046.4,1044.3,1052.0,78.0,124.7,203.0,202.8,22.0,36.7,43.5,43.7,12153.1,923905.0,941643.9,32174528.4,166124025.0,194894450.0,8962.3,53738.7,66021.2
Container,3215,633,92871.1,103752.7,2005.1,2006.7,2008.7,2008.5,598.9,1013.3,1013.7,1000.5,58.0,90.8,164.5,159.7,16.0,27.1,32.0,31.8,11690.9,892493.5,909629.3,73009115.5,221614394.1,251746417.8,22708.9,77561.3,91663.6
Miscellaneous - fishing,1830,456,2839.3,1613.8,1987.3,1988.4,1988.4,1988.6,304.2,1997.7,1441.0,1412.0,58.0,441.6,1289.8,1214.3,22.0,198.5,353.3,340.4,2038.5,153409.9,156355.3,11348779.2,25173780.1,28620038.8,6201.5,14595.0,17301.5
Ro-Ro,897,71,3937.5,2630.5,1991.2,1993.8,1995.6,1994.5,223.0,818.9,364.9,406.8,22.0,136.0,149.9,182.2,32.0,55.5,115.0,129.0,1749.1,132826.2,135376.5,5186257.6,29240758.5,16140328.6,5781.8,13926.1,18105.6
Refrigerated bulk,850,204,13803.7,14514.7,1991.6,1991.2,1995.3,1995.1,1005.7,2641.3,2628.3,2647.9,96.0,290.3,803.9,806.5,50.5,95.2,131.2,133.5,7334.6,555365.9,566028.9,43059814.2,94087785.1,105981041.3,50658.6,107952.9,116556.7
Liquefied gas tanker,728,79,69488.4,54049.5,2010.0,2008.5,2012.4,2012.6,963.9,2067.4,2061.5,2050.1,88.0,170.2,276.3,286.4,24.0,38.3,50.3,52.2,8197.3,521408.9,531420.0,15795686.1,96812062.1,84069485.2,21697.4,173514.6,261292.7
Service - tug,536,174,341.2,229.5,1989.7,1996.0,2006.1,2006.7,243.3,847.8,1018.1,1103.2,70.0,452.2,1078.4,1130.2,30.0,146.5,181.2,177.3,391.9,29471.7,30037.5,5869802.0,13880314.6,18584991.0,10951.1,28277.8,38179.8
Vehicle,398,61,10370.1,3576.0,2001.3,2003.5,2006.8,2006.8,503.4,1525.0,1161.5,1160.6,53.5,116.5,170.9,162.3,15.0,19.1,24.4,24.2,968.6,70999.8,72363.0,3621173.4,15965492.1,18489667.0,9098.4,34583.1,37219.0
Cruise,377,93,7653.7,784.5,2001.8,1998.1,2007.3,2005.9,189.6,484.9,325.8,315.9,15.0,76.4,47.7,55.9,8.0,10.8,9.7,10.0,1911.3,144183.8,146952.1,2677150.6,13985508.1,16816322.7,7101.2,33336.1,38171.8
Ferry-RoPax,308,12,1432.2,195.5,1997.6,1994.0,1990.1,1991.9,217.7,930.1,296.9,304.9,20.0,157.3,62.5,86.4,11.0,184.7,80.9,116.3,439.1,33212.6,33850.3,1569390.3,3747008.6,4693643.1,5095.4,11014.3,11645.4
Ferry-pax only,112,13,135.3,36.7,1992.6,1993.1,1987.1,1984.8,184.5,2316.1,501.4,719.6,21.5,719.1,902.3,1113.1,11.0,52.8,82.8,61.7,93.6,7110.1,7246.6,1164396.5,3101163.5,4000420.4,10396.4,28054.5,37100.0
Service - other,108,66,585.4,508.8,1994.1,1993.6,1991.5,1988.4,501.2,1560.6,1442.6,2079.7,100.0,569.1,1892.9,2793.3,29.0,198.3,238.1,349.7,280.3,21200.0,21607.1,3550193.0,7284216.7,7849184.6,32872.2,73146.1,82592.3
