Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Kavkaz,6259,921,4349.4,5517.8,1990.8,1990.9,1993.5,1993.9,184.7,211.5,193.9,194.2,29.0,56.4,60.7,56.5,10.0,24.1,40.3,39.6,1807.6,136160.4,138774.7,12779260.0,32782026.9,45029042.7,2041.7,6998.8,9461.5
Rostov-On-Don,4251,740,2259.6,2880.8,1990.4,1990.7,1993.5,1994.2,60.0,125.1,143.0,143.4,11.0,34.0,98.6,97.2,52.0,82.7,92.2,89.7,1546.3,116255.0,118487.1,6413806.4,15765728.0,21442265.5,1508.8,5190.9,6993.3
Taman',2650,488,2925.2,3991.5,1991.8,1993.1,1995.5,1996.7,212.5,314.2,258.3,265.1,48.0,104.4,335.9,396.6,22.0,63.1,66.8,62.7,1434.0,108198.6,110276.0,7132906.6,16502122.2,22123300.9,2691.7,9062.9,11867.7
Azov,2029,497,1492.5,1852.8,1991.3,1990.0,1993.5,1994.0,198.2,210.4,195.5,196.0,48.0,82.9,122.6,125.6,45.0,72.0,62.7,60.7,805.0,60611.7,61775.5,4306638.6,10659292.5,14715535.2,2122.5,7312.9,9749.6
Volgograd,2024,478,2794.9,3573.1,1994.0,1992.6,1995.7,1996.0,317.8,399.9,377.4,373.9,50.0,94.5,119.3,115.1,14.0,21.9,34.0,31.5,969.0,72961.9,74362.8,8523232.1,17325794.5,23040017.2,4211.1,13783.8,18477.3
Yeysk,1457,518,1031.5,1299.7,1989.9,1990.7,1992.8,1993.4,161.6,190.5,189.0,190.5,30.0,50.3,73.8,74.9,12.0,34.7,34.3,34.5,448.7,33804.7,34453.8,2857575.2,7262253.1,9946704.6,1961.3,6848.7,9172.0
Vladivostok,1324,350,4661.1,5388.2,1989.7,1989.7,1991.3,1992.0,487.0,1621.3,1191.1,1083.6,78.5,336.4,567.1,465.1,48.5,156.5,248.7,212.9,3452.9,261045.8,266057.9,14489275.3,29608882.2,35431188.1,10943.6,28784.0,34858.2
Nakhodka,1162,339,6776.5,10364.2,1991.8,1994.5,2000.6,2001.1,182.8,1142.4,1031.2,1041.7,40.0,245.3,457.4,440.6,36.5,194.1,94.1,75.3,2067.5,156633.9,159641.3,9597782.6,18769944.9,22617706.3,8259.7,25053.3,31631.2
Vostokmorservice,1134,308,4862.4,6012.7,1992.4,1991.2,1994.4,1995.7,354.9,1857.6,1050.3,1008.1,63.0,426.8,855.1,607.6,44.0,202.5,260.7,189.8,2769.5,210079.2,214112.7,12601572.9,29077201.4,35835855.6,11112.5,31789.1,38604.7
Taganrog,1123,471,900.1,1138.3,1990.6,1990.3,1993.4,1993.9,183.1,203.4,212.7,214.8,42.0,60.2,83.5,83.7,10.0,24.4,28.9,28.7,366.0,27565.0,28094.2,2534401.3,6144728.1,8376663.9,2256.8,7795.6,10444.2
St Petersburg,1077,316,2406.0,2807.4,1994.9,1995.6,1997.9,1999.3,339.2,612.3,446.1,418.8,67.0,233.0,354.7,295.9,30.0,114.8,231.0,153.9,1203.3,90535.0,92273.2,5962483.5,12069341.9,15341599.5,5536.2,17192.0,22242.1
Korsakov,907,257,2907.2,3087.8,1993.0,1991.6,1993.5,1994.3,562.4,1639.7,868.4,787.7,55.0,367.6,703.9,471.0,47.0,72.4,63.0,61.9,1344.5,102010.0,103968.5,11116420.9,25081278.1,31605807.2,12256.3,35062.1,44884.2
Astrakhan,844,353,1311.6,1646.1,1993.5,1994.8,1998.6,1999.3,387.6,538.8,486.4,484.7,91.0,173.4,246.3,229.1,30.0,117.7,80.3,73.3,660.7,49692.2,50646.2,4209165.8,10342138.6,13854695.5,4987.2,16185.5,21775.8
Bagaevskaya,828,322,776.0,1000.6,1994.7,1991.5,1998.0,1998.5,214.4,226.1,252.9,254.0,48.0,65.1,114.2,109.7,8.0,23.4,21.7,21.0,303.4,22839.7,23278.3,2153387.2,4419786.9,5752945.0,2600.7,8659.6,11469.2
Vostochnyy,826,249,5385.1,9032.8,1995.9,1998.8,2003.4,2003.8,139.9,648.0,559.1,627.5,51.5,142.3,400.4,425.5,16.0,54.4,310.0,343.2,1112.7,85272.6,86909.8,5771472.0,13844608.3,17224991.0,6987.3,23078.8,28135.4
Novorossiysk,780,274,1852.1,2950.7,2001.0,2003.0,2007.4,2007.8,106.2,408.4,234.6,226.0,33.0,166.7,354.7,322.7,48.0,119.6,178.2,117.2,1186.8,90093.9,91823.8,2376509.3,4489606.4,5373198.6,3046.8,9579.3,12035.3
Vanino,631,170,3346.9,4356.5,1991.1,1994.5,1998.2,2000.7,289.0,1065.9,712.2,977.1,34.0,195.3,237.2,255.5,23.0,113.2,113.3,134.1,895.6,68081.2,69388.4,5158049.9,11663081.9,14953130.0,8174.4,24788.8,29613.5
Kholmsk,571,200,2110.8,2400.8,1996.0,2003.1,2001.0,2006.9,164.7,696.6,297.5,275.6,20.0,218.2,172.9,156.1,8.0,42.4,73.2,79.1,540.3,40930.2,41716.1,4177954.0,9852676.0,12485701.9,7316.9,19213.5,22673.3
Murmansk,561,139,12844.0,12824.3,1996.9,1997.2,2008.6,2009.4,557.3,2465.3,1727.7,1356.3,70.0,640.6,699.3,410.1,60.0,376.9,542.6,405.3,3516.5,270396.2,275587.8,15976173.2,35329193.2,43595628.2,28478.0,80396.3,99256.0
Rostov-Na-Donu,559,238,483.7,620.3,1987.7,1987.8,1990.7,1990.7,263.8,212.3,246.7,247.7,63.0,59.2,100.8,99.7,9.0,24.4,16.4,16.4,200.6,15101.6,15391.5,1626405.6,2274372.9,2961681.7,2909.5,9054.5,11926.6
Ust-Luga,529,116,1841.9,1688.8,1991.8,1998.6,1995.1,2001.7,94.0,577.8,412.9,355.8,37.0,266.7,128.9,141.1,28.0,105.1,53.2,58.7,779.4,58519.6,59643.1,2279701.1,4648058.6,5510608.0,4309.5,11156.1,13114.7
Cherepovets,521,135,925.9,1143.0,1985.5,1988.8,1985.8,1985.8,399.8,582.8,529.1,516.2,76.0,121.7,215.9,207.0,12.0,29.0,68.7,68.8,305.3,23065.9,23508.7,2516450.9,6309764.7,8563978.6,4830.0,16823.8,22253.9
Petropavlovsk,513,195,4374.3,5074.6,1992.2,1989.4,1992.5,1993.3,1395.7,3439.3,1880.2,1639.2,139.0,646.3,817.1,493.9,70.0,300.8,279.1,196.3,2055.4,156204.9,159204.0,11695074.3,26434970.9,31763505.4,22797.4,64827.9,79055.6
Plastun,497,182,551.6,641.1,1986.7,1989.2,1988.8,1989.1,293.6,862.7,526.8,493.6,34.0,192.4,343.9,296.9,21.0,47.4,136.1,145.0,342.3,25814.4,26310.0,1987812.1,4978707.2,6447519.1,3999.6,12104.7,15840.0
Engels,439,145,808.1,1057.0,1997.3,1991.2,1998.7,1999.1,490.8,484.8,491.0,491.2,97.0,103.0,119.0,118.2,46.0,65.8,87.3,86.4,369.4,27797.1,28330.8,2415440.6,4205264.2,5325830.6,5502.1,17542.7,23154.0
Yuzhno-Kuril'Sk,413,146,1750.0,1334.9,1989.5,1989.2,1989.0,1989.5,424.5,1819.6,1638.6,1299.7,62.0,381.6,1641.2,1267.9,21.0,53.9,264.8,252.9,645.7,48967.0,49907.1,6115658.1,12922394.9,15234227.7,14807.9,36944.7,44686.6
Zarubino,363,110,408.2,328.7,1989.0,1990.2,1990.6,1991.2,375.0,1544.5,1115.8,866.9,72.0,216.0,718.1,695.0,35.0,85.2,237.5,195.1,523.3,39331.2,40086.3,1590329.2,3556179.7,4143784.7,4381.1,10741.9,12808.6
Ol'Ga,360,138,312.3,352.0,1986.5,1988.6,1992.3,1993.4,166.4,738.7,574.9,540.2,23.0,143.2,427.5,340.8,13.0,31.8,36.0,40.2,203.9,15396.4,15692.0,928267.0,2087463.2,2596101.9,2578.5,7321.2,9130.8
Tol'Yatti,336,194,634.0,770.2,1986.3,1988.6,1988.7,1988.4,509.4,651.4,562.6,553.6,89.0,140.4,164.1,161.1,6.5,61.2,59.2,59.6,212.4,16015.5,16323.0,2199125.8,4482960.4,6200271.5,6545.0,20852.3,27779.0
Preobrazheniye,335,139,632.1,770.9,1988.7,1988.8,1996.2,2001.3,208.5,1172.8,1014.0,938.1,34.0,279.5,1168.3,659.8,12.0,122.4,141.7,145.4,341.2,25744.6,26238.9,1339944.9,2901465.1,3394750.3,3999.8,10316.7,12414.4
Rudnaya Pristan,324,77,155.3,134.4,1984.1,1986.3,1989.2,1991.8,190.4,1053.7,440.7,339.0,27.0,244.2,759.8,527.6,13.0,32.8,69.4,68.3,174.5,13112.4,13364.1,504433.7,1181017.0,1433080.2,1556.9,4020.1,4978.2
Gavrilov-Yam,313,104,733.4,865.2,1992.2,1987.3,1996.3,1998.5,603.9,687.9,642.1,655.4,109.0,138.4,172.0,183.9,16.0,18.0,38.9,41.3,274.0,20637.6,21033.9,2093674.0,3223905.8,4135598.1,6689.1,21458.0,28696.2
Slavyanka,307,102,682.8,888.0,1990.1,1990.1,1990.4,1991.1,239.8,1516.8,829.0,783.3,66.0,344.5,883.7,879.0,33.0,346.2,302.7,263.1,677.5,51086.8,52067.7,2521426.8,4010811.5,4873106.8,8213.1,23982.8,30661.6
Kuril'Skiy Burevestnik Afb (Burevestnik Afb),305,104,469.7,434.2,1989.8,1988.8,1989.2,1989.8,260.1,1227.9,758.8,787.1,32.0,271.7,698.6,554.1,20.0,31.7,39.8,44.4,278.8,21038.8,21442.7,1913172.3,4422743.6,5417342.1,6272.7,16761.9,21071.0
Tuapse,280,86,285.4,467.6,1999.6,2001.8,2007.4,2007.9,94.1,250.6,191.2,199.0,22.0,224.6,305.8,311.3,27.5,62.1,85.0,86.3,291.6,22081.6,22505.6,505907.3,923390.7,1094237.8,1806.8,5515.3,6960.9
Vysotsk,271,59,474.0,654.5,1999.4,1998.9,2010.3,2010.6,106.0,391.8,400.2,389.4,29.0,239.0,158.0,152.2,23.0,48.0,58.5,48.8,279.1,20953.9,21356.2,1190505.9,2390180.1,2828801.3,4393.0,13322.3,17087.0
Baltiysk,261,79,1479.7,934.6,1993.2,1995.1,1990.2,1993.9,534.6,1119.4,608.9,621.6,61.0,314.9,162.3,211.1,26.0,209.6,90.9,102.4,562.6,42251.1,43062.3,1832838.1,3986617.3,4888725.0,7022.4,19210.3,22637.1
Svetlaya,226,88,352.1,416.4,1985.2,1987.4,1987.4,1987.8,404.7,1189.0,682.6,619.3,50.0,253.4,543.4,411.7,49.0,46.7,88.7,103.8,194.7,14692.7,14974.8,1250144.7,2850154.8,3651344.5,5531.6,16704.5,21707.4
Sovgavan,223,119,648.7,672.3,1990.6,1990.3,1991.8,1991.8,512.1,1348.6,985.4,869.6,73.0,498.6,1182.5,916.1,39.0,126.1,281.5,179.3,419.3,31650.5,32258.2,2492856.9,5662899.6,7348117.9,11178.7,32901.2,42033.8
Arkhangelsk,218,86,1126.2,1282.7,1986.6,1988.9,1991.6,1991.9,679.2,1973.4,1755.3,1682.0,107.0,555.8,741.7,706.4,101.5,283.4,511.0,494.7,935.1,70667.9,72024.7,3823518.1,8644028.0,11217415.3,17539.1,52977.7,67383.1
Kronshtadt,213,87,244.7,207.4,1990.0,1992.8,2001.5,2000.3,175.0,582.5,413.0,363.2,96.0,423.4,345.1,308.8,27.0,179.5,120.6,139.2,426.6,32034.6,32649.7,799649.9,1868917.6,2310997.0,3754.2,10522.5,13360.7
Kaliningrad,213,76,347.3,455.9,1996.5,1995.1,2002.0,2003.3,575.6,851.5,554.4,527.4,97.0,507.4,313.4,210.5,52.0,375.0,213.2,186.3,395.6,29706.8,30277.2,1290163.5,3018720.1,3813338.1,6057.1,18382.0,23748.1
Lomonosov,205,39,81.4,105.6,1994.9,1991.7,1995.9,1997.3,100.8,272.4,142.8,135.2,51.0,239.1,141.8,146.2,13.0,65.1,60.2,47.5,199.3,14961.2,15248.5,394902.4,853879.7,1057060.6,1926.4,5577.6,7088.9
Olya,203,125,92.4,90.3,1993.7,1992.0,1998.2,1997.0,92.5,197.8,189.5,158.6,48.0,224.2,403.1,332.9,16.0,96.3,193.3,195.3,100.0,7513.2,7657.4,681355.6,1664613.8,2235048.4,3356.4,9226.7,12450.7
Khvalynsk,202,110,432.2,569.8,1991.0,1989.8,1994.5,1994.6,590.3,557.7,575.2,578.6,99.5,108.8,130.6,132.4,31.0,69.5,89.5,90.2,186.7,14046.6,14316.3,1347766.9,1912727.9,2350625.3,6672.1,21078.2,28025.0
Primorsk,199,95,388.4,527.5,1998.0,2000.6,2004.9,2007.3,69.3,240.8,221.8,208.1,17.0,200.3,164.1,155.3,20.0,18.1,39.5,35.0,204.9,15387.5,15683.0,841112.5,1767786.9,2038736.7,4226.7,10572.6,12893.9
Kozmino,183,94,513.7,718.2,1992.5,1992.3,1997.7,1999.4,177.9,1056.4,639.8,600.0,42.0,261.3,533.9,414.5,13.0,45.0,80.7,87.3,237.2,17994.2,18339.7,1194485.3,2357154.9,2901311.1,6527.2,18254.0,22364.3
