Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
St Petersburg,4072,1294,54938.9,65251.0,2001.6,2003.6,2004.7,2005.2,595.1,972.0,747.8,1064.6,69.0,113.5,170.2,186.8,37.0,76.6,87.3,94.4,13593.3,1023125.4,1042769.4,71031527.2,195043004.2,229988428.3,17443.9,53041.6,63190.2
Novorossiysk,3526,1529,45738.7,75506.2,2002.2,2004.3,2006.8,2007.2,483.0,581.0,581.5,590.8,55.0,118.0,131.5,136.2,45.0,75.8,58.0,57.1,6729.0,518133.3,528081.5,39267930.4,105481050.4,124711038.1,11136.7,37685.3,46530.7
Ust-Luga,2324,1121,69790.8,119856.9,2008.1,2008.0,2010.4,2010.4,819.0,971.2,1018.2,1025.1,72.0,99.3,155.9,157.2,54.0,85.3,89.9,91.4,8736.3,656280.3,668880.9,49810353.6,131642249.8,152406629.3,21433.0,75161.5,93580.8
Yeysk,2136,652,1680.5,2126.0,1991.1,1990.5,1994.0,1994.2,154.2,202.4,220.2,219.3,23.0,35.5,56.8,56.3,35.0,43.5,51.9,52.3,627.4,47259.8,48167.2,4959940.9,13435697.4,18685582.6,2322.1,8040.0,10921.7
Nakhodka,1730,1116,141535.9,196024.6,2006.6,2007.7,2009.9,2009.9,991.2,1920.7,2478.6,2370.5,96.0,202.0,393.3,414.5,52.0,78.5,55.1,56.4,12163.3,938121.1,956133.1,75669488.6,201438628.4,241743624.3,43739.6,157449.7,190867.1
Taman',1545,1127,21812.3,37141.2,2002.0,2002.1,2007.4,2007.5,478.9,635.5,656.2,656.5,52.0,108.4,141.0,141.9,82.0,165.0,196.6,199.8,3425.2,263902.3,268969.2,16653780.4,44852718.5,54043433.1,10779.1,40109.0,49671.5
Kavkaz,1370,623,1623.2,1987.2,1995.7,1994.3,1997.8,1997.9,199.0,288.8,239.8,219.0,42.5,93.6,106.8,96.2,25.0,54.6,64.2,64.7,954.3,72104.1,73488.5,3935642.6,11192537.7,13228569.1,2872.7,9382.5,12382.9
Taganrog,1304,566,1167.2,1472.1,1992.1,1991.6,1994.5,1994.7,179.9,242.3,247.2,245.3,30.0,47.2,65.6,64.9,10.0,29.4,37.5,37.3,393.2,29637.0,30206.0,3311425.4,8994906.8,12448352.7,2539.4,8891.7,11971.4
Azov,1261,481,1205.7,1502.6,1987.9,1989.5,1991.1,1991.4,198.6,279.1,284.7,284.0,42.0,70.5,86.6,85.8,70.0,89.8,84.4,83.5,534.1,40228.4,41000.7,3729692.6,10208036.0,14256866.7,2957.7,10066.5,13832.3
Vostokmorservice,1086,458,14161.7,17121.0,1998.4,2000.3,2002.7,2003.8,691.5,1640.4,1076.1,1068.9,72.0,233.5,411.6,325.5,51.0,112.8,116.4,126.3,3605.0,275121.2,280403.6,21664618.3,58145036.3,67985109.7,19949.0,58775.9,70497.7
