Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Oil tanker,251,169,54094.0,102653.6,2008.0,2009.0,2011.8,2011.9,725.6,2617.7,3471.5,3551.2,133.0,289.0,955.2,964.1,34.0,57.6,42.7,42.1,4263.8,329723.0,336053.7,32086254.9,57073101.3,62847748.2,127833.7,335059.8,417364.7
General cargo,216,47,479.9,707.9,1997.8,2004.0,2005.9,2005.7,117.2,819.9,677.6,679.9,8.0,91.4,174.6,175.8,22.0,30.2,31.8,32.3,118.8,9086.9,9261.4,586737.1,1853015.9,2654610.6,2716.4,12115.1,16309.2
Chemical tanker,206,98,5672.4,9472.3,2008.6,2009.0,2010.2,2010.2,542.3,1646.6,1491.6,1517.0,67.5,164.1,240.6,242.0,38.5,67.1,83.1,83.2,1052.1,81091.0,82647.9,2446724.9,14831047.2,17299458.9,11877.3,84151.8,103709.8
Cruise,172,54,3672.0,334.5,2001.6,2001.4,2007.2,2006.5,114.1,248.0,232.2,235.6,13.0,21.8,29.3,29.6,9.0,9.1,9.0,9.0,735.6,56962.3,58056.0,801172.3,5281087.5,6216217.1,4658.0,27181.1,30523.5
Service - tug,147,19,12.2,7.9,2005.4,1997.0,2000.3,1999.8,137.5,435.0,272.0,268.3,59.0,266.3,491.5,435.6,13.0,110.4,210.9,195.3,46.2,3468.3,3534.9,202067.7,477829.3,639787.6,1374.6,3549.5,4792.4
Bulk carrier,63,54,4957.7,8927.6,2011.6,2011.4,2012.7,2012.7,1711.9,2104.8,2256.3,2310.2,163.0,226.6,456.7,468.3,9.0,26.3,24.7,24.2,392.6,30343.2,30925.8,2514535.7,5879966.5,7123437.0,39913.3,145803.6,174526.3
Liquefied gas tanker,33,29,11041.7,9654.6,2010.6,2010.2,2013.3,2013.0,1972.2,4175.6,5955.5,5671.2,146.0,274.6,790.8,774.4,12.0,15.0,22.0,21.4,1127.5,71509.0,72882.0,2380454.0,16915729.6,14197309.0,72135.0,631867.8,974307.6
Ferry-RoPax,25,2,1.1,0.3,1971.0,1972.0,1971.1,1971.0,52.4,53.5,57.1,57.1,9.0,12.5,14.6,14.5,1.0,2.8,2.1,2.1,1.7,131.1,133.6,10150.4,21959.8,29196.7,406.0,906.4,1291.7
Vehicle,10,9,41.2,12.9,2006.4,2007.4,2007.0,2007.0,82.5,97.0,92.3,92.8,19.0,21.3,27.5,28.0,2.5,4.3,3.8,3.9,3.1,240.8,245.4,13051.3,57542.0,66639.5,1305.1,4960.8,5338.9
Ro-Ro,6,2,2.2,1.8,1986.0,1983.5,1990.2,1989.6,78.6,74.1,84.2,83.0,22.0,20.0,40.4,39.2,3.5,3.8,5.0,4.8,2.0,152.7,155.7,6518.7,50256.4,23715.5,1086.4,2651.4,3779.6
Container,4,4,37.4,45.2,2009.0,2009.0,2007.9,2007.8,367.0,437.4,438.2,439.4,42.0,44.5,60.3,60.8,7.0,8.2,10.9,11.2,6.5,499.3,508.9,39064.9,131063.3,148752.6,9766.2,35599.2,42655.6
Refrigerated bulk,3,3,46.4,54.3,1991.0,1991.0,1991.4,1991.3,1531.3,2097.8,1950.4,2003.0,89.0,139.3,168.6,174.6,10.0,9.7,9.9,10.3,17.9,1372.4,1398.8,161142.3,352103.7,396611.7,53714.1,114464.1,123586.9
Service - other,2,2,3.8,6.6,2000.0,2000.0,2007.5,2008.7,809.1,809.1,931.5,1293.2,122.0,122.0,211.5,226.6,29.0,29.0,10.8,7.7,2.2,162.2,165.3,46067.5,94520.4,101851.5,23033.8,51254.0,57873.0
Miscellaneous - fishing,1,1,0.1,0.1,1983.0,1983.0,1983.0,1983.0,458.1,458.1,458.1,458.1,73.0,73.0,73.0,73.0,17.0,17.0,17.0,17.0,0.3,25.7,26.2,544.5,1207.8,1373.1,544.5,1281.4,1519.1
