Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Indonesia,109,29,543.6,758.6,2002.7,2001.8,2002.4,2002.9,825.4,1228.5,681.5,674.2,81.0,354.4,166.6,160.4,45.0,87.9,59.6,60.5,196.4,14937.9,15224.7,1316358.3,3708090.9,4726213.8,12076.7,40833.3,51074.5
Australia,40,9,1259.0,1112.8,2007.1,2005.9,2013.4,2013.0,468.5,2269.7,3334.9,2693.7,44.0,143.7,35.9,42.8,31.5,142.8,872.5,805.7,184.7,11995.1,12225.4,576431.9,2671254.1,2791022.7,14410.8,81691.6,116810.0
Singapore,31,7,206.8,318.5,2000.4,2004.3,2004.1,2002.8,1567.2,1548.5,1599.3,1604.1,214.0,168.2,185.3,189.4,41.0,32.6,41.1,42.0,80.1,6153.2,6271.3,746111.3,1075330.0,1430782.8,24068.1,79526.5,101575.1
China,12,12,757.2,1342.8,2005.8,2005.8,2011.9,2012.2,2591.3,2345.7,2274.4,2262.3,247.5,301.5,353.3,352.6,33.5,62.3,18.4,16.9,68.1,5257.0,5357.9,427799.2,1020240.3,1290912.0,35649.9,128061.6,156724.3
Viet Nam,7,4,41.4,75.1,2009.4,2008.8,2009.2,2009.2,1976.9,2516.1,2279.0,2307.5,434.0,467.6,529.8,536.1,254.0,235.8,233.2,231.9,15.4,1169.1,1191.5,167273.2,469163.3,649542.3,23896.2,84201.2,112211.3
Thailand,5,3,27.1,47.4,2007.2,2007.0,2007.4,2007.4,2351.5,2371.2,2399.8,2397.3,299.0,363.7,386.5,385.3,175.0,172.5,172.8,172.8,6.8,511.2,521.0,131356.4,378165.9,539950.7,26271.3,88706.1,124656.9
Malaysia,4,4,37.5,64.2,2008.2,2008.2,2008.7,2008.7,3119.1,3598.8,3867.6,3852.4,434.0,462.2,670.8,669.7,232.0,282.8,299.5,298.4,10.2,772.4,787.2,166261.9,479684.8,682200.3,41565.5,143320.6,198674.5
"Taiwan, Province of China",2,1,21.3,33.2,1998.0,1998.0,1998.0,1998.0,2234.9,2234.9,2234.9,2234.9,211.5,211.5,212.5,212.5,119.5,119.5,125.9,125.9,4.9,373.4,380.5,56974.5,167128.1,230480.6,28487.3,114127.2,143901.4
Japan,1,1,395.2,241.4,2013.0,2013.0,2013.0,2013.0,2789.8,2789.8,2789.8,2789.8,199.0,199.0,199.0,199.0,0.0,0.0,0.0,0.0,29.5,1781.0,1815.2,56222.8,420066.1,348812.6,56222.8,508515.0,790167.5
Palau,1,1,43.8,7.1,1981.0,1981.0,1981.0,1981.0,1240.8,1240.8,1240.8,1240.8,84.0,84.0,84.0,84.0,14.0,14.0,14.0,14.0,9.5,735.7,749.8,18505.3,153170.2,204263.2,18505.3,127803.4,151940.8
India,1,1,8.7,15.2,2001.0,2001.0,2001.0,2001.0,221.9,221.9,221.9,221.9,36.0,36.0,36.0,36.0,2.0,2.0,2.0,2.0,1.3,101.7,103.6,11988.3,18800.3,25474.7,11988.3,27641.4,34791.9
Papua New Guinea,1,1,36.0,63.3,1990.0,1990.0,1990.0,1990.0,4545.8,4545.8,4545.8,4545.8,866.0,866.0,866.0,866.0,258.0,258.0,258.0,258.0,11.2,847.1,863.3,75601.1,214833.9,254472.1,75601.1,236970.5,277801.1
