,exp_code_str3,exp_name,imp_code_str3,imp_name,USD,tonne
0,716,Zimbabwe,156,China,97217604.546,204648.498648
1,716,Zimbabwe,840,United States of America,63006776.389,40238.883097000005
2,716,Zimbabwe,784,United Arab Emirates,37564004.391,6304.0147019999995
3,716,Zimbabwe,360,Indonesia,27708962.187,32505.555765
4,716,Zimbabwe,276,Germany,19301729.813,8930.477359
5,716,Zimbabwe,894,Zambia,15705718.075,26369.496854
6,716,Zimbabwe,528,Netherlands (Kingdom of the),13662290.666000001,13367.735387
7,716,Zimbabwe,250,France,12247995.44,7724.308431
8,716,Zimbabwe,180,"Congo, Dem. Rep. of the",11833600.131000001,26905.006452999998
9,716,Zimbabwe,724,Spain,10903614.386,17148.44
10,716,Zimbabwe,826,United Kingdom,10075176.321,3606.4359489999997
11,716,Zimbabwe,344,"China, Hong Kong SAR",9111136.673,619.304229
12,716,Zimbabwe,392,Japan,7618651.873,14309.923449
13,716,Zimbabwe,792,Türkiye,6815480.0,3195.839
14,716,Zimbabwe,072,Botswana,6004109.45,8324.164071
15,716,Zimbabwe,480,Mauritius,4381198.27,2184.2704919999996
16,716,Zimbabwe,620,Portugal,4358516.43,4509.344
17,716,Zimbabwe,643,Russian Federation,3505860.8370000003,2263.194599
18,716,Zimbabwe,404,Kenya,2668468.627,4208.949377000001
19,716,Zimbabwe,300,Greece,2562301.38,1304.5430000000001
20,716,Zimbabwe,642,Romania,2415498.084,488.4
21,716,Zimbabwe,380,Italy,2371532.778,6267.2224400000005
22,716,Zimbabwe,450,Madagascar,2322297.672,529.76
23,716,Zimbabwe,454,Malawi,2226573.573,1587.046738
24,716,Zimbabwe,752,Sweden,1908387.386,1630.0
25,716,Zimbabwe,764,Thailand,1896990.786,750.875
26,716,Zimbabwe,616,Poland,1758077.841,2454.394343
27,716,Zimbabwe,608,Philippines,1571187.1749999998,821.8532250000001
28,716,Zimbabwe,600,Paraguay,1415272.249,468.240866
29,716,Zimbabwe,705,Slovenia,1329538.926,6341.77
30,716,Zimbabwe,516,Namibia,1164780.9870000002,269.21930199999997
31,716,Zimbabwe,356,India,1149338.293,650.3374670000001
32,716,Zimbabwe,818,Egypt,1120744.679,196.90777699999998
33,716,Zimbabwe,036,Australia,1111887.701,371.30748400000004
34,716,Zimbabwe,076,Brazil,1046778.0,986.3514759999999
35,716,Zimbabwe,056,Belgium,894207.421,455.052299
36,716,Zimbabwe,554,New Zealand,853013.2329999999,219.00156499999997
37,716,Zimbabwe,586,Pakistan,851886.46,591.8995630000001
38,716,Zimbabwe,682,Saudi Arabia,716395.638,524.2592559999999
39,716,Zimbabwe,566,Nigeria,650001.9589999999,648.9190000000001
40,716,Zimbabwe,578,Norway,628558.819,181.560688
41,716,Zimbabwe,203,Czechia,592639.7220000001,512.195688
42,716,Zimbabwe,688,Serbia,528266.291,912.789585
43,716,Zimbabwe,246,Finland,405335.433,213.982
44,716,Zimbabwe,756,"Switzerland, Liechtenstein",313322.536,234.09186699999998
45,716,Zimbabwe,800,Uganda,295822.92,127.95947799999999
46,716,Zimbabwe,376,Israel,271219.43,82.751922
47,716,Zimbabwe,104,Myanmar,232528.457,218.16
48,716,Zimbabwe,834,"Tanzania, United Republic of",209694.068,123.72415199999999
49,716,Zimbabwe,032,Argentina,180774.361,123.37291699999999
50,716,Zimbabwe,152,Chile,177308.812,74.190038
51,716,Zimbabwe,372,Ireland,154827.733,78.99055
52,716,Zimbabwe,040,Austria,130567.457,65.017431
53,716,Zimbabwe,470,Malta,130009.406,149.52
54,716,Zimbabwe,418,Lao People's Dem. Rep.,69779.117,3.604777
55,716,Zimbabwe,112,Belarus,68856.006,115.767717
56,716,Zimbabwe,703,Slovakia,67742.42,69.305083
57,716,Zimbabwe,214,Dominican Republic,65940.0,12.0
58,716,Zimbabwe,414,Kuwait,52988.208,49.527078
59,716,Zimbabwe,498,"Moldova, Republic of",48406.817,64.563682
60,716,Zimbabwe,070,Bosnia and Herzegovina,32753.109,79.110328
61,716,Zimbabwe,410,"Korea, Republic of",30906.066,45.248802
62,716,Zimbabwe,604,Peru,30466.0,0.614
63,716,Zimbabwe,208,Denmark,29834.917,5.498266
64,716,Zimbabwe,634,Qatar,29517.648,3.276902
65,716,Zimbabwe,352,Iceland,26332.22,16.377959
66,716,Zimbabwe,804,Ukraine,25238.204999999998,31.745361000000003
67,716,Zimbabwe,422,Lebanon,23477.369,55.940292
68,716,Zimbabwe,108,Burundi,22712.288,18.771407
69,716,Zimbabwe,052,Barbados,21242.152000000002,0.850807
70,716,Zimbabwe,031,Azerbaijan,21160.461,77.598231
71,716,Zimbabwe,702,Singapore,18655.141,1.308547
72,716,Zimbabwe,188,Costa Rica,14878.683,1.7908389999999998
73,716,Zimbabwe,348,Hungary,14829.692,26.860723
74,716,Zimbabwe,242,Fiji,14496.193,0.119323
75,716,Zimbabwe,191,Croatia,13383.633000000002,28.65847
76,716,Zimbabwe,120,Cameroon,13240.97,2.6424999999999996
77,716,Zimbabwe,024,Angola,11717.496,23.816
78,716,Zimbabwe,748,Eswatini,11301.923999999999,6.777715
79,716,Zimbabwe,504,Morocco,10550.22,2.880157
80,716,Zimbabwe,646,Rwanda,10386.479,0.627469
81,716,Zimbabwe,340,Honduras,9464.264,18.62595
82,716,Zimbabwe,304,Greenland,8543.464,3.02767
83,716,Zimbabwe,499,Montenegro,7618.249,14.719669
84,716,Zimbabwe,048,Bahrain,7036.442999999999,1.255222
85,716,Zimbabwe,144,Sri Lanka,5844.264,1.285514
86,716,Zimbabwe,887,Yemen,5587.2880000000005,4.849083
87,716,Zimbabwe,218,Ecuador,4893.42,1.25
88,716,Zimbabwe,854,Burkina Faso,3988.176,0.0005200000000000001
89,716,Zimbabwe,170,Colombia,3448.77,0.071
90,716,Zimbabwe,270,Gambia,3370.386,15.0
91,716,Zimbabwe,690,Seychelles,2875.315,0.375526
92,716,Zimbabwe,659,Saint Kitts and Nevis,2804.745,0.161443
93,716,Zimbabwe,686,Senegal,2418.877,0.144066
94,716,Zimbabwe,807,North Macedonia,2386.857,0.19675400000000004
95,716,Zimbabwe,426,Lesotho,2383.183,1.4465059999999998
96,716,Zimbabwe,398,Kazakhstan,1562.1019999999999,5.535484
97,716,Zimbabwe,442,Luxembourg,1541.827,0.09052900000000001
98,716,Zimbabwe,288,Ghana,1234.482,0.207389
99,716,Zimbabwe,258,French Polynesia,1234.264,0.025755
100,716,Zimbabwe,100,Bulgaria,1177.325,0.049782999999999994
101,716,Zimbabwe,051,Armenia,582.938,1.324136
102,716,Zimbabwe,364,Iran (Islamic Republic of),563.377,0.10083
103,716,Zimbabwe,440,Lithuania,534.653,0.17166800000000002
104,716,Zimbabwe,012,Algeria,414.94500000000005,0.041948
105,716,Zimbabwe,780,Trinidad and Tobago,348.264,0.001179
106,716,Zimbabwe,740,Suriname,310.32300000000004,0.016260999999999998
107,716,Zimbabwe,788,Tunisia,184.069,0.108023
108,716,Zimbabwe,068,Bolivia (Plurinational State of),175.0,1e-05
109,716,Zimbabwe,860,Uzbekistan,166.985,0.030959
110,716,Zimbabwe,136,Cayman Islands,122.629,0.0055780000000000005
