Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,213,22,3023.3,3797.5,2007.4,2005.9,2007.9,2007.9,373.3,638.3,590.7,588.8,42.0,52.7,81.0,81.3,30.0,32.1,33.7,33.6,638.2,49221.7,50166.7,3366380.8,12638293.0,14122753.4,15804.6,62100.8,74431.6
Chemical tanker,88,50,1458.9,2394.5,2008.9,2009.9,2008.3,2008.5,421.9,759.4,759.1,754.1,36.5,78.2,239.3,234.8,30.0,45.0,69.3,68.5,339.8,26261.5,26765.7,810728.0,4072688.6,4733002.8,9212.8,53550.2,64984.4
Bulk carrier,80,73,2290.7,3632.7,2011.1,2011.0,2010.9,2010.9,316.5,1278.4,1145.2,1108.4,60.0,135.2,403.5,400.0,80.0,92.3,95.8,95.3,273.7,21143.0,21548.9,1539867.3,3490687.0,4774886.9,19248.3,71839.8,87717.1
General cargo,72,28,896.8,1322.5,1997.9,2006.0,2004.5,2004.5,211.6,1538.8,1648.4,1666.7,26.0,138.3,346.4,351.5,15.5,89.1,81.9,81.9,133.7,10271.9,10469.1,667651.0,2285537.9,3331434.4,9272.9,48964.2,66477.0
Vehicle,64,55,2506.2,858.4,2007.5,2007.5,2005.6,2005.0,271.7,650.8,676.6,699.4,19.5,52.2,216.9,236.8,10.0,14.8,13.8,13.1,158.0,12222.1,12456.8,869286.8,3832622.9,4438567.9,13582.6,51627.5,55562.5
Oil tanker,29,15,700.5,1199.1,1999.4,2003.9,2005.4,2005.4,570.4,1156.5,1205.2,1203.9,64.0,117.7,176.2,175.6,38.0,74.2,83.7,83.9,145.6,11247.0,11462.9,1004901.9,1570350.0,2065914.6,34651.8,84092.7,105778.4
Cruise,29,15,531.0,57.6,2001.1,2000.3,2001.3,2001.5,276.4,335.3,286.4,285.3,17.0,23.9,19.8,19.7,7.0,6.9,6.8,6.6,152.8,11835.3,12062.6,316547.1,1252113.3,1315318.7,10915.4,38011.6,36879.1
Liquefied gas tanker,5,5,100.7,111.4,2008.8,2008.8,2010.3,2010.2,1576.6,1503.7,1378.1,1363.2,140.0,140.4,170.6,170.4,47.0,85.2,73.3,77.2,24.1,1850.0,1885.5,84058.9,243532.3,268937.6,16811.8,92043.8,121039.8
Service - tug,3,3,1.4,1.2,2002.0,2002.0,2008.4,2008.1,749.4,513.7,646.2,696.2,70.0,64.0,77.8,72.6,26.0,328.3,25.1,26.8,5.1,390.5,398.0,31218.1,73821.5,98843.0,10406.0,26870.3,36279.4
Refrigerated bulk,1,1,2.7,2.9,1979.0,1979.0,1979.0,1979.0,1024.6,1024.6,1024.6,1024.6,118.0,118.0,118.0,118.0,4.0,4.0,4.0,4.0,2.0,150.2,153.1,8675.5,18956.3,21352.5,8675.5,18487.3,19960.8
Service - other,1,1,71.9,40.5,2010.0,2010.0,2010.0,2010.0,9106.6,9106.6,9106.6,9106.6,1915.0,1915.0,1915.0,1915.0,2.0,2.0,2.0,2.0,14.6,1094.7,1115.8,282785.3,580213.3,625215.0,282785.3,629244.8,710506.5
Other liquids tankers,1,1,1.6,1.8,2018.0,2018.0,2018.0,2018.0,375.2,375.2,375.2,375.2,592.0,592.0,592.0,592.0,111.0,111.0,111.0,111.0,10.7,829.1,845.0,904.7,2583.2,5569.3,904.7,3134.2,5064.5
Ferry-RoPax,1,1,2.2,0.2,2007.0,2007.0,2007.0,2007.0,185.4,185.4,185.4,185.4,19.0,19.0,19.0,19.0,11.0,11.0,11.0,11.0,0.7,53.5,54.5,1133.4,2802.8,3439.0,1133.4,2419.3,2203.5
