Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Costa Rica,151,63,1499.3,1278.0,2006.8,2006.7,2006.8,2007.7,294.9,314.8,303.6,310.3,23.0,26.9,27.3,29.2,28.0,44.7,36.4,41.9,257.0,19822.5,20203.0,1200107.1,4421448.5,4944396.4,7947.7,29504.9,33970.1
El Salvador,68,27,327.3,424.4,2008.0,2007.8,2008.2,2008.3,184.4,211.8,203.7,205.7,16.0,21.9,20.5,20.7,34.0,45.7,40.9,43.5,77.8,5987.5,6102.5,310133.7,1158720.2,1316881.6,4560.8,18417.6,22145.8
Panama,65,51,1254.8,1957.5,2008.6,2009.2,2008.2,2008.2,735.8,759.8,768.6,770.1,66.0,101.3,107.2,109.6,44.0,65.7,91.6,92.4,272.0,21030.5,21434.3,942076.9,3237306.9,3844497.0,14493.5,61429.0,74892.9
United States of America,63,33,2648.1,3901.6,2001.5,2008.0,2008.0,2008.6,2176.7,2610.7,2708.3,2789.3,159.0,247.9,267.2,276.9,52.0,131.3,135.4,152.6,359.9,27551.7,28080.7,1894786.4,6520997.0,8269469.8,30076.0,133965.6,169248.1
Guatemala,50,31,388.4,264.2,2002.3,2006.3,2003.5,2006.3,254.7,311.1,260.8,293.3,25.0,32.3,25.7,37.2,10.0,45.5,28.4,55.7,104.7,8078.3,8233.4,337245.6,1171222.6,1390187.6,6744.9,25085.9,29336.6
Colombia,46,24,935.6,1175.9,2004.7,2005.1,2008.4,2009.2,827.2,758.3,847.5,848.7,64.0,93.5,83.6,91.0,28.5,111.8,49.0,58.5,172.0,13224.4,13478.3,799417.4,2772188.8,3238541.6,17378.6,69475.2,84500.2
Mexico,43,27,983.1,1269.4,2006.9,2006.7,2007.3,2008.0,1097.8,1049.6,1026.0,1061.5,85.0,102.7,98.9,108.0,38.0,77.6,62.9,73.0,195.5,15075.1,15364.5,983796.0,3177467.1,3790186.3,22879.0,87153.7,105130.8
Honduras,24,22,177.2,113.1,2008.2,2007.8,2009.0,2009.2,108.1,223.4,142.8,237.3,16.0,30.0,53.4,97.5,13.0,28.3,36.0,67.7,16.2,1254.9,1279.0,79204.9,276116.5,353651.5,3300.2,13263.3,15938.4
Ecuador,19,16,647.7,732.7,2009.9,2010.1,2010.8,2010.6,1187.3,1781.7,1073.6,1115.0,114.0,587.2,139.4,138.4,15.0,47.2,35.7,45.6,100.4,7761.7,7910.7,542630.8,1811014.5,2096460.6,28559.5,103484.1,123744.9
Peru,13,11,510.6,726.0,2009.7,2009.9,2009.8,2009.6,1600.9,1465.3,1451.3,1425.3,167.0,161.3,170.0,169.6,52.0,87.3,80.6,88.2,91.3,7071.5,7207.3,526707.0,1511261.3,1768662.7,40515.9,139276.0,167736.7
Virgin Islands (U.S.),6,5,169.1,277.8,2006.0,2008.0,2010.0,2010.0,2056.6,2148.9,2291.4,2285.5,174.0,173.8,174.9,174.4,86.0,105.1,110.6,109.5,37.6,2869.1,2924.2,216877.6,677100.8,789849.7,36146.3,136239.2,163956.7
Aruba,4,4,302.8,81.1,2003.0,2003.0,2006.1,2003.8,1461.9,1335.9,1490.3,1411.1,120.5,121.8,126.8,131.8,15.0,17.5,11.2,14.7,41.7,3229.8,3291.8,157345.4,583496.1,615636.8,39336.3,133732.5,134512.4
