Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Alger,410,124,1951.4,2579.2,2001.2,2003.1,2001.8,2002.4,281.6,588.0,396.9,394.4,22.0,127.1,89.2,76.8,58.5,76.3,117.4,117.3,861.5,65685.7,66946.9,2495162.3,8504832.5,9737286.6,6085.8,23556.3,29915.4
Bejaia,290,162,1421.8,2053.6,2004.0,2003.1,2006.1,2006.6,298.5,481.7,419.1,412.1,18.0,53.3,51.8,45.2,51.0,105.9,113.8,107.9,390.9,29816.7,30389.2,1759686.1,5323615.3,6417634.0,6067.9,22136.8,27430.6
Skikda,248,95,1486.2,2206.0,2005.7,2004.7,2005.9,2006.1,263.4,392.9,374.6,395.9,22.0,65.1,56.8,59.5,35.5,49.1,68.7,71.9,343.8,26307.5,26812.6,1206309.3,4631266.1,5302844.5,4864.2,21219.5,26394.2
Arzew,209,111,1500.7,2112.5,2002.6,2006.4,2004.5,2004.9,290.2,507.3,378.0,373.7,38.0,97.6,90.1,89.9,29.0,91.3,81.2,75.4,314.3,23892.0,24350.7,1356328.5,4143448.9,5014852.7,6489.6,27472.7,35695.3
Annaba,162,103,625.8,778.9,2002.7,2002.9,2005.2,2004.9,271.0,361.7,378.5,377.6,19.5,30.8,44.9,46.4,46.5,92.3,127.5,143.7,183.4,13903.1,14170.0,768576.0,2449216.4,3065301.7,4744.3,18633.7,23777.6
Mostaganem,150,91,746.1,1046.0,2001.9,2004.4,2003.8,2004.7,257.8,407.1,363.9,393.5,29.5,71.5,111.8,126.1,28.5,65.9,82.8,96.7,168.0,12806.1,13052.0,642697.2,2284414.0,2305788.2,4284.6,17212.4,22667.8
Collo,127,73,900.8,1304.9,2005.9,2004.7,2006.9,2007.2,470.0,501.8,520.1,505.4,33.0,54.6,78.1,79.4,19.0,23.3,35.9,36.7,168.5,12947.3,13195.9,1139896.0,3626979.4,4311225.5,8975.6,32621.0,40566.4
Bethioua,88,52,971.7,1104.4,2006.8,2007.2,2006.9,2007.1,174.7,366.3,280.6,294.4,53.5,184.7,213.0,212.0,35.5,66.9,73.8,88.9,236.5,17913.3,18257.3,364286.1,1706030.7,1614562.9,4139.6,25968.8,37480.2
Jijel,85,44,592.0,903.2,2006.2,2004.4,2009.9,2010.5,392.1,383.7,474.8,468.8,25.0,39.3,83.4,86.1,19.0,23.3,37.8,36.1,96.5,7403.1,7545.2,804207.0,2298381.8,2796102.8,9461.3,32012.1,39259.4
Dellys,82,62,618.1,866.0,2003.8,2002.9,2007.6,2007.5,366.1,810.0,544.1,506.5,24.5,45.3,94.4,90.9,17.0,91.7,309.6,147.7,112.6,8636.0,8801.8,1423909.0,3749932.5,4798135.8,17364.7,53638.4,68947.0
