Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Alger,1201,379,10703.9,11665.1,2000.8,2003.2,2003.1,2005.2,466.1,804.8,660.2,741.5,43.0,98.2,115.2,148.1,25.0,56.8,54.8,61.3,2679.3,205617.2,209565.0,11930484.0,36838122.3,44564354.0,9933.8,35037.0,42124.9
Arzew,856,442,48917.5,77755.9,2006.4,2006.6,2005.9,2006.2,988.5,1504.8,1764.0,1858.7,110.0,165.5,332.6,354.1,35.0,61.4,89.5,93.5,5990.8,454014.0,462731.1,33940177.5,88340153.0,97373621.6,39649.7,139860.3,181238.7
Bejaia,714,471,22277.5,39518.2,2003.2,2004.9,2009.4,2009.7,533.3,1079.5,1708.4,1889.3,65.0,133.6,630.4,668.1,35.0,63.0,63.8,63.9,2480.2,191050.9,194719.1,18277089.4,41567618.7,49058384.6,25598.2,76539.4,94966.0
Skikda,556,351,31439.6,51783.3,2006.2,2006.3,2009.5,2009.7,645.2,1870.2,2084.9,2505.6,80.0,196.1,510.9,540.7,36.0,60.4,61.4,62.5,3889.2,295412.8,301084.7,28277450.5,66360665.2,78244961.8,50858.7,150997.2,190528.5
Oran,539,254,6065.6,7082.6,2001.7,2004.5,2005.0,2007.2,374.3,961.9,738.5,891.3,31.0,141.2,174.1,219.9,17.0,60.4,74.6,77.0,1369.0,105084.4,107102.0,6256582.8,16404988.3,21012063.9,11607.8,37213.0,44106.9
Mostaganem,512,221,7220.3,10980.1,1993.7,2001.7,2004.6,2007.8,359.2,1062.1,1006.5,1801.3,41.5,161.4,341.3,406.9,13.0,49.5,44.7,47.8,1410.3,108389.9,110471.0,7054136.2,17371810.0,19928505.4,13777.6,41260.6,50911.5
Annaba,495,311,5350.9,7800.5,2002.3,2003.0,2007.0,2007.3,657.5,1051.6,1009.8,1059.0,70.0,121.5,216.6,228.8,31.0,57.3,67.8,71.8,970.4,74236.2,75661.5,5901384.9,17584051.3,22863265.2,11922.0,47179.4,60504.4
Oran Dry Port,242,133,1451.2,2086.2,2003.3,2001.9,2005.9,2006.3,365.3,715.6,574.5,580.9,33.0,82.3,103.8,105.3,25.0,47.9,58.1,57.0,331.9,25377.4,25864.6,1797671.7,5278953.2,6818119.4,7428.4,27973.0,35329.7
Djen Djen,230,179,4879.7,5813.0,2004.5,2006.1,2011.0,2010.6,584.1,958.5,1188.9,1216.6,56.0,111.2,198.5,248.0,31.0,61.2,69.4,92.9,514.7,39610.6,40371.1,3158033.9,9756862.0,11697399.9,13730.6,52318.5,64189.0
Bethioua,220,70,16722.9,16122.3,2007.2,2008.3,2008.9,2008.8,749.1,1456.3,1441.2,1448.3,67.5,118.6,215.6,225.1,33.0,60.9,58.9,69.9,1981.6,135365.2,137964.2,4678005.4,26398386.6,23462326.2,21263.7,157207.5,233485.6
