Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Alger,1239,405,15974.8,19750.0,2001.0,2003.6,2004.8,2006.6,526.4,1334.6,948.6,1178.2,42.0,114.7,188.2,222.6,51.0,99.0,92.6,110.5,3662.9,281274.8,286675.2,16144970.0,50076496.3,60487347.6,13030.6,47352.1,57176.9
Arzew,843,410,35513.1,50651.0,2006.3,2006.7,2006.2,2006.6,883.1,1167.5,1227.0,1184.8,99.0,138.7,214.9,217.7,36.0,51.3,65.9,56.6,4537.8,340770.5,347313.3,22209261.3,70104683.0,74919665.1,26345.5,111850.8,148623.7
Bejaia,653,441,19143.0,32622.0,2003.2,2004.6,2007.2,2007.5,835.5,1495.5,1595.2,1683.4,72.0,138.8,309.9,323.0,78.0,118.4,124.1,122.1,2494.0,191796.1,195478.6,17671968.2,44396297.2,54693135.8,27062.7,90657.0,111848.7
Skikda,586,368,17120.2,25728.3,2005.5,2006.1,2008.6,2008.8,676.0,1249.3,1096.9,1206.5,59.5,118.5,202.1,216.9,32.0,72.6,54.1,57.3,2155.7,161356.8,164454.8,13037962.3,38747545.7,44964285.1,22249.1,81938.1,103798.9
Oran,554,260,8792.3,11223.9,2002.3,2005.5,2006.4,2008.4,499.6,1388.9,1041.7,1346.1,34.0,123.8,220.5,259.3,61.5,190.1,214.3,261.2,2100.4,160989.7,164080.7,8916540.0,22887831.7,29187784.0,16094.8,51881.4,61615.8
Mostaganem,528,257,6408.4,8414.0,1994.8,2002.8,2001.3,2004.4,505.4,1192.3,752.4,1038.0,48.0,128.0,155.8,179.0,17.5,94.9,67.9,73.1,1499.8,114811.9,117016.3,6702891.8,18976617.2,22558880.3,12694.9,44729.1,56381.5
Annaba,464,284,6816.8,10197.6,2001.9,2003.0,2007.1,2007.6,846.7,1246.6,1377.5,1507.8,65.5,110.4,246.4,270.3,50.0,83.0,111.8,118.0,1172.3,89675.9,91397.7,7063911.9,20852390.5,26352261.6,15223.9,58553.3,74120.3
Djen Djen,249,190,7271.4,10278.7,2004.6,2006.0,2010.0,2010.1,828.0,1589.4,1656.9,2016.0,68.0,146.5,344.4,402.7,49.0,111.0,195.5,239.8,883.6,68086.0,69393.3,4979190.1,14616920.9,18307305.1,19996.7,78895.9,98566.2
Oran Dry Port,227,132,2720.5,4196.9,2003.4,2002.0,2007.8,2008.3,456.5,1150.1,1143.4,1235.4,82.0,178.1,365.6,387.2,101.0,163.8,290.2,310.0,728.8,55558.7,56625.5,2765202.7,7940124.1,10220193.3,12181.5,46702.8,58757.2
Tenes,203,147,1266.2,1730.8,1999.4,2000.4,2002.3,2003.0,842.3,1133.8,1007.2,1056.5,84.0,120.9,145.0,148.9,63.0,75.9,48.2,48.9,301.2,23021.2,23463.2,2349411.7,7019799.2,8918945.6,11573.5,42317.4,55812.9
Collo,155,137,4275.4,6990.6,2003.6,2004.4,2007.4,2007.6,979.7,1371.6,1392.6,1406.9,103.0,148.8,239.9,244.2,14.0,26.9,28.7,28.7,520.7,40121.4,40891.7,4340113.2,11537778.9,14199497.1,28000.7,95004.6,119026.6
Bethioua,146,47,11279.1,10198.1,2007.2,2006.8,2008.4,2008.1,806.9,1187.8,1348.0,1338.4,118.0,155.4,261.2,259.2,33.0,58.4,38.3,40.2,1412.1,96931.8,98792.8,2943161.7,17504061.1,15309223.5,20158.6,155274.0,233008.7
Ghazaouet,135,55,898.4,1287.7,1999.5,2003.6,2003.7,2005.2,219.1,866.2,566.6,727.1,19.0,79.0,121.7,131.3,28.0,128.9,147.3,162.0,189.6,14487.8,14766.0,838630.0,2366663.5,3189238.1,6212.1,24646.8,30998.6
Dellys,124,113,2301.5,3459.0,2003.8,2003.7,2006.9,2007.2,1049.7,1356.6,1494.9,1539.3,99.5,120.9,192.4,201.6,9.5,20.1,46.7,49.8,375.2,28784.7,29337.4,2829708.7,8004537.3,10194168.7,22820.2,83211.6,104228.2
Jijel,43,39,1411.7,1993.3,2004.8,2004.6,2009.9,2009.7,943.6,1492.5,1678.3,2033.0,88.0,141.2,401.2,482.4,15.0,33.5,53.3,63.5,162.5,12531.4,12772.0,1123695.3,3117365.5,3839614.2,26132.4,93355.4,113760.6
El Kala,18,16,115.2,152.2,1999.6,1999.8,2002.1,2002.7,704.2,860.9,744.6,759.8,62.5,86.5,85.6,89.5,13.5,14.7,14.6,14.5,24.4,1874.6,1910.6,196406.6,605055.3,758329.0,10911.5,39035.9,49229.7
Cherchell,18,18,574.2,876.2,2004.4,2004.4,2006.4,2006.6,1502.8,1585.7,1963.8,2023.2,139.5,162.7,348.3,365.8,8.5,12.3,11.6,11.7,75.9,5858.0,5970.5,391597.4,1115478.4,1481486.9,21755.4,90626.7,112644.2
Rouiba,10,9,289.1,456.5,2002.5,2003.0,2007.6,2008.1,1121.3,1591.3,2263.4,2473.6,93.0,126.7,306.8,326.0,14.0,13.2,8.5,7.8,39.8,3072.4,3131.4,285191.3,729271.7,870673.2,28519.1,95029.8,112595.3
