Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,1652,643,8372.4,11326.3,2000.9,2000.7,2005.0,2005.1,530.1,858.7,842.3,845.3,58.0,106.0,163.5,165.6,34.0,56.3,63.3,64.1,1950.6,149265.5,152131.4,13878138.4,41967872.6,59470669.7,8400.8,34067.9,45499.4
Container,1268,129,9342.1,11784.6,2003.2,2002.6,2004.0,2004.0,459.3,640.1,635.5,630.1,45.0,63.0,101.7,101.0,25.0,34.2,37.5,37.9,2506.7,191546.1,195223.8,13026855.5,45441868.5,51698747.0,10273.5,38188.0,45855.9
Bulk carrier,756,566,26088.7,43815.0,2007.8,2008.4,2007.4,2007.4,930.0,1252.6,1374.0,1380.3,121.5,167.4,298.0,300.4,31.0,71.3,98.4,99.5,2474.8,191046.8,194714.9,15919943.6,36407547.3,48212285.9,21058.1,77266.3,94079.6
Liquefied gas tanker,646,85,32264.5,30845.0,2005.9,2007.1,2005.8,2005.2,779.0,1632.0,1255.1,1280.4,86.0,137.6,195.0,196.0,38.5,60.8,57.3,61.1,4537.2,319245.8,325375.3,10549194.8,56561766.6,50829044.6,16330.0,120813.5,177879.7
Ferry-RoPax,570,15,5143.3,852.5,1990.3,1994.5,1995.2,1995.7,226.2,287.2,419.0,407.0,16.0,16.2,28.6,28.9,7.0,54.9,46.7,47.4,1930.0,148613.8,151467.2,5296687.5,13098289.1,16071684.9,9292.4,19835.6,18066.1
Oil tanker,499,328,73680.5,135132.3,2008.8,2008.4,2009.4,2009.4,1346.2,3044.1,2975.9,2989.9,137.0,308.3,589.9,593.3,34.0,54.7,77.0,76.8,7495.7,578747.6,589859.6,69125304.8,128153216.0,150542667.0,138527.7,343513.4,427044.0
Chemical tanker,497,318,11237.5,18058.1,2007.5,2008.0,2008.7,2008.7,759.7,1161.4,1255.0,1262.9,101.0,138.5,239.1,241.3,40.0,62.5,62.3,62.2,2229.1,171769.7,175067.7,5823106.0,30703034.2,35949857.6,11716.5,71989.9,88416.3
Ro-Ro,207,17,843.7,585.0,1988.9,1993.9,1991.8,1992.5,460.6,860.6,554.0,556.3,45.0,78.9,80.7,85.9,31.0,31.7,37.9,39.0,293.0,22436.5,22867.3,1175171.7,6724348.4,3682323.3,5677.2,13681.5,17857.9
Refrigerated bulk,44,31,255.3,292.5,1993.3,1993.1,1993.1,1993.1,437.7,834.4,843.7,842.3,73.5,89.3,131.5,133.3,21.5,58.9,123.8,119.3,180.1,13643.8,13905.8,867743.5,1896061.7,2135735.1,19721.4,42026.2,45375.6
Vehicle,41,26,2201.4,719.0,2006.1,2009.2,2011.1,2010.7,896.8,1220.7,1254.3,1263.7,60.0,80.3,105.8,105.9,13.0,14.1,16.4,16.3,141.1,10873.6,11082.4,728100.1,3210140.8,3717670.2,17758.5,67500.2,72645.0
Miscellaneous - fishing,16,11,8.3,4.6,1997.6,1995.8,1984.0,1988.1,516.2,707.6,923.6,814.2,42.5,128.7,150.1,131.6,105.5,132.1,180.3,179.0,12.0,901.2,918.5,32019.9,71026.4,80749.8,2001.2,4709.8,5583.2
Service - tug,15,15,18.7,10.6,1992.1,1992.1,2007.1,2006.7,1157.7,1482.8,2138.8,2003.1,198.0,250.3,429.4,425.3,30.0,257.5,124.8,106.9,22.8,1715.2,1748.1,271611.6,642279.6,859977.7,18107.4,46756.7,63129.4
Service - other,13,13,128.7,109.0,2003.3,2003.3,2008.4,2009.0,995.4,3181.9,2909.4,3546.3,158.0,960.8,3117.0,3500.3,46.0,83.6,42.3,42.9,50.0,3690.2,3761.1,760532.3,1560445.4,1681474.4,58502.5,130177.9,146989.3
Cruise,4,3,43.6,4.4,2016.0,2016.3,2016.0,2016.0,229.5,226.2,227.7,227.8,15.5,15.0,15.3,15.3,8.0,7.7,7.8,7.8,8.8,680.2,693.2,11603.7,96045.0,128082.7,2900.9,20034.7,23818.5
Ferry-pax only,2,2,2.1,0.7,1997.0,1997.0,2002.6,2002.6,3387.6,3387.6,4210.9,4313.7,758.5,758.5,1441.0,1444.3,7.0,7.0,7.0,7.0,4.5,337.9,344.4,54300.0,110587.0,139305.4,27150.0,63136.0,83234.1
