Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Puerto Rico,285,77,1871.8,856.0,2001.9,2002.8,2008.1,2007.1,139.2,194.7,171.6,229.3,14.0,31.9,21.3,41.6,13.0,40.6,17.9,39.2,472.0,35444.9,36125.4,800946.9,3637595.4,4241739.5,2810.3,12391.1,15754.5
Sint Maarten (Dutch part),254,38,3397.8,481.5,2002.9,2004.3,2008.5,2006.0,116.0,125.2,269.5,177.1,12.0,13.9,13.7,13.3,9.0,10.2,84.9,56.6,547.5,42156.4,42965.8,280275.9,4169779.0,5486037.2,1103.4,14821.7,19513.2
United States of America,165,116,8236.6,7113.3,2002.8,2003.5,2008.0,2008.0,1192.4,1548.6,1370.5,1575.3,90.0,145.5,125.8,183.4,30.0,63.7,36.4,62.2,1601.7,122736.6,125093.2,5702290.3,17986999.7,21184819.6,34559.3,122398.0,145506.7
Dominican Republic,157,50,1295.1,775.9,2003.5,2003.7,2005.5,2005.9,350.1,364.6,343.9,377.5,30.0,34.5,26.4,35.3,8.0,20.1,11.5,18.4,300.2,22890.0,23329.5,723236.9,3348083.0,3923360.5,4606.6,22314.2,28196.5
Virgin Islands (British),149,17,74.4,94.7,1990.2,1997.9,1997.2,1998.6,86.9,1139.1,122.8,132.8,20.0,248.4,226.8,73.8,8.0,17.6,17.0,15.3,68.8,5179.5,5279.0,276316.2,1308978.9,872309.6,1854.5,4759.5,6440.4
Barbados,83,8,1196.2,366.5,1999.3,2003.6,1995.5,2000.0,423.9,460.8,450.3,430.7,29.0,51.1,38.1,34.1,9.0,17.2,8.7,11.2,328.6,25294.3,25779.9,763620.6,2582451.5,2667453.6,9200.2,31622.8,32266.0
Saint Kitts and Nevis,77,24,1039.5,118.4,2000.7,2001.6,2008.7,2005.8,155.6,175.6,180.0,176.4,15.0,16.6,14.6,15.3,8.0,13.1,8.8,10.4,179.6,13827.0,14092.4,228735.9,1713673.4,1974793.5,2970.6,18702.1,22368.2
Antigua and Barbuda,75,41,976.6,128.9,2002.5,2004.9,2004.8,2004.4,197.7,203.1,201.4,199.9,16.0,40.2,24.2,23.3,8.0,26.4,11.4,26.9,280.9,21524.9,21938.2,295219.8,1535859.0,1776903.4,3936.3,19153.2,21490.5
Trinidad and Tobago,73,20,581.7,764.9,2005.9,2003.2,2006.7,2006.6,486.0,591.1,558.1,576.5,33.0,85.8,79.9,95.2,10.0,175.4,28.9,33.7,128.8,9857.0,10046.2,721090.0,2275020.9,2665654.5,9877.9,36744.3,45561.7
Saint Martin (French part),64,2,42.5,29.6,1989.8,1987.5,1989.8,1990.0,109.2,109.3,114.4,114.1,11.0,11.5,12.6,12.0,3.0,4.5,3.0,2.8,14.4,1092.7,1113.7,107465.0,827100.5,396890.6,1679.1,4133.5,5923.9
Anguilla,59,5,29.8,35.7,2007.7,1992.6,2007.4,2010.1,112.0,139.9,132.9,133.2,15.0,17.7,20.3,18.7,12.0,10.5,15.1,15.9,27.9,2135.9,2176.9,41159.9,79777.2,101102.9,697.6,1791.5,2089.5
Bahamas,51,32,3502.8,1063.9,2008.0,2005.8,2011.1,2007.7,935.5,1017.7,896.0,987.5,45.0,108.2,63.3,86.3,7.0,37.6,13.1,18.2,741.8,57083.3,58179.3,1170234.7,5528514.4,6564682.8,22945.8,105336.7,121763.4
Martinique,44,10,422.3,177.7,2004.9,2002.9,2008.9,2004.8,317.1,349.5,336.8,337.7,29.5,35.2,23.2,35.6,51.5,45.6,19.3,52.8,128.2,9783.1,9970.9,216532.6,935050.3,1130583.8,4921.2,21387.4,25256.2
Guadeloupe,42,7,100.3,161.0,2004.8,2003.6,2004.9,2005.0,269.5,348.3,321.5,321.3,26.0,35.2,54.4,54.6,43.0,36.1,48.2,48.5,59.0,4456.8,4542.4,198861.1,560700.2,640823.1,4734.8,14861.9,17635.9
Saint Barthélemy,42,7,49.3,20.8,1991.0,1995.9,1994.2,1992.3,132.2,161.6,150.6,136.6,21.5,20.4,18.5,21.5,3.0,15.1,9.6,6.4,20.4,1546.1,1575.8,70566.3,531164.1,320142.4,1680.2,4884.3,6987.7
Colombia,42,13,373.7,551.4,2012.7,2009.8,2010.7,2010.3,878.9,910.8,940.3,943.6,88.5,115.0,137.8,127.1,32.5,42.8,46.0,47.4,97.8,7469.7,7613.1,273560.5,925677.3,1078486.4,6513.3,31456.9,39722.1
