Inventory,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
All Global Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
All International Voyages,1229088,41343,71953336.7,102531467.9,2003.7,2003.8,2009.2,2009.4,668.4,1825.5,2058.1,2438.9,67.0,228.6,428.3,471.9,22.0,79.5,68.9,76.8,7386879.1,561972489.7,572762361.5,42427448653.6,117844885887.1,135247567981.6,34519.5,120548.3,148093.0
All Domestic Voyages,2658748,54999,81267189.4,114150482.3,2002.5,2002.4,2008.8,2009.1,366.3,1368.5,1510.2,1787.3,41.0,222.0,402.2,445.0,19.0,83.5,69.5,77.4,9296550.7,707533845.5,721118495.4,52903800408.8,144910309539.1,167566454197.9,19898.0,67928.9,83364.7
Int. Arr. Inventory,1929,392,52025.5,37571.9,2001.4,2004.4,2008.5,2008.2,316.0,1445.0,806.9,1350.3,28.0,168.1,151.1,261.8,10.0,41.4,24.1,44.8,9045.9,693672.8,706991.3,24431193.9,95527721.2,117162852.2,12665.2,54476.6,68969.8
Int. Dep. Inventory,1938,399,36248.7,27305.2,2001.5,2004.5,2008.1,2008.2,224.0,1146.4,561.7,964.6,25.0,127.6,140.1,249.8,11.0,57.2,39.8,60.5,7184.3,550847.5,561423.8,19807103.0,74183828.8,87305879.8,10220.4,41589.6,51303.1
Domestic Inventory,425,54,391.4,355.0,2001.1,1998.7,2004.4,2003.7,68.2,296.7,130.1,130.0,9.0,130.4,59.5,78.4,13.0,104.6,41.5,50.5,220.0,16534.3,16851.8,478437.7,1728969.9,1732985.7,1125.7,3912.9,4920.8
