Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Yokohama,3644,1109,386252.8,403049.2,2006.5,2006.3,2007.5,2007.8,1324.6,3235.7,3255.8,3227.3,107.0,250.4,325.3,340.8,9.0,27.3,19.2,21.6,43384.4,3296196.8,3359483.7,243627512.0,749755182.9,850864065.2,66857.2,234825.1,281011.0
Kobe,2325,671,84128.4,90312.5,2005.7,2006.6,2007.3,2007.5,841.2,2052.4,1782.6,1808.6,74.0,177.0,285.6,310.3,8.0,28.5,29.0,36.6,10626.1,820227.1,835975.5,62083691.0,201835103.4,235564533.9,26702.7,96473.7,113605.2
Hakata,1863,308,35666.8,21856.4,2004.0,2005.6,2008.2,2007.8,501.4,1405.6,826.2,1032.5,38.0,124.6,164.1,266.6,8.0,34.2,26.4,51.8,5606.2,432699.0,441006.8,19947774.3,75719638.0,91389722.3,10707.3,42053.6,49846.6
Nagoya,1844,839,152261.0,125226.0,2007.4,2007.1,2006.5,2007.2,1042.0,2504.3,3089.7,2750.7,89.0,225.4,388.2,405.1,17.0,46.1,42.5,58.8,15502.5,1108412.0,1129693.5,63810759.4,253579181.6,275482897.4,34604.5,154695.4,198421.9
Osaka,1555,375,20563.6,23504.9,2004.8,2005.2,2006.3,2007.6,775.6,1143.5,978.1,1110.5,55.0,112.7,140.1,160.9,9.0,36.3,23.0,27.9,4067.7,313370.7,319387.4,25130482.8,73801728.0,86299042.8,16161.1,51753.6,61232.3
Tokyo,1337,330,194850.0,208322.5,2006.1,2006.3,2008.5,2008.6,1952.5,2880.5,3659.3,3649.0,120.0,194.7,265.8,265.5,10.0,34.2,14.3,14.0,23076.3,1782981.6,1817214.9,144919425.2,387279848.7,437997786.6,108391.5,330640.9,384399.4
Shimonoseki,1273,372,6574.3,5624.2,1998.3,2002.0,2006.0,2007.4,139.0,801.3,595.4,886.6,15.0,95.9,223.7,337.4,7.0,18.8,30.3,47.2,1323.7,101513.7,103462.7,6420658.9,22827362.5,25323827.2,5043.7,17113.9,21622.8
Kawasaki,1145,618,201633.2,254780.9,2006.9,2006.9,2007.9,2008.7,1360.3,3145.3,4676.6,4726.4,141.0,273.8,475.9,507.0,28.0,49.7,40.2,49.1,20058.8,1372710.1,1399066.1,74659799.2,265394806.7,264445975.4,65205.1,290602.4,398506.8
Mizushima,1113,594,69613.7,106773.2,2006.5,2007.1,2009.0,2009.8,840.3,2109.8,3484.7,3466.6,78.0,216.9,498.4,507.7,30.0,59.5,69.5,81.7,6104.9,462031.5,470902.5,34776561.4,101940506.1,115953602.9,31245.8,115642.8,144344.7
Moji,978,191,6631.5,4621.7,1999.6,2003.5,2004.4,2003.6,197.7,969.7,802.6,597.3,24.0,104.2,263.9,200.7,4.0,27.1,24.0,26.3,1196.3,91740.6,93502.0,7480597.3,22588868.7,26545745.6,7648.9,23449.8,27354.7
Oita,892,568,143458.3,259824.8,2006.3,2006.8,2010.4,2010.5,864.3,2214.7,4894.7,5092.8,91.0,221.3,643.3,665.0,33.0,51.5,58.5,61.2,9455.5,710848.3,724496.6,56995015.6,148007703.6,158551733.1,63895.8,215261.5,278524.7
Kashima Ko,815,567,122045.6,225162.0,2008.8,2008.8,2010.9,2010.9,1861.9,3261.2,4429.2,4497.2,199.0,314.3,566.2,570.1,42.0,72.6,79.3,80.2,8719.2,674313.8,687260.6,57663390.6,141843561.6,164922276.2,70752.6,242665.3,303479.6
Sakaisenboku,763,431,99522.9,81981.0,2007.4,2006.8,2009.4,2009.8,1036.9,2313.6,3834.3,3765.2,110.0,188.4,396.7,431.4,24.0,38.5,26.0,29.8,10246.1,680060.8,693118.0,31252862.0,147629057.3,141786880.2,40960.5,225381.4,322053.5
Fukuyama,740,386,42538.8,80303.3,2005.3,2005.2,2009.0,2009.0,826.7,1471.1,2873.2,3013.3,89.5,175.8,424.0,429.0,71.0,99.7,164.9,167.0,3013.7,232672.0,237139.3,18964878.8,48959463.2,58651011.2,25628.2,86982.7,107414.6
Yokkaichi,676,395,160481.4,236775.9,2007.2,2008.2,2006.8,2008.1,1390.1,3347.1,5276.1,5431.1,139.0,295.9,512.8,528.9,26.0,69.4,62.5,73.2,14117.1,1003830.0,1023103.5,64184033.5,181590463.5,181197988.5,94946.8,368437.2,495629.9
Tonda,673,294,32222.5,54749.8,2006.0,2007.9,2010.5,2010.6,1245.6,2347.9,3221.3,3325.9,109.0,215.5,396.8,397.8,44.0,57.9,71.5,72.2,3586.2,276721.1,282034.1,24209188.8,57071409.4,67830463.4,35972.0,120490.1,148334.0
Ichihara,551,368,152443.3,223104.3,2008.2,2008.2,2008.2,2008.2,3007.4,3940.0,4596.5,5086.0,243.0,344.4,456.1,501.4,25.0,47.2,40.9,44.6,13361.0,941601.3,959680.0,64730240.0,186774196.2,187012940.5,117477.7,460662.8,624723.8
Shimizu,526,204,22596.4,26292.2,2006.2,2005.9,2008.6,2008.6,621.9,3386.9,2935.8,2917.3,57.0,365.0,468.6,495.6,9.0,94.2,38.1,40.8,3261.7,237597.6,242159.4,15257232.1,51225574.4,59595308.5,29006.1,123701.7,161942.9
Chiba,509,353,43385.9,65161.9,2006.3,2006.9,2009.3,2009.5,1493.1,2826.9,3543.3,3643.5,164.0,279.9,469.1,486.0,26.0,63.6,68.4,80.6,3981.8,307634.9,313541.4,19903284.4,70930712.4,81084183.5,39102.7,172360.5,218896.0
