Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,12145,1090,555274.2,626605.8,2005.7,2007.5,2008.2,2008.2,825.5,2079.6,2185.7,2098.7,64.0,140.7,239.8,234.6,7.0,10.3,11.7,11.6,73548.8,5682874.6,5791985.8,465900726.5,1319812623.3,1496292480.0,38361.5,122388.0,143051.2
General cargo,8722,1353,96543.2,139531.9,2002.7,2004.4,2007.5,2007.7,871.6,1802.1,2012.0,2050.4,101.0,181.3,384.8,394.9,39.0,59.5,67.3,67.5,16427.8,1257840.7,1281991.3,104607911.4,335043842.9,482351731.0,11993.6,54866.9,74323.7
Bulk carrier,7227,2566,1043225.8,1875750.5,2009.1,2010.2,2010.4,2010.4,3059.9,3448.0,3856.1,3882.6,307.0,356.3,530.9,534.5,68.0,89.1,102.2,102.6,72404.3,5603585.5,5711174.3,464341506.7,1134008961.7,1359545639.9,64250.9,233656.8,282539.5
Chemical tanker,4803,764,78129.1,124745.1,2007.0,2008.5,2009.1,2009.1,796.2,2126.1,2318.6,2356.2,72.0,193.0,494.8,496.4,19.0,34.8,34.5,34.8,15399.3,1185304.5,1208062.4,65946395.0,269628488.1,320810316.7,13730.3,64770.5,79538.5
Liquefied gas tanker,2672,537,687963.2,539298.3,2006.4,2008.6,2006.6,2007.2,2430.5,4620.6,4434.7,4513.3,174.0,333.6,425.1,441.9,23.0,27.7,28.3,29.0,79109.3,5041905.0,5138709.6,133648510.2,945897023.9,792376204.7,50018.2,428917.1,659840.3
Vehicle,2578,544,424418.4,140227.2,2005.1,2006.8,2006.5,2006.3,1953.7,3181.1,3358.9,3297.4,167.0,235.1,387.8,388.3,11.0,15.9,23.8,23.7,25364.0,1962737.0,2000421.5,141998282.5,626060173.0,725041487.7,55080.8,209362.1,225319.5
Oil tanker,1702,620,623120.7,1174068.7,2009.2,2009.4,2009.0,2009.0,2582.0,3867.8,5249.0,5325.5,235.5,360.7,539.9,541.5,26.0,41.1,43.5,43.4,44401.7,3438352.3,3504368.6,358706345.8,646598904.7,700989915.4,210755.8,559880.8,697409.6
Ferry-RoPax,908,13,3496.7,818.4,1999.6,1998.3,1996.8,1997.8,123.9,540.8,295.5,238.7,11.0,71.7,29.5,26.0,7.0,26.3,14.9,15.0,1098.6,83917.0,85528.2,5150060.3,12710937.2,15614147.5,5671.9,12115.8,11136.1
Miscellaneous - fishing,875,179,1023.2,732.6,1987.5,1995.1,1997.6,1999.0,127.3,4040.1,1622.7,1735.5,22.0,588.7,1503.1,1448.3,12.0,135.3,234.9,243.4,903.0,67871.7,69174.9,5151978.2,11428080.8,12992570.7,5888.0,13857.1,16426.7
Cruise,786,46,53733.7,4964.9,2003.7,2000.3,2007.2,2005.4,551.4,911.4,705.1,719.6,40.0,68.1,78.3,87.0,10.0,15.5,11.8,12.1,9123.6,706525.7,720091.0,7370837.3,75173121.3,96585185.8,9377.7,83602.3,101707.9
Refrigerated bulk,656,144,9816.5,10637.5,1995.7,1994.7,1996.4,1996.5,1969.9,2164.2,2178.4,2185.0,121.0,251.5,270.8,275.2,20.0,88.3,45.1,46.7,4904.2,373984.6,381165.1,31557610.9,68954912.2,77671223.7,48106.1,102513.6,110683.9
Ro-Ro,522,16,4137.3,1663.5,1998.0,1996.8,2001.7,2001.7,503.1,641.8,646.1,650.3,35.0,58.8,57.8,66.4,7.0,20.7,16.1,20.9,1000.8,77147.4,78628.6,3350470.3,19210983.1,10508519.4,6418.5,15469.3,20202.6
Ferry-pax only,323,11,67.6,18.9,1994.7,1997.2,2000.2,1998.4,460.6,876.0,645.9,674.8,14.0,91.9,64.3,61.8,12.0,23.3,46.7,35.8,189.6,14235.5,14508.8,1547005.6,3154010.9,3973515.3,4789.5,11144.0,14691.6
Service - tug,245,40,137.2,118.5,2001.7,2001.7,2002.9,2002.8,782.0,1019.2,941.6,964.2,98.0,269.7,375.7,372.8,18.0,46.9,73.6,78.0,221.9,16667.2,16987.2,3030619.6,7166502.9,9595560.1,12369.9,31941.2,43126.1
Service - other,137,68,1567.1,990.2,1995.6,1997.1,1994.1,1989.6,938.4,2933.5,2723.0,2423.9,125.0,391.5,636.9,614.0,45.0,179.4,466.3,396.7,494.3,37381.0,38098.7,6909780.2,14177352.1,15276955.4,50436.4,112229.4,126722.8
Other liquids tankers,24,3,111.2,130.4,2003.0,2003.3,2002.4,2002.7,1052.7,1582.1,1344.4,1349.4,97.5,126.8,144.0,142.9,20.0,32.7,35.2,35.4,66.2,5129.1,5227.6,66863.9,190916.9,411616.9,2786.0,9651.7,15596.2
