Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Nagoya,11544,1978,48453.8,44561.4,2007.4,2007.6,2007.0,2007.5,245.6,347.3,322.3,324.2,23.0,35.2,82.0,100.0,9.0,27.3,28.7,37.4,9953.8,761954.5,776584.0,48420327.6,139015641.0,164779047.6,4194.4,13850.1,16740.4
Mizushima,8642,1234,12751.5,17323.9,2007.7,2007.5,2008.4,2009.1,179.8,337.1,417.2,431.8,21.0,38.6,169.5,179.3,12.0,29.6,43.7,51.2,4343.0,327745.4,334038.1,20100826.7,36846507.8,45382966.0,2325.9,7338.7,9387.3
Osaka,7722,1072,15463.6,13362.0,2006.8,2006.6,2006.7,2007.4,244.8,312.2,347.4,332.1,21.0,32.8,37.2,43.3,10.0,32.1,23.8,26.4,6365.1,487381.2,496738.9,30970023.1,82570108.2,93341005.5,4010.6,10905.3,12769.3
Tomakomai Ko,7529,699,26002.1,19090.1,2008.2,2007.0,2009.2,2008.9,329.8,424.5,457.9,458.9,22.0,46.4,49.1,65.1,7.0,34.1,24.4,27.0,10068.5,775042.5,789923.3,50295543.5,108869100.4,133713994.3,6680.2,16527.9,17772.3
Yokohama,7158,1690,38988.4,36035.4,2006.4,2006.6,2006.4,2007.2,230.9,414.9,362.4,357.2,27.0,49.1,70.8,67.1,9.0,27.6,27.1,26.6,6803.5,521028.3,531032.0,38160962.3,106204871.8,124823011.1,5331.2,17260.6,20767.0
Kobe,6721,1224,24664.0,21481.7,2007.2,2007.2,2006.4,2007.4,243.7,314.0,310.5,298.5,21.0,33.7,38.2,40.0,9.0,28.8,20.2,23.8,5232.2,401927.0,409644.0,26378463.1,82312251.5,97476698.2,3924.8,12592.9,14612.7
Yokkaichi,6653,797,9331.3,13906.4,2006.8,2007.4,2006.9,2008.0,236.3,366.7,360.5,352.1,24.0,44.4,108.4,109.0,8.0,27.2,33.0,36.5,4304.2,326336.1,332601.8,17594782.2,26670892.5,32046854.3,2644.6,8076.6,10231.1
Kawasaki,6526,1153,21727.8,33488.7,2006.5,2006.6,2007.7,2007.9,281.9,502.4,521.3,576.4,31.0,60.6,266.4,297.8,10.0,29.7,41.4,46.3,5218.9,396564.5,404178.6,25392698.2,48087685.2,58170994.3,3891.0,12012.6,15225.6
Oita,6424,1057,18735.4,31157.2,2007.0,2007.3,2009.5,2009.9,207.9,386.3,458.2,465.0,20.0,44.1,124.4,135.3,13.0,42.0,77.8,87.1,4235.2,323000.7,329202.3,19369554.6,38401304.2,46797080.2,3015.2,9007.6,11311.7
Sakaisenboku,6121,999,14889.3,16364.1,2007.8,2007.2,2010.0,2010.5,237.5,328.5,430.7,489.7,21.0,36.8,86.5,98.0,11.0,24.6,35.9,37.5,4239.9,320716.4,326874.2,20507689.6,56864268.9,54760510.4,3350.4,9876.6,12419.1
