Domestic by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,63531,1456,46749.5,75488.6,2008.3,2005.6,2006.5,2007.5,236.1,369.4,393.0,369.2,25.0,45.4,156.8,138.4,17.0,44.2,68.8,58.1,21282.3,1610897.6,1641826.8,136356585.9,401438700.4,575227732.6,2146.3,7718.5,10803.9
Oil tanker,48591,655,96969.2,172186.7,2007.3,2008.4,2009.3,2009.3,231.7,430.9,457.8,459.3,24.0,48.2,114.6,118.0,12.0,32.2,43.7,43.8,35324.8,2683816.1,2735345.3,228569604.4,153417643.7,176430810.8,4703.9,12755.2,16222.5
Bulk carrier,31848,1921,143395.7,246196.3,2004.8,2009.9,2008.7,2008.9,235.4,441.8,469.5,464.3,24.0,68.0,173.8,171.7,16.0,80.6,94.2,94.1,19122.6,1472048.1,1500311.4,122847560.4,288990072.6,359460581.5,3857.3,12992.3,16060.2
Chemical tanker,31665,693,23706.6,39192.3,2008.5,2008.6,2009.6,2009.6,225.0,441.7,447.9,432.9,24.0,44.4,108.0,107.9,12.0,31.2,95.2,96.3,18211.9,1386286.8,1412903.5,69789508.8,195832578.6,240190890.1,2204.0,7168.6,8826.3
Container,21108,773,78894.3,94865.6,2006.5,2007.2,2007.5,2007.5,208.7,258.4,251.3,248.7,18.0,23.3,49.5,48.7,7.0,13.3,23.1,20.9,16369.7,1259190.2,1283366.6,96824183.9,287341265.2,323265869.1,4587.1,14494.6,16914.0
Liquefied gas tanker,20072,376,41117.9,35137.7,2004.5,2007.6,2008.2,2007.9,223.9,671.6,808.1,687.7,23.0,75.0,246.3,222.7,12.0,31.3,94.3,87.6,16986.6,1245585.8,1269501.0,12239429.6,64624174.7,58312533.7,609.8,4470.6,6564.6
Ferry-RoPax,14966,96,62987.6,27032.9,2005.3,2004.7,2007.3,2007.2,252.4,1074.5,424.6,427.4,14.0,76.3,104.9,89.2,9.0,28.8,28.6,27.1,28082.8,2156023.8,2197419.5,184335535.3,449658514.3,556170402.2,12317.0,26422.6,25599.6
Vehicle,12481,539,110372.0,41156.1,2006.7,2007.0,2006.8,2006.5,255.9,297.1,344.1,345.7,19.0,26.9,56.3,55.1,6.0,11.9,25.8,26.9,14996.4,1157934.5,1180166.9,41675906.0,183746060.0,212796664.7,3339.1,12692.1,13659.5
Ro-Ro,11183,72,52558.1,31171.3,2008.1,2006.2,2009.2,2009.0,391.5,465.0,487.8,498.0,22.0,29.9,43.8,47.1,6.0,12.1,23.7,25.4,20214.7,1562180.1,1592174.0,43606616.6,164876949.5,115147771.9,3899.4,9281.0,10996.4
Service - tug,5015,94,785.7,768.7,2003.0,2002.9,2003.7,2003.3,168.1,671.3,524.2,484.0,22.0,155.6,392.4,372.2,13.0,47.5,189.4,182.4,2225.1,167241.2,170452.3,19663013.3,46497107.2,62257113.5,3920.8,10124.3,13669.5
Service - other,2560,134,8925.5,5927.1,2000.0,2001.5,2000.4,1999.0,360.6,2287.0,1578.8,1381.0,36.0,294.1,777.1,888.9,29.0,122.3,399.9,410.8,5132.9,386111.2,393524.5,41359965.4,84861568.8,91443479.4,16156.2,35950.3,40593.0
Miscellaneous - fishing,1698,125,2024.3,1685.6,1994.5,2000.2,2000.1,2000.8,450.6,1966.4,1626.7,1726.7,39.0,199.0,736.4,809.4,24.0,259.9,395.3,400.6,2449.5,183991.8,187524.5,11853779.9,26293969.0,29893580.1,6981.0,16429.5,19476.2
Cruise,1014,38,20636.0,2573.7,1997.5,2000.3,2000.9,1998.6,248.8,273.2,343.7,363.2,18.0,20.6,35.6,38.8,8.0,11.1,14.7,16.2,4339.6,335891.8,342340.9,5159934.1,45836348.7,59870027.6,5088.7,38699.6,46494.5
Ferry-pax only,831,15,287.8,50.8,1995.6,1999.7,1999.6,1997.9,360.6,4465.8,812.6,1068.7,23.0,370.2,1090.6,1298.4,9.0,58.9,46.5,39.3,553.4,41548.9,42346.7,4179466.5,8511874.5,10722331.4,5029.4,11695.7,15418.8
Refrigerated bulk,574,84,1559.4,1640.3,1996.2,1997.4,1996.5,1996.9,314.4,425.2,360.8,362.2,23.0,69.7,52.0,53.5,11.5,57.1,39.6,42.1,965.6,73329.1,74737.0,4866262.1,10633018.9,11977095.8,8477.8,18066.1,19506.0
Other liquids tankers,1,1,11.3,15.7,2014.0,2014.0,2014.0,2014.0,400.1,400.1,400.1,400.1,53.0,53.0,53.0,53.0,421.0,421.0,421.0,421.0,8.2,632.8,644.9,8045.7,22973.0,49529.7,8045.7,27873.4,45040.5
