Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Nagoya,12540,2118,57190.4,56130.1,2007.2,2007.6,2006.9,2007.7,240.5,333.0,316.8,312.1,23.0,46.4,103.9,108.4,9.0,28.6,34.5,43.1,10718.1,813185.3,828798.4,52044723.0,152734598.4,177507664.9,4150.3,13774.9,16694.5
Mizushima,8844,1347,17247.1,27567.1,2007.7,2007.7,2008.9,2009.3,169.3,324.8,386.4,403.6,18.0,41.9,94.3,96.9,12.5,41.5,55.3,58.3,4671.6,355896.9,362730.1,22661177.6,39808835.8,48761269.0,2562.3,7814.8,9897.2
Tomakomai Ko,7550,662,28568.8,22710.2,2008.2,2007.2,2009.1,2008.5,381.2,483.5,494.7,518.0,22.0,46.7,77.0,115.4,10.0,33.2,28.0,39.0,10755.6,828279.1,844182.1,51428511.3,110308781.5,135058749.0,6811.7,17058.5,18559.0
Osaka,7299,1008,12735.6,10987.9,2006.8,2006.6,2007.1,2007.6,243.9,343.9,327.7,322.9,22.0,42.2,56.4,59.5,10.0,37.0,28.9,31.1,5658.8,433040.2,441354.6,26999174.4,70613930.7,78790526.1,3699.0,9883.1,11643.1
Kobe,7226,1347,29975.2,28583.9,2007.1,2007.4,2006.9,2007.8,242.9,318.3,326.0,318.6,21.0,38.2,49.1,56.2,10.0,27.1,20.5,23.0,6060.3,465476.1,474413.2,30468242.8,92645307.5,108840736.9,4216.5,13403.6,15615.2
Kawasaki,6671,1227,12566.9,15802.6,2006.5,2006.5,2007.9,2008.0,283.9,365.0,357.7,380.2,32.0,49.2,88.3,104.9,12.0,34.5,40.4,48.6,4949.8,376857.1,384092.7,20947843.9,39344987.9,48128089.3,3140.1,9864.3,12493.4
Yokkaichi,6648,742,6748.8,10076.2,2006.7,2007.2,2008.0,2008.6,237.2,314.5,328.4,333.5,23.0,36.3,96.4,113.3,13.0,27.5,38.0,42.0,3953.4,300142.1,305904.8,15791682.4,23645523.1,28479103.6,2375.4,7058.3,8883.8
Yokohama,6600,1724,33445.3,28161.1,2006.9,2006.9,2006.8,2007.9,250.1,348.7,330.0,326.6,27.0,44.6,63.4,63.7,11.0,36.9,46.0,48.7,6312.6,482433.8,491696.5,29552830.1,84195676.1,100482385.5,4477.7,15027.2,18270.6
Oita,6461,1008,11616.8,16479.9,2006.9,2007.0,2007.9,2009.2,185.5,357.8,483.3,497.6,16.0,43.4,161.1,189.1,13.0,33.6,49.5,50.7,3495.8,265589.7,270689.0,16360489.5,32301447.1,39942275.2,2532.2,7616.8,9540.8
Sakaisenboku,6045,1018,16397.5,21518.7,2007.8,2007.1,2009.5,2009.8,232.1,328.4,419.0,449.2,22.0,38.6,164.5,170.1,8.0,27.2,87.3,75.2,4535.8,341495.1,348051.8,19647459.0,54952316.3,52128588.5,3250.2,9542.0,12068.0
