Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Virgin Islands (U.S.),149,17,74.4,94.7,1990.2,1997.9,1997.2,1998.6,86.9,1139.1,122.8,132.8,20.0,248.4,226.8,73.8,8.0,17.6,17.0,15.3,68.8,5179.5,5279.0,276316.2,1308978.9,872309.6,1854.5,4759.5,6440.4
Sint Maarten (Dutch part),116,31,212.2,33.7,1982.6,1993.3,2000.2,1999.2,107.5,138.8,131.5,136.0,16.0,22.8,16.1,21.6,5.0,32.3,8.2,12.7,82.6,6338.9,6460.6,123474.0,528293.2,558937.5,1064.4,3867.0,4589.0
Saint Barthélemy,64,12,50.4,26.6,1990.3,1991.2,1993.5,1991.4,121.1,124.0,121.0,123.5,22.0,19.5,20.6,23.0,6.0,36.0,7.0,5.7,23.3,1767.9,1801.9,93843.0,692600.1,383897.2,1466.3,3977.6,5721.8
Saint Kitts and Nevis,63,26,154.9,62.9,1992.9,1996.2,2002.9,1997.2,158.6,166.3,161.1,193.1,17.0,24.2,22.3,36.3,11.0,15.4,10.6,17.5,58.9,4519.3,4606.1,113092.9,442816.9,508466.7,1795.1,6878.4,8510.6
Puerto Rico,49,16,47.6,30.9,1987.4,1996.4,2005.2,2004.6,106.8,175.1,120.8,134.8,13.0,36.3,35.3,70.9,9.0,11.2,8.2,5.5,18.7,1418.0,1445.2,58988.5,264593.2,240696.6,1203.8,3915.2,5069.6
Saint Martin (French part),36,10,12.3,6.7,1984.9,1985.8,1989.7,1992.7,118.9,129.2,141.9,158.5,13.0,33.6,53.0,77.0,18.0,41.1,38.7,63.6,14.1,1061.9,1082.3,20246.9,61241.2,82489.3,562.4,1909.8,2862.6
Antigua and Barbuda,33,17,106.5,24.8,1991.1,1997.0,2000.1,1995.5,197.8,210.7,190.7,204.4,19.0,27.3,17.7,24.8,9.0,19.1,10.3,20.5,37.3,2871.7,2926.8,84886.0,303941.2,361101.5,2572.3,9213.4,10690.4
United States of America,29,14,3507.9,408.9,2010.7,2007.0,2013.6,2011.3,1105.6,1183.5,1119.6,1175.2,85.0,93.5,76.3,94.2,9.0,14.9,9.1,14.4,555.2,42834.7,43657.2,17942.0,3211660.3,4542648.3,618.7,101917.0,140210.0
Anguilla,16,12,6.7,6.2,1989.6,1989.8,1997.9,2003.0,130.7,143.5,130.0,128.2,17.5,39.6,30.9,24.6,12.5,83.4,29.9,33.8,11.5,864.1,880.7,17015.4,40242.0,51357.7,1063.5,3194.7,4388.5
Dominican Republic,16,10,65.4,19.5,1984.1,1984.2,1985.8,1987.5,341.5,381.7,315.6,356.9,39.0,118.7,30.9,60.1,10.5,20.7,8.2,19.5,20.1,1522.9,1552.1,53708.1,367298.7,359071.2,3356.8,14265.9,19543.2
Montserrat,15,4,6.1,6.3,1980.7,1986.5,1985.5,1985.3,196.1,191.0,187.0,195.7,18.0,23.6,19.2,19.9,30.0,35.0,36.6,41.6,5.4,415.0,423.0,21721.7,57472.3,83014.7,1448.1,4661.8,6703.4
Dominica,12,5,22.7,24.3,1993.8,1994.0,1992.7,1994.2,304.5,302.3,306.7,308.8,39.5,35.4,38.3,39.9,12.0,9.9,12.3,12.9,13.0,991.0,1010.1,29605.0,58574.5,78078.0,2467.1,7265.5,9196.1
United Kingdom of Great Britain and Northern Ireland,7,5,1.3,0.6,1977.6,1975.8,1995.0,1996.4,44.7,185.8,38.7,83.8,18.0,16.5,17.2,14.6,26.0,55.8,42.5,61.7,5.8,441.9,450.4,11929.5,27201.0,35697.6,1704.2,4247.7,5662.0
Guadeloupe,6,5,113.7,15.5,2004.2,2004.2,2006.6,2005.7,290.1,293.5,316.4,304.6,34.0,32.2,28.0,31.0,7.5,6.2,8.6,7.4,23.8,1840.3,1875.6,5078.2,161175.1,199014.4,846.4,22157.7,31439.3
Bahamas,6,2,198.7,16.3,2012.0,2012.0,2012.0,2012.0,843.6,1122.8,1495.3,1372.3,316.5,248.0,92.6,162.4,174.0,107.5,12.2,30.4,43.0,3291.2,3354.4,40817.2,270988.4,383458.3,6802.9,43893.7,61367.6
Barbados,5,4,123.7,14.7,2000.2,2001.2,2002.1,2002.3,463.0,463.5,470.0,464.7,38.0,58.2,38.1,48.1,9.0,12.4,9.2,9.6,26.4,2043.4,2082.7,42717.2,192625.1,219605.5,8543.4,35473.4,39194.1
"Bonaire, Sint Eustatius and Saba",5,3,1.6,2.0,1989.6,1996.0,1997.0,1998.2,146.4,153.9,138.3,133.6,15.0,30.3,22.0,17.1,14.0,14.0,17.1,16.3,2.1,162.1,165.2,5662.2,15081.0,20399.4,1132.4,3427.6,4707.4
Turks and Caicos Islands,4,3,76.4,8.8,2004.0,2006.3,2006.3,2006.2,486.6,483.1,492.1,495.6,39.0,39.3,39.6,39.6,9.0,9.5,9.3,9.2,17.5,1352.0,1377.9,43472.4,191100.3,209272.2,10868.1,41557.2,41567.2
Cuba,3,2,49.3,12.4,1993.0,1993.0,1993.0,1993.0,782.2,836.0,880.9,831.4,64.0,58.8,67.7,59.1,11.0,373.5,89.9,373.9,23.5,1788.3,1822.7,34769.2,175077.4,225103.1,11589.7,50592.5,58712.9
Grenada,3,2,2.0,2.2,1977.0,1977.5,1977.1,1977.3,480.8,468.2,471.9,470.2,88.0,81.5,80.0,80.6,44.0,44.2,47.7,46.4,0.9,67.3,68.6,6794.6,19492.3,28012.0,2264.9,7382.4,10617.8
