Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Ro-Ro,209,8,274.6,308.3,1990.5,1995.4,1990.4,1989.8,122.6,363.2,276.6,317.5,19.0,36.1,74.6,83.1,10.0,30.1,19.7,20.6,174.3,13220.6,13474.4,648901.9,3845180.3,2066846.2,3104.8,7492.0,9872.4
Cruise,154,43,4476.7,373.1,1996.4,1998.5,2010.5,2009.4,162.3,420.9,615.6,575.6,20.0,34.0,67.5,66.3,9.5,12.0,8.3,8.6,912.6,70327.3,71677.6,488011.6,5320488.9,6869022.8,3168.9,30535.3,37767.7
General cargo,110,21,364.3,468.5,1981.5,1988.8,2005.0,2004.7,129.3,873.8,1102.6,1092.0,21.5,101.7,207.4,204.4,10.0,43.3,82.5,85.7,65.1,4982.9,5078.6,272021.2,908668.6,1329430.6,2472.9,12120.2,16783.9
Service - tug,51,9,9.2,7.8,1986.0,1985.8,1997.0,1995.7,110.7,824.1,315.3,239.5,15.0,864.8,996.3,790.1,27.0,68.4,46.8,44.9,31.3,2351.5,2396.6,199648.4,472108.5,632127.7,3914.7,10108.4,13648.0
Ferry-RoPax,46,2,3.6,1.0,1970.1,1971.5,1970.1,1970.1,95.0,94.4,104.5,104.5,15.0,13.8,26.8,26.9,6.0,9.5,10.9,10.9,7.2,537.6,547.9,33190.7,71806.3,95470.3,721.5,1610.8,2295.6
Chemical tanker,27,12,74.4,118.4,2011.0,2007.2,2009.2,2009.3,157.5,385.5,276.3,279.0,16.0,42.0,80.7,81.2,23.0,73.3,44.0,43.1,30.6,2325.1,2369.7,104790.6,366666.7,453133.2,3881.1,15351.9,19362.6
Oil tanker,25,7,50.0,84.3,2002.1,2004.3,2004.9,2005.0,174.3,214.9,215.5,217.6,16.0,18.6,23.8,23.7,23.0,26.0,27.4,27.4,19.5,1476.9,1505.3,101099.0,127525.3,145164.4,4044.0,12073.1,15796.1
Liquefied gas tanker,14,1,12.0,12.5,2007.0,2007.0,2007.0,2007.0,164.9,164.9,179.8,179.8,18.0,18.0,20.2,20.2,8.0,8.0,12.0,12.0,7.1,536.7,547.0,9411.5,27266.7,30111.2,672.3,3680.6,4840.0
Miscellaneous - fishing,12,2,0.8,0.6,1957.1,1967.5,1973.0,1970.9,99.0,832.6,330.4,268.3,12.5,279.0,400.3,357.7,47.0,3532.0,5057.2,4483.3,15.8,1182.6,1205.3,4008.4,8891.3,10108.5,334.0,786.1,931.9
Service - other,2,1,0.5,0.2,1991.0,1991.0,1991.0,1991.0,257.2,257.2,257.2,257.2,51.0,51.0,57.9,57.9,36.0,36.0,26.6,26.6,0.6,47.3,48.2,1328.0,2724.9,2936.2,664.0,1477.6,1668.4
Container,2,2,11.0,13.1,2012.0,2012.0,2010.2,2010.1,1043.7,1043.7,1047.8,1048.3,112.5,112.5,112.1,112.0,41.5,41.5,31.7,30.7,4.1,311.5,317.4,29335.3,74400.6,84006.4,14667.6,37802.6,42571.7
Ferry-pax only,2,1,0.2,0.0,2000.0,2000.0,2000.0,2000.0,129.4,129.4,129.4,129.4,41.5,41.5,47.5,47.5,10.5,10.5,8.7,8.7,0.2,12.0,12.3,2341.5,4768.8,6007.2,1170.8,2722.6,3589.2
Bulk carrier,1,1,101.1,175.2,2014.0,2014.0,2014.0,2014.0,2769.3,2769.3,2769.3,2769.3,309.0,309.0,309.0,309.0,130.0,130.0,130.0,130.0,12.2,943.3,961.5,35678.1,104725.4,119636.3,35678.1,163032.5,199247.3
Refrigerated bulk,1,1,13.8,15.2,1993.0,1993.0,1993.0,1993.0,1888.0,1888.0,1888.0,1888.0,113.0,113.0,113.0,113.0,80.0,80.0,80.0,80.0,6.4,485.6,494.9,45059.9,98458.0,110903.7,45059.9,96022.1,103675.0
Vehicle,1,1,3.8,1.0,2010.0,2010.0,2010.0,2010.0,189.0,189.0,189.0,189.0,21.0,21.0,21.0,21.0,2.0,2.0,2.0,2.0,0.5,35.9,36.6,1051.4,4635.7,5368.6,1051.4,3996.5,4301.1
