Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Puerto Rico,185,23,162.7,101.3,1991.3,1998.0,2000.4,1999.9,109.8,140.7,138.9,123.7,14.0,18.1,18.3,17.0,10.0,44.7,16.2,19.3,65.9,4967.5,5062.9,273238.9,1557009.9,1073761.5,1477.0,4160.6,5761.4
Sint Maarten (Dutch part),95,24,122.7,28.0,1981.5,1990.8,2002.3,2003.1,106.4,129.7,125.4,141.1,15.0,23.1,32.2,112.5,10.0,16.7,12.0,17.6,68.9,5258.3,5359.2,95987.5,442657.9,437148.9,1010.4,3499.3,4414.3
Saint Kitts and Nevis,68,27,232.2,47.9,1990.6,1994.6,1998.4,1995.9,151.4,159.7,167.7,176.6,16.0,17.9,19.1,21.0,7.0,10.8,8.3,9.9,67.3,5191.3,5290.9,140945.2,607685.1,643919.0,2072.7,8016.3,9514.8
Dominican Republic,56,13,276.8,91.4,1984.3,1999.5,2000.4,1985.2,321.1,328.5,338.8,343.2,34.5,30.9,27.9,40.4,14.0,11.0,9.5,15.1,75.8,5767.4,5878.1,338619.0,2340564.3,1469912.5,6046.8,18469.4,23459.1
Virgin Islands (U.S.),45,20,55.7,62.7,1992.0,1996.5,2004.3,2004.1,85.7,395.2,143.0,179.6,13.0,397.8,149.9,94.3,11.0,22.6,25.4,33.1,32.8,2469.7,2517.1,89561.8,305552.8,290553.2,1990.3,6041.5,8068.7
United States of America,39,17,1395.3,569.5,1998.9,2005.4,2008.1,2001.4,1023.5,1302.2,1221.1,1296.8,79.0,106.3,86.1,115.9,20.0,47.6,27.4,65.2,277.3,21353.9,21763.9,478683.2,2217286.7,2832896.5,12273.9,61923.4,76061.3
Saint Martin (French part),29,7,5.8,3.8,1983.0,1987.9,1990.7,1993.9,102.7,110.3,114.9,115.0,13.0,16.9,34.4,37.0,14.0,16.3,16.7,21.3,6.1,455.7,464.5,13884.4,48046.5,50090.3,478.8,1430.3,2038.6
Antigua and Barbuda,27,11,77.3,15.2,1985.9,1994.8,2001.3,1995.9,203.3,206.5,191.6,204.8,28.0,25.6,18.3,25.0,8.0,10.5,8.7,8.3,22.9,1766.3,1800.2,44059.6,187113.6,254751.1,1631.8,6941.2,9178.1
Saint Barthélemy,22,11,17.8,3.4,1988.9,1985.6,1992.2,1991.9,152.5,151.2,138.8,141.4,25.0,24.8,23.1,19.6,23.0,12.7,16.0,10.4,15.7,1184.5,1207.3,10781.5,59469.5,86898.2,490.1,2327.5,3744.5
Anguilla,19,10,13.6,8.4,1995.3,1993.9,1996.9,2001.3,113.9,250.2,148.6,149.4,15.0,173.4,296.5,653.4,9.0,23.2,14.6,20.2,40.3,3043.2,3101.6,17593.9,90145.8,76092.5,926.0,3411.9,4587.0
Bahamas,18,6,1764.3,133.9,2012.7,2010.7,2013.7,2013.3,991.8,1028.7,984.5,992.8,56.0,74.9,55.7,62.1,7.0,12.0,7.0,7.6,333.5,25746.3,26240.7,129748.2,1806239.7,2451093.3,7208.2,91276.4,121086.6
Montserrat,9,5,4.8,6.5,1991.7,1995.0,1997.5,1997.4,204.4,199.8,200.6,202.0,36.0,37.1,30.4,30.9,6.0,7.3,7.5,7.6,3.5,264.3,269.4,17143.1,40960.2,53427.9,1904.8,6158.2,8263.9
Trinidad and Tobago,7,7,23.5,37.4,1982.0,1982.0,2006.2,2007.6,554.8,580.6,532.3,531.0,75.0,183.9,77.8,74.5,165.0,174.0,66.2,59.3,10.2,767.5,782.2,27180.3,97510.5,120471.7,3882.9,15825.6,19987.4
United Kingdom of Great Britain and Northern Ireland,5,5,0.4,0.3,1975.0,1975.0,1974.2,1965.2,30.5,132.9,59.1,84.4,20.0,26.8,31.2,36.8,6.0,21.8,33.2,42.9,3.3,250.9,255.7,11996.8,18780.2,21959.4,2399.4,4435.5,5689.1
Mexico,4,3,787.4,338.3,2012.2,2012.3,2012.1,2012.7,2535.5,2994.4,2458.7,3001.7,222.5,274.3,187.5,311.3,20.0,56.5,26.2,79.6,145.4,11190.2,11405.0,57114.6,739150.8,1053942.2,14278.7,212035.6,291614.6
Curaçao,3,3,2.8,3.3,1984.0,1984.0,1985.9,1987.2,529.8,863.5,604.0,558.1,114.0,237.7,190.5,143.3,23.0,2347.7,1549.5,791.5,14.5,1091.2,1112.1,11597.1,31608.9,43724.5,3865.7,11829.3,16507.3
Martinique,3,2,3.5,5.3,1995.0,1990.0,2004.3,2004.7,325.2,347.8,369.2,369.9,64.0,64.2,69.3,69.4,56.0,58.0,66.5,66.6,3.4,255.5,260.4,9943.7,29661.8,38065.1,3314.6,10956.6,14218.6
Barbados,3,3,3.1,4.3,1980.3,1980.3,1985.1,1988.5,476.3,485.6,478.2,474.5,63.0,59.0,56.2,54.3,59.0,44.3,34.9,28.5,1.3,94.9,96.7,9426.5,17792.3,22838.4,3142.2,10494.1,14455.9
Saint Vincent and the Grenadines,3,3,16.1,5.4,1985.3,1985.3,1985.6,1992.3,411.2,452.5,423.9,485.9,63.0,74.0,49.9,90.9,8.0,9.0,7.8,7.0,4.4,338.5,345.0,11395.6,46584.1,59833.7,3798.5,18232.3,22852.9
Turks and Caicos Islands,3,2,188.5,14.8,2010.7,2011.0,2010.9,2010.8,465.8,546.8,523.9,519.4,39.0,43.0,42.5,42.2,9.0,4.8,5.4,5.7,34.5,2659.1,2710.1,-8169.7,160777.6,236557.3,-2723.2,47321.7,68235.5
Dominica,3,3,4.0,5.6,1994.0,1994.0,2001.1,1999.5,280.0,286.0,282.3,282.8,26.0,36.0,28.2,29.6,8.0,11.3,14.1,13.2,1.3,102.3,104.2,7076.5,15599.1,20934.0,2358.8,8833.4,12163.2
