Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Aruba,378,122,2082.9,1071.5,2001.7,2003.7,2006.7,2004.2,99.3,226.2,136.2,175.6,13.0,58.0,49.8,131.3,14.0,63.0,72.6,216.9,672.6,51717.6,52710.6,1080554.3,4028383.8,5348838.4,2858.6,12097.9,15931.8
"Bonaire, Sint Eustatius and Saba",323,63,1531.3,1337.0,1999.9,2004.3,2003.3,2006.9,87.8,266.7,156.6,497.3,11.0,63.7,198.0,404.9,10.0,28.7,28.4,48.7,363.1,28038.4,28576.7,964760.1,2734193.8,3176205.2,2986.9,9557.5,11374.1
Venezuela (Bolivarian Republic of),175,102,2416.7,4085.7,2006.0,2006.2,2005.4,2005.3,213.3,377.8,387.4,399.1,26.0,92.4,200.4,192.1,61.0,225.1,380.2,404.3,1260.9,97284.9,99152.8,1920754.5,4957054.4,5725452.5,10975.7,37178.4,46617.0
Colombia,85,45,748.3,572.4,2000.6,2001.9,2002.3,2003.0,465.3,515.0,509.5,537.5,42.0,101.9,65.7,95.9,25.0,41.1,25.2,43.1,218.2,16751.6,17073.2,1067926.0,2928136.5,3245794.3,12563.8,36365.7,40376.9
United States of America,59,52,4801.8,4859.7,2008.2,2007.9,2007.5,2007.9,1821.1,1794.5,1585.9,1932.7,153.0,205.4,202.1,295.0,35.0,64.0,40.0,56.8,796.7,60771.8,61938.6,2923975.2,9588068.3,11165663.6,49558.9,185368.3,226068.9
Trinidad and Tobago,52,36,756.5,720.1,2002.3,2001.0,2008.1,2008.4,482.5,551.4,547.0,635.4,49.5,80.5,91.3,144.8,17.0,68.9,46.4,71.0,150.3,11584.2,11806.6,560509.7,1659670.9,2034361.3,10779.0,34968.8,43167.5
Cuba,43,23,1532.4,2625.7,2001.4,2001.8,2000.3,2000.1,1144.9,1129.5,1284.6,1306.3,86.0,95.0,127.7,129.3,40.0,50.6,74.8,76.3,209.8,16221.9,16533.4,1474824.7,3910508.4,4523921.2,34298.2,112485.3,139148.4
Sint Maarten (Dutch part),23,15,288.4,60.2,1992.6,1995.3,2002.1,1997.4,515.9,608.2,552.2,568.1,67.0,95.3,49.0,106.5,22.0,38.2,8.4,18.7,49.4,3812.1,3885.3,138628.1,554657.4,696806.5,6027.3,25430.8,31377.8
Jamaica,17,16,190.2,238.5,2005.8,2005.5,2009.6,2009.9,664.8,664.8,641.5,641.9,51.0,195.3,529.7,495.4,21.0,54.3,65.0,62.2,43.1,3291.3,3354.5,213135.3,660649.8,801771.2,12537.4,45931.0,56751.2
Dominican Republic,16,15,261.2,101.6,2002.6,2003.0,2004.0,2005.6,468.2,540.9,527.7,589.2,42.0,73.7,51.8,87.0,18.5,37.2,17.8,37.7,62.2,4792.1,4884.1,158254.3,594505.3,720309.5,9890.9,46119.1,58418.4
Brazil,16,11,1644.1,939.5,2003.8,2002.6,2004.4,2004.9,3733.4,2985.0,3711.2,3433.4,297.0,356.9,327.5,343.7,36.5,52.5,32.7,61.8,143.1,11051.6,11263.7,1574325.6,4331499.2,5111395.9,98395.4,288248.7,336057.5
Costa Rica,14,8,583.1,136.2,2000.8,1998.9,2001.2,1999.7,902.0,1084.0,966.8,1048.0,74.5,95.6,75.0,96.6,9.5,38.4,11.9,27.2,159.8,12356.2,12593.5,570436.1,1838344.7,1880717.2,40745.4,122954.4,120489.0
Mexico,12,12,766.3,872.7,2004.5,2004.5,2004.2,2003.2,2031.3,2181.9,2059.1,1988.0,247.5,409.6,264.7,292.7,47.0,67.0,55.6,83.8,133.1,10252.5,10449.3,977172.2,2548289.2,2786118.2,81431.0,234171.1,266094.9
Turks and Caicos Islands,11,2,809.6,85.6,1996.5,1999.0,1996.6,1996.5,694.5,686.3,704.5,704.9,41.0,40.5,40.8,40.8,7.0,6.5,7.2,7.2,199.7,15460.2,15757.0,-47156.9,928038.9,1365453.2,-4287.0,74495.5,107418.6
Guyana,8,5,15.5,19.8,1987.0,1991.6,1988.6,1988.4,831.9,890.1,840.8,838.5,110.5,111.9,103.6,103.3,71.0,73.4,72.8,73.3,5.3,404.1,411.9,51707.2,140298.7,193023.2,6463.4,21378.3,28878.8
Panama,7,7,39.2,56.7,2000.0,2000.0,2001.1,2001.9,718.1,729.3,737.1,750.4,84.0,107.7,91.0,91.5,51.0,72.9,50.8,53.8,17.9,1360.6,1386.7,90872.9,197720.5,231011.3,12981.8,36188.3,43445.5
