Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Cruise,289,62,7051.5,710.5,1999.7,2003.2,2004.1,2002.8,100.8,339.4,267.5,274.3,13.0,29.8,43.9,45.5,9.0,11.1,9.0,11.2,1641.7,126900.3,129336.8,1760370.2,11318083.8,13701034.2,6091.2,34947.4,40405.2
General cargo,288,55,697.5,879.6,1996.5,2001.2,2006.8,2006.4,112.0,1050.9,698.1,659.1,10.0,162.2,374.1,346.9,27.0,56.8,54.9,54.0,185.9,14182.7,14455.0,1038637.2,3151512.0,4467243.4,3606.4,14761.5,19698.0
Oil tanker,223,109,16046.9,29939.9,2005.7,2006.0,2007.6,2007.7,363.9,1608.2,1701.6,1728.8,60.0,219.0,632.8,640.4,41.0,146.9,113.2,112.1,2516.7,194528.0,198262.9,12093519.7,22079535.6,24902623.9,54231.0,140513.0,174334.4
Container,153,32,860.7,1061.3,2006.5,2007.2,2007.6,2007.5,165.8,472.9,382.0,385.9,16.0,46.1,91.3,90.7,20.0,25.4,27.0,27.2,212.6,16264.7,16577.0,1141403.4,3976729.1,4508413.0,7460.2,27581.2,33039.5
Chemical tanker,125,69,2374.3,3930.1,2006.5,2007.9,2007.7,2007.8,481.5,1151.3,1008.5,1011.4,54.0,137.6,281.7,281.0,49.0,121.3,82.8,81.6,574.9,44129.4,44976.6,1236203.7,6635560.6,7783199.3,9889.6,61658.0,75893.9
Service - tug,67,28,68.3,58.5,2009.1,2008.7,2011.4,2010.6,221.9,1488.0,1277.5,1544.0,85.0,430.0,1619.0,1999.3,12.0,104.5,170.7,152.2,57.9,4375.8,4459.8,1497184.5,3540390.6,4740391.7,22346.0,57701.5,77906.8
Bulk carrier,53,24,3060.3,5655.1,2000.3,2005.4,2002.8,2002.6,533.2,2254.7,3498.4,3904.1,107.0,319.3,945.6,974.5,42.0,133.1,90.7,89.5,226.3,17458.5,17793.7,1694285.6,3599205.8,4466017.2,31967.7,101234.5,120946.5
Vehicle,44,26,1879.9,605.7,2006.6,2006.6,2005.1,2004.8,462.6,693.6,980.6,964.5,31.0,59.0,244.9,240.7,9.5,9.4,15.2,14.9,130.5,10098.6,10292.5,613307.9,2704030.4,3131542.8,13938.8,52981.4,57019.6
Liquefied gas tanker,38,23,633.8,693.3,2004.8,2004.0,2003.1,2003.5,542.6,877.6,921.9,875.7,50.5,114.2,201.6,210.4,27.0,149.6,133.9,149.1,151.1,11029.8,11241.6,430965.5,1437144.9,1502693.7,11341.2,65965.1,89089.2
Refrigerated bulk,37,11,192.9,208.4,1994.2,1995.1,1993.1,1993.1,196.9,372.8,416.1,412.8,39.0,51.4,77.4,77.3,17.0,19.4,28.7,28.7,109.9,8348.8,8509.1,618107.7,1350595.4,1521318.8,16705.6,35599.5,38436.7
Service - other,35,21,447.0,391.9,1998.6,2000.1,1999.3,1999.6,1000.4,2038.3,1637.7,1929.5,143.0,281.8,330.0,325.1,64.0,256.4,287.4,270.9,155.2,11835.6,12062.8,2734550.4,5610697.0,6045865.8,78130.0,173852.4,196304.0
Ro-Ro,2,2,2.2,3.9,1977.0,1977.0,1975.9,1976.0,837.6,837.6,793.2,758.2,116.0,116.0,156.2,152.4,70.0,70.0,102.6,99.5,3.1,233.2,237.6,14259.7,109936.8,51878.1,7129.8,17399.8,24804.1
Miscellaneous - fishing,1,1,0.2,0.1,1980.0,1980.0,1980.0,1980.0,512.1,512.1,512.1,512.1,85.0,85.0,85.0,85.0,2.0,2.0,2.0,2.0,0.3,22.5,23.0,833.9,1849.8,2103.1,833.9,1962.6,2326.6
Ferry-pax only,1,1,0.3,0.1,2000.0,2000.0,2000.0,2000.0,478.4,478.4,478.4,478.4,71.0,71.0,71.0,71.0,36.0,36.0,36.0,36.0,0.2,12.4,12.6,4330.0,8818.5,11108.5,4330.0,10069.2,13274.6
