Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Cruise,291,62,9115.4,831.5,1999.7,2003.2,2003.9,2002.9,388.6,354.3,343.9,319.0,22.0,31.1,37.9,37.8,11.0,11.8,11.0,11.9,1822.1,140922.0,143627.7,1549586.3,12428382.4,15622238.5,5325.0,38071.4,45864.3
General cargo,289,53,1320.9,1692.2,1996.5,2000.9,2006.1,2005.7,90.4,1238.8,1333.7,1274.6,14.0,150.7,306.1,305.7,16.0,75.3,54.6,51.0,330.8,25338.6,25825.1,1316361.7,4193299.7,6021966.9,4554.9,20670.1,27890.8
Oil tanker,217,103,12599.6,23212.0,2005.6,2005.9,2005.5,2005.5,319.0,1441.3,1413.2,1422.5,80.0,197.4,511.9,517.3,31.0,56.5,46.1,45.6,1551.3,119758.6,122057.9,10386328.1,20021815.7,22313210.2,47863.3,122474.0,152249.3
Container,152,31,1092.1,1342.6,2006.5,2007.3,2008.0,2007.9,355.2,764.4,483.9,487.4,30.0,68.8,164.9,169.5,43.5,121.6,96.5,96.6,347.7,26603.2,27114.0,1689068.6,5467895.1,6203457.5,11112.3,37915.6,44930.2
Chemical tanker,122,66,2264.0,3772.4,2006.6,2008.2,2008.0,2008.0,507.1,1006.8,979.6,988.5,101.5,178.4,272.6,273.9,36.5,73.9,80.1,80.7,593.3,45537.6,46411.9,1175179.3,6324442.8,7404745.5,9632.6,60222.4,73996.1
Service - tug,63,25,50.2,36.4,2009.0,2008.3,2013.7,2013.5,209.9,863.3,1071.0,1131.3,53.0,560.9,788.7,693.9,59.0,292.6,138.3,142.0,50.1,3779.6,3852.2,931824.4,2203484.1,2950346.1,14790.9,38192.7,51566.6
Bulk carrier,54,25,611.1,993.0,2000.6,2005.8,2008.2,2008.1,382.4,650.6,670.6,656.8,66.0,150.5,283.3,274.1,22.5,79.1,100.7,105.9,77.9,5998.1,6113.3,452147.8,1096088.4,1506649.9,8373.1,32025.8,40048.6
Vehicle,44,26,244.7,78.5,2006.6,2006.6,2006.6,2006.2,83.6,128.1,127.7,125.1,9.0,13.9,26.1,24.6,9.0,10.0,10.1,10.4,22.7,1753.7,1787.3,79527.0,350628.7,406063.8,1807.4,6870.0,7393.7
Liquefied gas tanker,37,23,3092.1,2594.7,2004.7,2004.0,1999.7,2000.0,422.4,1909.5,4631.1,3405.2,74.0,181.1,1504.4,1439.9,31.0,86.6,30.0,33.6,562.1,35005.3,35677.4,807976.3,4690071.0,4128177.0,21837.2,169106.2,252364.4
Refrigerated bulk,37,11,481.5,517.9,1994.2,1995.1,1994.7,1994.7,527.4,1739.0,1038.4,1026.1,33.0,116.5,220.5,218.7,31.0,32.5,37.2,37.2,207.3,15798.1,16101.4,1536333.8,3356964.1,3781304.3,41522.5,88484.1,95536.2
Service - other,35,22,414.4,349.3,2000.0,2002.0,1999.0,2000.2,1245.4,2675.5,1583.8,1842.2,213.0,574.1,485.5,537.5,414.0,543.4,589.8,586.9,169.3,12818.5,13064.6,2437709.4,5001644.4,5389574.8,69648.8,154980.4,174994.8
Ro-Ro,2,2,0.7,1.4,1977.0,1977.0,1977.5,1977.6,261.1,261.1,264.8,267.8,48.0,48.0,46.8,46.4,2.5,2.5,3.1,3.3,0.8,60.1,61.3,5036.0,38826.0,18321.6,2518.0,6145.0,8760.0
Miscellaneous - fishing,1,1,0.6,0.4,1980.0,1980.0,1980.0,1980.0,1567.8,1567.8,1567.8,1567.8,546.0,546.0,546.0,546.0,7017.0,7017.0,7017.0,7017.0,13.9,1044.3,1064.3,2552.9,5662.9,6438.2,2552.9,6008.2,7122.4
Ferry-pax only,1,1,0.4,0.1,2000.0,2000.0,2000.0,2000.0,494.6,494.6,494.6,494.6,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.2,16.2,16.5,4476.2,9116.3,11483.7,4476.2,10409.3,13722.9
