Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Alexandria,393,210,1825.7,2237.7,1999.6,1999.0,2002.8,2002.1,211.1,490.8,309.2,298.7,23.0,152.9,186.8,177.7,47.0,111.2,86.9,92.7,534.8,40924.6,41710.4,3276795.9,9151842.7,11203299.0,8337.9,26585.0,33448.9
Damietta,350,160,1274.7,1723.1,2001.4,2001.3,2001.8,2001.8,198.7,480.7,344.7,345.2,36.5,133.1,217.8,208.9,41.0,135.4,197.3,199.4,412.2,31413.8,32016.9,3582156.8,9495185.3,11535391.7,10234.7,30418.0,37871.3
Port Said East,257,42,1134.4,1329.9,2003.9,2002.5,2001.0,2000.8,329.2,699.8,239.1,244.1,39.0,328.1,129.6,100.3,38.0,72.0,47.5,54.6,375.5,28589.6,29138.5,2266723.2,5694770.0,6942398.3,8819.9,24327.0,30270.7
Port Said,235,121,758.9,1081.2,2002.2,2000.0,2003.7,2003.6,232.8,541.0,378.2,398.5,32.0,213.7,428.4,344.0,45.0,160.2,168.1,185.7,267.0,20299.4,20689.1,3421949.8,8609708.2,11059893.4,14561.5,40767.0,53849.0
Suez,151,63,290.9,330.1,1997.9,1997.1,1994.8,1994.6,516.7,1054.3,473.9,396.4,100.0,491.7,776.9,630.5,57.0,332.4,171.7,159.2,445.5,33653.0,34299.2,1760546.3,3884028.9,5125141.8,11659.2,32168.2,42603.1
El Dekheila,141,92,775.0,1200.8,2003.2,2004.1,2002.3,2002.8,252.4,371.1,304.0,306.8,54.0,110.1,153.1,156.5,48.0,100.9,137.2,135.5,266.5,20376.1,20767.3,836004.0,2609983.3,3143526.8,5929.1,23162.3,29061.9
Ras Shukheir,139,28,173.4,199.7,2000.5,1997.3,2003.5,2000.6,155.8,604.1,438.5,410.1,57.0,279.8,853.3,737.1,29.0,235.6,108.5,90.9,101.1,7616.1,7762.3,2674451.5,6314356.3,8435934.0,19240.7,49724.8,67044.0
Wadi Feiran,138,36,504.4,775.3,2002.2,2002.8,2001.2,2000.2,240.2,338.5,271.7,262.1,67.5,142.2,174.0,143.2,43.5,166.9,71.0,65.0,173.0,13257.0,13511.5,2013623.2,4794050.2,6174839.5,14591.5,39711.5,52638.1
Al Adabiyah,131,82,983.0,1661.9,1998.3,2001.2,2003.1,2003.0,284.1,557.5,360.3,363.8,68.0,206.3,219.3,215.0,36.0,89.8,72.8,71.6,283.7,21808.0,22226.7,1400621.4,3329471.1,4165805.1,10691.8,31995.1,40834.3
Ras Badran Oil Terminal,129,33,107.3,92.7,2002.0,1999.4,1999.8,1998.1,147.9,974.2,459.6,461.8,47.0,186.7,824.2,789.3,30.0,445.3,1538.7,1599.2,87.3,6555.7,6681.6,2160086.7,5111668.1,6842469.9,16744.9,43356.2,58533.8
El Tor,105,29,432.7,756.8,1996.0,1999.6,1997.0,1997.0,131.0,406.7,562.9,599.7,47.0,341.7,198.6,183.3,19.0,46.9,54.0,39.4,62.5,4764.0,4855.4,1098693.4,2505212.6,3221217.0,10463.7,27322.9,36206.9
Ismailia,103,16,50.6,50.2,2002.8,2001.4,2005.3,2005.5,384.1,881.6,698.2,782.7,81.0,292.9,556.6,603.0,48.0,128.0,168.3,184.3,85.4,6415.5,6538.6,929008.0,2155011.1,2813780.5,9019.5,22826.8,30182.0
Sharm Ash Shaykh,84,60,780.4,1016.9,2000.9,2003.7,2005.7,2006.6,244.0,400.5,318.1,323.9,34.0,73.4,85.1,89.3,32.5,52.1,41.3,43.0,119.0,9160.5,9336.4,733889.2,2150656.0,2578654.5,8736.8,31438.6,39218.4
Ras Charib,83,37,101.2,112.7,1996.6,1999.1,1998.5,1998.1,245.4,725.0,356.2,275.7,76.0,373.1,2236.2,1921.6,63.0,126.6,131.1,128.2,84.6,6363.8,6485.9,2072894.4,4900227.3,6550799.3,24974.6,64695.5,87262.5
Idku,82,55,197.2,265.4,2001.6,1998.7,2003.3,2002.0,310.6,737.1,524.8,466.2,78.5,497.2,966.1,723.4,63.5,172.3,202.9,164.1,106.1,8008.7,8162.5,2098836.5,4970107.0,6636755.3,25595.6,66976.9,90057.5
Ain Sukhna Terminal,48,38,2059.4,3823.9,2005.6,2008.1,2008.9,2008.7,347.3,373.6,407.7,402.6,57.5,108.7,91.4,91.3,48.5,95.4,77.3,73.7,346.7,26745.7,27259.2,1104981.3,2133406.4,2258066.8,23020.4,63534.1,80734.2
Ras Abu Zanimah,47,22,48.1,63.1,1995.1,2000.2,1996.1,1994.3,245.5,351.7,439.7,443.7,125.0,290.7,419.8,365.6,65.0,335.0,420.7,321.2,41.8,3164.2,3224.9,627992.3,1486321.3,1972043.0,13361.5,34851.6,46638.3
Sokhna,46,31,1224.5,1332.5,2006.6,2009.8,2010.8,2010.9,285.9,439.8,616.3,570.5,32.5,209.2,94.9,83.6,26.5,92.4,39.9,43.4,136.7,10303.9,10501.8,589436.4,1880221.0,2183802.5,12813.8,53060.1,67405.5
Atakka Dry Port,45,23,186.6,310.6,2008.4,2005.4,2007.4,2007.3,153.8,336.9,375.8,407.7,32.0,52.5,78.9,76.1,56.0,115.4,140.2,133.9,55.3,4250.0,4331.6,403633.1,950241.6,1191619.2,8969.6,23903.1,31103.4
Safaga,42,33,409.4,564.0,2004.6,2004.2,2003.4,2003.1,317.3,399.4,367.8,434.7,57.0,137.7,83.8,57.2,53.5,126.0,120.1,119.4,119.6,9137.5,9312.9,326859.2,857818.4,1034613.9,7782.4,24837.4,30462.9
Nuwaiba,36,24,219.0,253.8,1994.6,1995.7,1994.6,1994.7,349.0,436.2,456.5,447.9,31.0,54.3,73.6,74.2,40.0,81.6,73.9,75.6,72.8,5548.2,5654.7,211278.1,781789.9,799304.1,5868.8,26640.4,34119.3
Ras Sudr,26,10,139.6,200.9,1997.7,2001.6,2000.5,2001.6,228.5,349.5,243.8,228.1,20.5,61.1,107.4,114.0,49.5,148.0,122.2,111.9,75.7,5801.4,5912.8,130583.8,367843.3,399153.1,5022.5,22858.5,29855.7
El-Guna (El Gouna),24,9,12.8,17.6,1990.1,1991.9,1999.6,1999.2,140.6,411.7,293.6,301.5,123.0,164.4,176.5,179.5,34.0,167.2,242.1,236.5,10.6,799.3,814.6,206858.2,490051.2,657268.0,8619.1,22566.0,30381.2
Abu Zenimah,19,14,52.8,73.6,1997.8,1992.9,1996.4,1997.2,239.6,772.5,276.8,242.0,25.0,89.0,87.5,95.5,124.0,168.0,154.9,138.8,23.3,1773.9,1807.9,288381.9,697763.9,927611.8,15178.0,42468.1,57064.0
Rashid,19,17,97.8,130.8,1998.4,1998.4,1998.3,1998.5,377.7,433.7,376.8,379.4,47.0,95.2,111.9,121.0,39.0,79.4,68.9,76.6,26.0,1995.4,2033.7,188849.8,529449.5,653316.1,9939.5,34120.7,43865.1
Sidi Kerir (Kurayr),17,12,295.2,522.6,1996.8,2000.2,1997.5,1997.4,276.5,399.8,486.0,498.4,58.0,111.3,208.7,210.8,37.0,130.6,363.7,369.7,88.6,6852.6,6984.1,278015.7,680937.2,779555.7,16353.9,47419.4,59696.0
Nuweiba El Muzeima,14,14,236.9,251.3,2002.1,2002.1,2006.2,2006.6,440.4,604.4,511.7,499.1,26.5,68.5,80.8,60.5,36.5,170.4,122.2,89.0,50.9,3808.0,3881.1,210495.6,873869.6,723180.3,15035.4,50447.8,63689.1
Hurghada,11,8,20.3,12.9,1999.3,2002.0,2000.0,2002.4,469.6,335.4,362.9,254.1,23.0,44.4,89.7,80.6,49.0,111.1,414.4,270.1,11.8,893.6,910.8,39415.2,93311.0,116939.7,3583.2,9678.4,12070.3
