Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,2353,514,176363.6,194941.3,2005.2,2006.2,2008.4,2008.3,665.4,1267.1,1507.2,1482.5,55.0,86.0,183.9,182.3,28.0,33.1,30.9,30.8,20336.6,1573545.4,1603757.4,115576610.8,327160207.3,371165983.6,49118.8,162263.2,190379.6
General cargo,2125,933,19645.9,26553.8,1993.9,1997.4,2000.2,2000.4,846.7,1420.0,1573.6,1539.6,105.0,170.4,295.6,294.7,94.0,113.6,136.4,141.0,4726.2,361195.9,368130.9,28003715.9,85931063.5,122046708.9,13178.2,55452.8,73981.4
Bulk carrier,1640,1141,118733.4,210516.6,2005.9,2008.0,2009.8,2009.8,1324.0,2432.0,2492.2,2524.7,152.0,246.0,432.0,437.7,112.0,143.9,146.8,145.4,10884.5,841390.8,857545.5,64426868.4,150735084.6,188082882.6,39284.7,144992.4,174786.6
Oil tanker,951,563,174770.4,329025.1,2007.0,2008.6,2007.7,2007.7,1299.9,2201.0,2203.6,2221.1,148.0,226.7,308.3,308.0,42.0,59.7,55.4,55.0,13403.8,1037672.2,1057595.5,109955061.1,205408277.8,223985991.8,115620.5,303311.7,376114.2
Chemical tanker,811,513,21788.4,35185.3,2007.5,2008.1,2008.8,2008.8,842.2,1512.6,1446.9,1452.8,100.0,174.9,342.0,343.2,51.0,66.6,72.5,72.8,4290.6,331115.7,337473.1,11946754.4,60927453.5,71372912.0,14730.9,87148.9,106804.1
Ferry-RoPax,427,14,2167.5,652.3,1991.7,1989.4,1985.4,1986.6,175.6,1705.0,353.4,332.0,10.0,262.9,548.3,532.6,29.0,198.6,147.1,91.6,936.8,71146.5,72512.5,4052767.9,10022174.3,12297272.3,9491.3,20260.1,18452.7
Ro-Ro,415,46,4799.0,3084.2,1994.8,1998.5,2006.3,2005.9,262.8,1248.0,774.8,815.1,14.0,214.5,212.8,196.8,30.0,66.3,56.5,61.6,991.4,76279.1,77743.6,4178507.1,14929220.4,10812946.3,10068.7,23932.5,28042.6
Liquefied gas tanker,399,171,33773.7,30648.3,2007.6,2009.1,2011.0,2010.6,1078.9,2558.3,2553.6,2422.3,132.0,211.8,316.9,314.4,46.0,75.9,73.7,81.6,4693.1,318757.5,324877.7,10473304.4,56213783.8,50395763.0,26248.9,191699.3,281761.9
Vehicle,211,105,17101.2,5860.5,2005.3,2007.5,2007.8,2007.3,631.6,2176.1,1632.0,1627.1,49.0,150.3,256.8,258.1,9.0,13.9,13.5,13.8,1086.9,84150.5,85766.2,5934530.1,26164914.5,30301637.7,28125.7,106905.9,115054.2
Service - tug,105,59,166.4,137.1,2001.5,2000.1,2006.0,2004.6,837.7,1669.5,1287.2,1247.5,166.0,477.9,575.6,565.7,41.0,230.0,261.3,270.2,174.2,13091.3,13342.6,3507302.3,8293714.0,11104834.8,33402.9,86252.2,116455.1
Service - other,49,31,450.7,585.1,2002.2,2001.6,2002.2,2002.3,921.3,1989.6,2233.5,2624.4,127.0,342.7,452.1,357.9,80.0,350.0,221.8,242.1,181.4,13740.5,14004.3,4083183.3,8377795.8,9027582.3,83330.3,185423.9,209369.8
Cruise,43,27,2071.7,242.2,1999.2,1999.4,2003.1,2002.3,517.4,1219.8,1378.6,1371.6,62.0,80.8,131.2,133.4,18.0,18.1,11.8,12.6,505.5,39082.8,39833.2,839516.3,4551517.5,5392321.6,19523.6,92915.4,102409.0
Refrigerated bulk,13,9,109.3,114.2,1991.2,1990.8,1991.0,1990.9,751.6,971.9,1128.8,1127.5,71.0,84.0,458.1,442.3,98.0,102.1,69.7,72.8,80.6,6091.0,6207.9,338805.1,740305.7,833884.7,26061.9,55537.7,59964.0
Ferry-pax only,2,2,245.2,51.1,1992.0,1992.0,1966.4,1966.1,21220.6,21220.6,34228.7,38197.9,1758.5,1758.5,3393.7,3408.3,529.5,529.5,1015.1,1019.4,82.4,6332.9,6454.5,1417581.8,3983791.9,5159487.7,708790.9,1974654.7,2612918.7
Other liquids tankers,1,1,155.5,215.9,2014.0,2014.0,2014.0,2014.0,5506.7,5506.7,5506.7,5506.7,481.0,481.0,481.0,481.0,90.0,90.0,90.0,90.0,14.6,1131.4,1153.1,110731.8,316173.0,681669.0,110731.8,383616.8,619884.4
