Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Suez,207,137,8786.7,11586.2,1996.8,2001.5,2005.6,2007.6,1051.1,2406.2,2211.8,2082.6,222.0,322.3,447.4,373.7,76.0,151.4,127.9,118.2,1673.8,128936.0,131411.6,8378396.0,25233676.8,29284772.9,40475.3,139353.0,172102.5
Ain Sukhna Terminal,204,118,69944.9,125564.3,2005.3,2009.7,2006.7,2006.5,2930.2,3144.1,2460.6,2464.6,249.0,294.7,307.3,303.5,47.0,85.4,76.7,75.0,4888.4,367367.5,374421.0,31577284.2,62977396.0,63775422.3,154790.6,462020.2,598266.4
Nuweiba El Muzeima,139,61,5725.8,4494.6,2000.8,2003.8,2010.4,2010.3,731.0,1391.6,1843.2,1649.0,33.0,119.1,264.9,272.5,33.0,23.7,36.2,30.7,822.0,56955.4,58048.9,2861041.5,13191424.1,11824279.9,20583.0,89067.2,116646.5
Nuwaiba,133,111,7168.0,6724.6,2003.2,2003.9,2006.9,2006.7,791.3,1356.9,1619.8,1360.5,89.0,130.5,239.1,254.7,21.0,32.3,26.5,34.4,884.7,64092.2,65322.7,3472580.5,12589067.0,14178624.2,26109.6,111991.4,142326.2
Ras Sudr,122,91,11290.5,19124.9,2007.6,2009.0,2010.4,2010.4,960.9,2111.4,2139.7,2189.1,124.5,307.7,433.7,434.5,64.5,103.5,94.0,87.6,1216.1,93946.0,95749.8,7920132.2,19948923.8,22057883.5,64919.1,210555.4,267513.0
Sharm Ash Shaykh,91,77,3845.7,4879.6,2002.0,2003.0,2006.4,2007.4,493.7,1142.3,1064.6,1145.5,55.0,267.4,334.0,295.3,11.0,21.2,30.3,31.4,466.7,34356.1,35015.7,2656894.1,8264033.8,8405070.0,29196.6,97815.9,122868.9
Atakka Dry Port,73,65,4761.7,8167.0,2004.3,2004.3,2002.5,2002.1,792.0,1475.5,1783.9,2000.7,97.0,216.9,516.7,520.2,12.0,20.2,23.3,24.0,454.9,35204.6,35880.5,3326669.9,8333450.5,9558802.4,45570.8,146866.2,179426.7
Hurghada,53,13,393.3,489.9,2005.7,2006.9,2008.3,2007.8,162.0,1967.2,999.3,1759.3,15.0,182.8,257.1,230.8,31.0,18.7,30.2,25.9,117.0,8889.0,9059.6,454075.0,1250797.0,1646067.3,8567.5,33724.7,43948.4
Ras Charib,42,31,5771.3,10446.3,2005.1,2005.0,2005.4,2005.5,2327.9,2523.2,2505.3,2522.9,261.0,301.6,392.8,393.2,45.0,45.0,58.7,58.4,568.8,44046.1,44891.8,5176695.2,11033177.7,12181750.4,123254.6,311936.9,388993.3
Wadi Feiran,25,20,3246.3,5720.3,2003.8,2004.4,2003.1,2003.0,926.3,1625.4,1955.8,2025.6,105.0,164.9,317.9,325.6,25.0,55.8,41.6,37.9,276.4,21402.0,21812.9,2108742.0,4693340.3,5015921.5,84349.7,241281.2,305422.3
El Tor,24,13,1371.1,1580.4,2008.1,2004.5,2004.4,2003.8,1144.5,2175.2,2262.0,1686.4,119.0,184.5,358.7,299.3,44.0,32.5,41.9,36.4,180.4,11948.3,12177.7,623216.6,2193883.2,2106653.1,25967.4,123478.2,172244.8
Ras Shukheir,20,15,1533.8,2745.8,2008.4,2006.8,2000.6,2000.3,1179.0,1565.9,2569.1,2722.4,141.5,229.8,470.6,477.3,22.5,34.0,58.6,59.5,105.8,8166.5,8323.3,899892.4,1783157.4,1985001.6,44994.6,129416.7,161618.9
Hamrawein,19,17,467.5,752.5,2000.2,2000.5,2002.5,2003.0,652.5,1008.5,883.2,884.8,97.0,230.2,254.9,266.5,114.0,114.8,133.8,143.9,53.9,4151.5,4231.2,351395.1,807943.0,1056730.5,18494.5,65096.8,79343.7
Rashid,12,12,387.7,632.6,1997.2,1997.2,2004.9,2005.1,1342.5,1407.6,1779.8,1879.8,153.0,179.1,207.4,213.5,30.0,84.6,73.4,70.7,41.7,3215.2,3276.9,382990.8,982706.7,1202419.8,31915.9,99457.5,126479.5
Ras Abu Zanimah,9,8,119.5,182.8,1999.4,2001.5,2005.3,2005.1,1049.3,1184.3,1154.3,1160.8,77.0,344.4,332.0,332.0,167.0,180.7,142.6,149.0,26.0,1987.4,2025.6,124622.3,365267.8,530704.6,13846.9,61463.5,79088.6
Abu Zenimah,7,7,186.1,287.3,2001.9,2001.9,2001.7,2000.3,1098.2,967.2,580.5,634.7,99.0,116.3,67.8,66.4,9.0,43.0,27.8,28.9,14.6,1125.3,1146.9,108451.9,276362.7,360096.1,15493.1,57932.5,74215.2
Abu Chosoun,5,5,78.2,127.9,2004.6,2004.6,2008.1,2008.2,747.9,1036.1,652.6,643.8,95.0,122.2,130.0,128.5,68.0,100.0,65.8,65.4,9.3,713.1,726.8,77488.7,199742.7,270060.3,15497.7,56477.6,71838.1
Fa'Id,5,5,421.5,779.6,1995.8,1995.8,2008.5,2008.7,1938.0,1903.7,2538.0,2625.4,164.0,178.0,253.6,255.6,30.0,32.2,26.9,26.8,46.5,3598.2,3667.2,243180.8,682792.6,741537.1,48636.2,172810.7,211166.9
Ras Badran Oil Terminal,5,5,475.1,805.3,1999.6,1999.6,2001.2,2001.8,899.9,1966.4,1470.0,1631.1,126.0,179.6,268.1,277.5,18.0,17.2,27.0,29.1,38.2,2956.8,3013.6,355111.4,763534.9,860614.0,71022.3,191129.0,238112.6
Al Qusayr,4,4,364.2,425.6,1999.0,1999.0,2014.0,2013.8,1095.9,2510.6,5164.5,4915.5,238.5,311.0,690.6,682.6,19.0,188.0,37.2,42.6,47.6,3669.7,3740.2,127901.4,797143.0,702509.4,31975.3,238878.3,362186.1
Ismailia,4,4,40.1,52.8,2003.8,2003.8,2005.0,2005.4,2444.3,2387.8,1647.4,1545.6,360.5,297.8,248.5,235.6,36.5,37.2,36.8,36.7,12.7,972.1,990.8,75317.5,228400.6,305581.7,18829.4,73018.3,92990.1
Mersa Martu,2,1,0.9,0.7,1971.0,1971.0,1971.0,1971.0,532.4,532.4,532.4,532.4,491.5,491.5,494.1,494.1,103.0,103.0,102.5,102.5,1.4,107.8,109.9,18437.8,43599.8,58377.8,9218.9,23804.8,32140.5
El-Guna (El Gouna),1,1,6.4,7.4,1975.0,1975.0,1975.0,1975.0,744.1,744.1,744.1,744.1,103.0,103.0,103.0,103.0,0.0,0.0,0.0,0.0,1.8,138.5,141.2,7957.1,14662.4,17095.4,7957.1,18702.1,19852.6
