Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Zeytinburnu,6334,2129,44392.1,71811.6,1996.7,1999.1,2003.8,2004.3,454.7,659.2,753.4,763.5,67.0,106.5,246.1,254.2,7.0,12.8,18.0,17.7,6323.1,484985.7,494297.4,48675334.4,136248461.3,185008899.0,7684.8,29615.9,38293.7
Bakirkoy,2723,1605,54948.1,94432.2,2004.5,2004.5,2008.2,2008.3,490.1,984.9,1126.2,1153.5,71.0,128.1,311.7,320.9,6.0,13.2,11.4,10.8,6568.5,506065.9,515782.3,40651976.2,109905768.7,135057532.4,14929.1,55497.3,68661.4
Yesilkoy,2350,1634,75610.3,129712.2,2005.2,2005.5,2008.7,2008.9,783.3,1239.6,1340.6,1360.7,88.0,147.7,310.3,317.3,5.0,9.3,8.8,8.7,7701.0,594403.3,605815.9,49453155.7,132723348.0,161560319.4,21043.9,78725.9,97233.4
Ambarli,2186,906,52440.8,70224.5,2004.5,2004.0,2007.7,2008.1,480.6,966.7,806.4,854.0,53.0,110.8,177.5,208.7,14.0,21.7,17.4,16.0,6559.1,506538.0,516263.5,39217592.9,113166902.2,132908197.0,17940.3,62862.5,75851.9
Samsun,1752,588,3857.3,4857.5,1989.5,1992.3,1996.4,1999.0,258.1,387.3,401.4,426.2,36.0,57.3,106.3,121.3,69.0,93.3,164.9,138.0,1525.9,115941.9,118168.0,7030511.7,27600015.1,26728321.9,4012.8,13439.9,17944.5
Nemrut,1713,1090,40432.8,58880.9,2000.2,2000.9,2008.0,2008.1,713.2,1303.1,1598.6,1697.1,80.0,134.1,281.7,301.3,56.0,98.2,121.7,135.3,5503.8,410753.1,418639.5,30263653.1,87346504.9,106127917.7,17667.0,69366.5,88413.3
Mersin,1523,618,27051.1,30568.6,1992.3,1999.8,2005.5,2006.7,338.8,1459.2,1408.0,1520.2,42.0,146.8,314.3,359.9,30.0,58.8,61.1,78.8,4573.3,351929.7,358686.7,23640546.0,67926635.2,79897466.7,15522.4,51694.2,62096.1
Istanbul,1504,1131,12951.2,22215.3,1998.8,2000.0,2006.9,2007.2,418.1,414.0,435.8,440.1,46.0,67.8,103.6,100.9,17.0,21.7,21.9,21.6,1756.5,135420.0,138020.1,11643855.2,30541034.5,37679677.8,7741.9,26563.8,33524.5
Imroz,1418,1084,72008.2,127653.5,2006.2,2005.9,2009.6,2009.7,713.8,1263.5,1376.3,1396.3,80.0,139.0,311.3,315.5,11.0,21.9,30.4,31.1,6201.0,477926.9,487103.1,68587287.5,161109543.5,182520942.5,48369.0,142951.2,173923.2
Iskenderun,1327,750,33831.5,54586.3,1995.9,1998.2,2006.1,2007.5,420.9,1371.1,1888.9,2088.2,69.0,159.2,416.4,431.7,59.0,94.3,118.4,123.8,3847.0,296371.4,302061.7,23732043.8,62499086.1,79707589.6,17884.0,65059.3,80910.3
