Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,16876,2211,67653.7,91598.7,1992.9,1996.1,1999.3,1999.9,443.3,907.1,897.4,884.7,60.0,107.5,234.7,232.4,38.0,57.1,82.4,83.7,15759.5,1201633.2,1224704.6,123394947.6,370292018.6,525697744.7,7311.9,28797.8,38809.3
Bulk carrier,7516,2404,308035.0,542488.3,2005.0,2008.5,2008.8,2008.9,571.4,1441.6,1571.1,1596.0,72.0,153.1,381.3,385.5,80.0,109.0,109.5,108.6,28798.0,2225913.6,2268651.2,175205121.1,408100087.3,520379938.6,23311.0,86032.9,104192.8
Container,5141,546,127251.6,150542.2,2003.6,2004.4,2006.1,2006.0,467.7,891.3,799.8,800.1,47.0,80.6,121.5,122.6,22.0,29.5,27.5,27.8,18795.0,1450204.8,1478048.7,119101192.4,358316192.0,401569320.3,23166.9,76014.8,89073.4
Chemical tanker,4347,878,67993.4,108922.1,2006.4,2007.7,2007.8,2007.8,538.0,1093.5,1041.8,1045.7,62.0,110.1,244.9,245.8,40.0,58.2,66.8,66.9,14952.5,1151567.4,1173677.4,41708110.9,201286228.6,237954603.9,9594.7,53603.0,66101.6
Oil tanker,3299,770,303145.0,565560.7,2008.0,2008.0,2009.1,2009.1,665.8,1694.5,1761.6,1778.9,86.0,175.1,439.4,442.0,35.0,67.0,61.7,61.2,31083.9,2403666.4,2449816.8,258151652.0,509379372.5,573157770.9,78251.5,201051.2,246676.0
Ro-Ro,1946,88,38590.5,17915.9,1993.3,1995.1,2007.4,2007.1,712.0,895.9,1063.5,997.4,49.0,69.1,73.6,76.2,15.0,49.4,32.1,38.1,7603.0,587137.3,598410.4,21228456.9,55745383.3,49830290.5,10908.8,25770.8,28650.0
Vehicle,870,199,49659.8,16310.5,2004.2,2007.3,2006.4,2006.1,1067.1,1538.8,1346.6,1350.2,74.0,106.4,144.2,143.9,13.0,16.7,19.9,19.8,3470.0,268288.4,273439.6,16516461.7,72819886.8,84332850.7,18984.4,72159.8,77659.8
Liquefied gas tanker,733,186,45090.2,42959.5,2005.7,2007.3,2007.4,2007.3,764.8,1919.4,2056.4,1993.0,77.0,160.6,254.0,259.1,35.0,46.0,84.4,83.8,5929.7,429687.7,437937.7,16001356.2,80024400.6,72628318.1,21830.0,146261.9,210722.6
Ferry-RoPax,546,28,2143.9,866.0,1981.5,1993.0,1983.7,1982.3,300.2,1025.3,329.8,313.8,24.0,74.6,41.0,35.9,16.0,103.2,38.6,35.8,711.9,54172.3,55212.4,5595931.0,13756931.8,16938170.8,10249.0,21924.6,20521.5
Service - tug,223,128,222.6,201.3,1996.9,2001.0,2005.3,2003.8,567.0,1135.0,1359.0,1388.6,97.0,280.4,522.7,591.0,32.0,218.8,261.5,287.9,332.0,25027.4,25507.9,5149146.5,12176181.5,16303248.9,23090.3,59623.4,80501.7
Cruise,129,25,1229.2,132.1,1986.6,1993.7,1988.3,1986.9,245.0,284.6,330.0,339.7,19.0,23.1,31.3,32.2,9.0,19.1,13.6,11.7,309.3,23915.6,24374.7,444653.3,2877070.6,3859097.1,3446.9,19201.0,23333.4
Refrigerated bulk,109,60,1495.3,1657.4,1993.2,1993.6,1993.5,1993.4,1315.9,1641.2,1713.2,1716.9,124.0,156.0,216.0,215.2,15.0,44.4,51.2,51.4,731.8,55679.2,56748.2,4916978.7,10743837.1,12101922.1,45109.9,96128.7,103790.1
Miscellaneous - fishing,81,29,73.1,88.3,1994.2,1995.9,1992.8,1990.2,478.7,1569.7,1005.7,957.3,55.0,190.7,140.8,114.3,43.0,112.6,333.0,405.9,58.7,4411.1,4495.8,620783.9,1377018.3,1565530.3,7664.0,18036.9,21381.6
Ferry-pax only,63,24,44.4,6.4,1991.1,1993.3,1988.5,1986.2,720.8,3603.7,1989.5,2386.0,28.0,287.3,446.7,490.2,47.0,334.2,459.1,458.8,72.8,5462.4,5567.3,525662.2,1070560.2,1348575.0,8343.8,19403.2,25579.8
Service - other,49,28,870.2,1675.3,2003.8,1999.1,2008.7,2011.6,489.2,1151.1,867.3,710.5,64.0,555.9,3242.0,3128.4,37.0,194.2,112.6,63.7,168.2,12811.0,13057.0,11690709.8,23986770.0,25847197.3,238585.9,530893.8,599454.3
Other liquids tankers,2,2,58.3,82.6,2015.0,2015.0,2015.8,2015.8,1053.9,1053.9,1044.4,1053.9,93.5,93.5,147.5,147.8,92.5,92.5,24.5,24.1,8.2,632.8,645.0,42386.1,121025.1,260930.1,21193.0,73420.7,118640.1
