Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,16839,2217,66443.6,86446.3,1992.9,1996.2,1998.5,1999.3,457.3,871.1,880.7,834.3,67.0,108.7,235.5,222.1,28.0,52.4,63.1,62.7,15076.8,1149993.5,1172073.4,117315399.4,351820794.3,499335266.0,6966.9,27408.0,36920.5
Bulk carrier,7569,2415,325362.5,575780.0,2005.1,2008.5,2009.0,2009.1,651.7,1615.5,1635.4,1667.9,91.0,187.1,382.6,388.6,11.0,53.4,72.0,71.2,28678.1,2216011.1,2258558.5,181232050.0,419616885.0,532669999.8,23944.0,87479.6,105760.9
Container,5179,547,109028.2,128778.9,2003.6,2004.3,2005.9,2005.8,413.7,752.0,678.6,678.1,41.0,67.2,100.7,101.3,15.0,40.5,31.9,31.8,16090.7,1241461.6,1265297.7,100146416.0,304909908.5,343030410.4,19337.0,64656.0,76143.8
Chemical tanker,4358,884,57824.2,92616.3,2006.4,2007.6,2007.7,2007.7,528.5,999.9,878.2,880.8,69.0,115.9,211.2,212.2,15.0,42.3,40.7,40.6,12246.3,942646.4,960745.2,39175885.9,179249609.1,212494982.9,8989.4,47455.5,58473.6
Oil tanker,3341,781,183355.2,341233.1,2007.9,2007.9,2008.4,2008.4,580.8,1108.8,1047.9,1055.3,84.0,156.7,254.6,255.9,16.0,66.8,43.0,42.7,18631.6,1440406.4,1468062.2,160843208.2,320399969.6,358589662.4,48142.2,124268.6,152603.1
Ro-Ro,1945,88,37804.8,17544.8,1993.3,1995.4,2007.1,2006.5,596.8,996.7,1043.5,978.9,54.0,142.0,105.5,115.4,16.0,99.6,48.4,59.5,7769.1,599966.5,611485.9,21232381.7,59104504.8,50689783.9,10916.4,25815.2,28958.8
Vehicle,880,201,39540.8,13013.2,2004.2,2007.1,2007.0,2006.6,444.6,1414.6,1061.5,1065.8,48.0,102.4,172.7,174.0,13.0,21.3,24.8,25.6,2832.9,218937.2,223140.8,13177581.4,58099004.8,67284568.9,14974.5,56918.2,61256.4
Liquefied gas tanker,733,180,46509.0,43536.1,2005.7,2007.3,2007.8,2007.7,661.2,2065.5,2151.0,2044.8,76.0,166.6,304.4,300.9,27.0,65.6,46.8,51.2,6228.0,439278.5,447712.6,15120878.2,80128014.2,71724387.6,20628.8,144776.5,211302.6
Ferry-RoPax,543,25,2272.6,932.2,1981.3,1990.0,1983.2,1981.9,305.4,514.9,351.7,339.0,24.0,78.3,70.9,68.3,20.0,216.2,73.3,54.5,785.9,59811.1,60959.5,6050673.9,14865096.5,18309637.3,11143.0,23842.9,22383.7
Service - tug,211,118,231.8,196.6,1995.2,1998.7,2005.7,2004.0,407.0,1052.6,1404.0,1323.3,88.0,324.7,725.2,653.5,9.0,53.1,71.1,74.3,229.8,17338.4,17671.3,5027604.4,11888771.0,15918421.8,23827.5,61526.9,83071.8
Cruise,129,25,963.5,91.7,1986.6,1993.7,1989.9,1989.2,180.8,292.2,258.6,235.9,14.0,22.0,37.5,33.7,5.0,32.0,15.1,19.2,263.4,20277.4,20666.7,350801.2,2015206.8,2716603.7,2719.4,13678.2,16828.5
Refrigerated bulk,105,58,2110.1,2374.8,1993.4,1993.6,1993.1,1993.0,1587.9,2457.0,2572.6,2619.0,124.0,189.1,381.6,388.4,80.0,147.3,109.0,108.9,1122.7,85381.0,87020.3,7045114.3,15393916.9,17339799.6,67096.3,142981.5,154377.1
Miscellaneous - fishing,78,28,51.6,56.2,1994.0,1994.6,1995.3,1993.1,385.0,2379.7,762.4,659.8,47.5,396.1,876.9,631.5,40.0,95.3,159.9,130.3,79.3,5954.1,6068.4,395429.3,877138.3,997217.5,5069.6,11931.1,14143.6
Ferry-pax only,59,23,70.7,9.1,1991.4,1993.9,1992.7,1991.3,1266.3,5306.6,3291.2,3536.5,172.0,877.6,1500.2,1477.0,34.0,174.7,235.1,314.7,101.7,7633.2,7779.8,744786.8,1516827.9,1910734.5,12623.5,29355.4,38700.1
Service - other,53,31,1333.2,3148.2,2000.7,1996.2,2011.9,2012.9,437.3,1065.0,2147.9,2344.1,55.0,445.3,345.5,298.3,70.0,618.7,302.4,214.0,248.1,18869.7,19232.0,21968333.4,45074197.2,48570177.1,414496.9,922325.2,1041435.8
Other liquids tankers,1,1,33.2,46.0,2014.0,2014.0,2014.0,2014.0,1174.4,1174.4,1174.4,1174.4,107.0,107.0,107.0,107.0,1.0,1.0,1.0,1.0,2.3,181.1,184.6,23614.7,67427.2,145373.0,23614.7,81810.3,132196.8
