Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Zeytinburnu,3452,1461,5204.2,7818.1,1992.6,1994.5,1997.1,1997.5,82.2,241.5,273.3,271.4,20.0,58.9,190.5,193.3,13.0,25.7,24.9,24.4,1212.4,92259.6,94031.0,9272040.1,25939435.2,35768465.2,2686.0,9787.0,12949.3
Ambarli,2872,673,8293.7,11828.3,1999.4,2003.1,2006.3,2006.6,61.2,237.5,156.0,171.3,10.0,41.8,85.0,94.1,12.0,17.5,19.5,17.7,1595.4,122339.9,124688.9,8406191.1,27464480.5,29706014.5,2926.9,10219.6,12543.9
Bakirkoy,2337,1081,6083.1,10101.2,2003.1,2002.8,2006.2,2006.5,67.3,203.0,192.6,191.3,15.0,45.7,95.5,90.2,11.0,17.7,19.1,17.2,1843.4,140804.7,143508.2,6200755.4,15938900.5,19477653.5,2653.3,9259.9,11591.3
Nemrut,1962,855,13120.6,16527.8,1998.2,1998.2,2006.1,2005.8,288.9,362.6,337.4,346.4,30.0,44.2,47.4,49.8,31.0,71.1,37.6,40.6,2275.6,174973.4,178332.9,14100315.0,42321714.6,50376415.4,7186.7,24819.6,30503.7
Canakkale,1938,1134,6769.7,8941.1,1996.0,1998.9,2002.3,2001.9,278.3,404.8,315.2,313.2,17.0,39.1,107.4,68.9,12.0,23.1,48.0,40.0,1299.6,99330.5,101237.7,11247463.0,30347246.3,40061316.1,5803.6,18870.1,24816.7
Yesilkoy,1936,1177,10194.8,17448.2,2003.3,2003.3,2007.9,2008.1,136.5,257.3,234.0,237.0,17.0,40.3,109.8,110.8,7.0,13.7,13.7,13.5,1754.9,134875.9,137465.6,8443349.5,22539670.1,27330063.9,4361.2,15229.9,18966.8
Gelibolu,1527,1155,7774.2,13453.4,2000.5,2001.0,2007.7,2008.0,154.3,253.2,255.0,263.8,16.0,44.8,112.0,106.7,6.0,14.5,36.0,37.7,1229.8,94702.2,96520.5,8282895.1,20172069.1,24845146.2,5424.3,16708.9,21281.1
Eregli,1372,586,2580.5,4305.9,1995.4,1997.3,2004.8,2005.2,137.7,230.1,196.8,198.7,18.0,45.0,85.5,78.7,38.0,64.6,84.4,85.6,719.2,54764.6,55816.1,3227391.5,8501013.5,11323698.5,2352.3,8136.5,10685.8
Diliskelesi,1306,401,1552.4,2092.2,2003.2,2000.3,2001.5,2001.6,61.7,192.6,135.9,139.8,19.0,53.4,53.6,57.6,12.0,37.3,28.3,30.0,595.3,45303.2,46173.0,2480865.5,6684508.7,8261358.6,1899.6,6365.7,8012.3
Borusan Fertilizer Jetty,1306,387,2675.3,2750.6,2000.3,2000.2,2004.2,2003.5,73.0,174.2,94.0,101.5,9.0,32.7,29.6,34.7,12.0,37.6,21.7,27.2,572.9,43989.7,44834.3,2705065.6,8637001.1,10433852.3,2071.3,7380.3,9030.9
Karabiga,1284,706,6455.3,11454.5,2004.9,2004.8,2008.2,2008.4,128.2,195.1,198.7,202.8,14.0,29.3,85.4,86.8,17.0,33.7,60.4,62.6,1070.6,82674.5,84261.8,5524418.1,13640585.2,16168898.6,4302.5,13629.8,17064.3
Kartal,1250,524,1229.6,1970.7,1987.2,1993.1,1996.3,1997.3,126.1,210.5,165.9,165.5,32.5,84.1,131.9,125.1,17.0,42.3,47.4,44.7,445.2,33668.6,34315.0,3074774.7,8536791.4,11742691.2,2459.8,8148.6,11138.5
Bandirma,1093,351,784.3,994.9,1986.6,1993.8,1995.3,1997.5,76.2,136.5,138.7,148.1,9.0,22.3,45.5,44.0,33.0,92.7,65.2,70.5,388.5,29468.6,30034.4,1858798.5,8465832.5,6843415.9,1700.6,5112.1,6839.0
Tekirdag,917,369,2938.2,3810.1,1999.4,1998.6,2004.6,2004.6,95.3,150.7,132.1,135.9,11.0,39.5,38.3,40.8,24.0,56.3,29.4,29.6,629.9,48271.4,49198.2,2840389.7,8408051.7,9983169.6,3097.5,10737.7,13139.0
Korfez,907,283,2773.3,4524.6,2004.1,2001.8,2009.2,2009.1,87.9,169.0,240.0,245.0,25.0,47.2,99.3,107.3,29.0,44.9,44.2,41.6,1290.2,98634.1,100527.9,3369532.8,8157945.1,9580354.9,3715.0,11824.3,14659.6
Iskenderun,821,438,9937.1,12006.6,1998.7,1996.1,2002.6,2002.5,655.9,619.5,486.5,493.1,64.0,75.3,64.4,66.8,36.0,77.3,41.5,49.0,1441.3,111059.4,113191.7,10220343.0,27768331.0,33371650.4,12448.7,39668.3,48160.8
Evyap,704,187,1913.1,2405.6,2003.1,2002.9,2006.8,2006.4,65.9,178.8,128.1,137.1,12.0,36.5,40.3,41.8,13.0,37.0,23.9,26.1,491.5,37561.4,38282.6,2009494.7,6564694.3,7692801.9,2854.4,10557.3,12855.3
Yarimca,652,164,2188.0,2743.0,1999.6,2000.8,2002.8,2003.0,76.8,165.0,216.8,211.5,17.0,35.4,74.5,73.6,13.5,40.2,37.2,37.5,586.1,44849.3,45710.4,2039065.2,7553684.1,8253115.7,3127.4,12648.5,15995.1
Mersin-Free Zone,623,222,12970.8,14638.5,2002.8,2000.0,2008.9,2008.7,566.4,439.2,545.8,534.6,48.0,59.7,63.9,62.9,13.0,29.0,17.7,17.4,1390.0,107456.3,109519.4,9326117.7,27069458.1,31266468.7,14969.7,51038.1,60813.8
Samsun,610,279,1541.2,2287.5,1995.1,1998.5,2004.0,2004.2,376.3,406.2,376.3,371.9,37.0,57.6,68.8,58.8,40.0,73.7,83.8,83.2,412.5,31429.1,32032.5,2503408.8,6706591.8,8843114.6,4103.9,14628.4,19147.1
Aliaga,596,158,2455.8,3762.7,2005.3,2002.3,2007.8,2007.7,302.1,377.9,338.7,336.2,31.0,59.3,96.7,99.8,46.0,60.6,68.7,68.7,1153.1,88152.6,89845.2,3332138.7,9357911.3,10885139.2,5590.8,19423.1,24139.1
Izmir,594,287,3601.5,4090.6,1998.7,1997.3,2005.5,2004.7,309.0,355.9,365.9,371.0,32.0,42.8,36.8,38.7,31.0,66.7,35.7,39.4,711.0,54621.2,55669.9,4004780.9,12355517.4,14663704.3,6742.1,23100.7,28261.8
Mersin,581,324,3606.2,5101.2,1999.5,1998.0,2002.9,2003.2,561.0,580.3,643.6,650.8,59.0,73.4,242.8,225.3,31.0,56.8,85.6,85.0,714.9,54778.8,55830.5,4115272.3,12598752.6,15579896.2,7083.1,26361.7,33058.2
Yilport,550,288,1127.6,1810.1,2002.5,1999.2,2003.7,2003.9,104.8,346.3,411.2,417.4,43.0,69.5,157.4,158.1,24.0,44.3,69.7,69.8,416.2,31714.5,32323.4,1961265.1,5572655.1,7400694.5,3565.9,12786.2,16691.1
Imroz,531,449,5363.5,8836.7,2001.1,2001.4,2006.8,2007.0,270.8,556.9,566.7,587.1,19.0,65.7,208.3,168.5,10.0,21.8,39.2,29.8,694.8,53528.0,54555.8,6232619.4,16415740.0,20123509.9,11737.5,37533.0,48361.2
Gemlik,526,252,1003.5,655.3,1995.5,1994.6,2002.0,1999.3,80.9,191.0,118.2,136.0,11.0,57.9,49.4,64.3,22.0,49.3,26.4,35.8,225.1,17204.0,17534.4,999808.4,3243631.7,4188525.0,1900.8,6790.6,8675.2
Bostanci,479,358,1908.1,3161.3,2002.1,2001.5,2007.0,2007.2,100.4,189.9,187.3,184.7,19.0,33.1,93.4,92.1,5.0,8.4,10.4,7.7,246.9,18975.4,19339.7,1725102.9,4626706.3,5656337.0,3601.5,12307.3,15517.3
Saraylar,455,271,1425.8,2348.7,1990.7,1993.8,2003.9,2004.4,199.9,348.6,273.8,284.6,15.0,42.1,83.8,72.4,22.0,32.5,45.4,45.0,230.4,17598.8,17936.7,2070304.2,5237942.4,6882177.7,4550.1,14246.4,18728.3
Tuzla,435,394,1719.1,2238.5,1999.0,1999.0,2001.5,2003.9,176.3,495.9,362.9,309.3,50.0,137.8,838.2,162.8,437.0,699.0,548.2,542.5,2828.6,216047.4,220195.6,2170096.7,5898396.4,7330513.7,4988.7,16113.5,20420.6
Derince,429,222,871.4,785.3,1999.1,2001.6,2004.5,2002.8,108.8,229.9,262.1,242.7,32.0,92.2,88.3,108.0,28.0,51.5,51.4,68.4,302.1,22921.4,23361.5,1079866.8,3185957.9,4190679.1,2517.2,8947.0,11641.0
Hereke,420,246,451.5,706.0,1995.4,1994.0,2000.4,2000.4,86.5,187.3,255.4,259.1,19.5,45.3,87.7,87.7,41.0,68.5,97.6,100.2,147.3,11165.8,11380.2,902045.8,2448169.7,3436461.4,2147.7,7551.5,10096.4
Sinop,372,229,474.8,805.4,1987.8,1988.2,1994.9,1998.4,293.1,327.5,314.2,310.4,37.0,46.3,77.7,70.3,32.0,43.5,49.3,49.7,127.8,9684.5,9870.4,3276699.0,7613325.5,9238212.1,8808.3,23284.4,28786.4
Isdemir,367,174,1835.3,3094.0,1994.7,1996.0,2001.4,2001.8,649.1,630.3,723.0,730.6,96.0,117.4,130.5,126.5,54.0,76.1,95.6,94.8,328.0,25030.4,25511.0,2366046.8,6586558.4,9271145.7,6447.0,23892.3,31930.2
Haydarpasa,296,101,333.1,332.3,2001.7,1998.5,2007.8,2007.7,144.6,722.9,430.6,321.0,36.5,165.2,395.0,142.1,13.5,55.2,181.5,189.8,194.0,14632.6,14913.6,1608856.4,3617119.7,4694476.7,5435.3,13759.4,18360.5
Antalya,273,104,1176.5,1729.1,2002.1,1996.8,2004.0,2004.2,361.0,465.9,389.8,396.3,38.0,54.6,45.3,45.4,31.0,61.2,63.5,65.6,355.8,27261.9,27785.4,1468238.7,4882586.9,5929286.8,5378.2,20732.3,25537.0
Unye,248,99,498.2,730.1,1991.0,1993.8,1997.5,1996.9,458.4,758.3,638.0,631.8,44.5,75.3,72.7,73.3,52.0,107.0,104.2,80.8,136.7,10390.7,10590.2,1564471.8,4460139.4,6165667.2,6308.4,21410.7,28960.4
Pendik,241,105,280.0,409.6,1986.3,1994.5,1999.9,1998.9,122.7,420.1,244.9,229.7,26.0,130.3,251.1,219.1,10.0,150.6,144.1,120.2,165.8,12612.2,12854.4,688623.5,1824396.2,2491517.5,2857.4,8855.7,11985.8
Bartin,239,183,486.0,748.9,1988.8,1992.5,1998.3,1998.1,198.7,345.3,360.4,354.5,27.0,55.1,180.1,176.1,40.0,57.0,56.7,57.3,121.9,9270.3,9448.2,1102153.6,3010500.4,4078329.3,4611.5,15166.7,20433.0
Inebolu,229,91,150.0,236.8,1983.6,1987.0,1988.4,1988.1,203.2,314.4,290.5,297.6,28.0,44.7,111.7,121.2,33.0,134.5,146.3,120.9,64.5,4858.6,4951.9,552198.6,1558366.3,2197200.1,2411.3,8033.9,11176.5
Trabzon,224,96,623.3,898.7,1994.0,1997.8,2002.2,2004.2,517.3,910.3,477.0,443.1,52.5,109.7,230.6,84.5,52.0,142.3,96.5,93.0,180.5,13720.7,13984.2,1449037.8,4058364.8,5470477.9,6468.9,21537.8,29299.7
Yalova,222,140,917.9,1441.1,1996.5,2002.4,2006.5,2007.0,183.6,428.0,332.8,323.4,26.5,107.1,164.4,152.6,178.0,536.2,396.3,386.1,1043.6,80101.8,81639.8,1095280.8,3044005.8,3717385.6,4933.7,16599.2,20718.0
Zonguldak,216,170,1222.9,2182.4,1997.1,1999.8,2009.3,2009.8,193.3,371.0,258.8,250.3,23.0,70.9,133.0,111.9,73.5,115.0,150.4,128.9,192.2,14694.1,14976.3,1478153.5,3475081.7,4282895.9,6843.3,19826.4,24741.3
Limas,208,113,620.4,376.9,2006.9,2003.0,2006.5,2005.8,72.6,180.2,152.5,199.5,18.0,39.8,67.3,89.8,24.0,32.7,26.6,35.1,110.6,8501.5,8664.8,429461.9,1309488.9,1625215.6,2064.7,6955.1,8317.5
Sile,191,157,1010.6,1532.0,1999.4,1999.7,2003.5,2003.7,234.5,497.9,380.0,355.5,28.0,81.9,221.5,217.4,6.0,17.1,40.4,41.6,179.6,13817.0,14082.3,1125954.6,3402940.8,4534311.3,5895.1,23283.8,30043.1
Topcular,184,101,487.7,621.4,1998.5,2002.7,2005.2,2003.8,152.7,430.5,332.2,305.5,33.0,114.0,416.2,372.6,23.0,290.8,285.5,321.5,507.2,38491.8,39230.8,706932.3,1876765.8,2349625.9,3842.0,12102.0,15069.7
Gebze,174,66,252.3,418.0,1983.3,1987.5,1992.2,1992.1,375.9,434.6,508.0,508.5,57.0,141.6,140.8,142.8,33.0,56.6,73.7,73.6,97.1,7401.7,7543.8,659837.9,1892989.9,2705398.1,3792.2,13354.7,18474.4
Yalova Town,157,90,219.8,277.4,1994.4,2002.5,2005.5,2004.7,88.1,126.4,89.6,70.8,21.0,38.6,66.7,68.7,11.0,38.7,28.7,11.1,82.8,6300.5,6421.4,220969.0,599043.1,741524.4,1407.4,4444.2,5471.7
Istanbul,156,113,382.1,630.6,1992.8,1994.9,2005.4,2005.8,300.3,287.3,288.5,284.8,37.0,54.7,66.4,67.4,18.0,33.8,94.3,102.6,87.1,6661.4,6789.3,596839.6,1581352.1,2084095.3,3825.9,12666.8,16778.8
Izmit,148,105,284.9,370.1,2001.8,2001.8,2003.3,2002.6,79.6,294.0,176.1,196.3,11.0,95.4,88.9,74.7,28.5,58.6,55.2,61.4,102.1,7775.5,7924.8,435565.2,1256115.1,1622534.9,2943.0,10502.5,13439.4
Kabatas,136,52,174.6,136.5,2005.1,1998.6,2007.3,2006.0,232.6,1565.3,581.3,335.7,53.5,275.3,1504.3,601.5,38.5,49.4,67.7,70.5,189.9,14288.1,14562.4,1196515.1,2734907.1,3611692.3,8797.9,21987.7,29958.3
Rize,130,31,78.6,116.5,1988.3,1996.0,1992.7,1992.1,163.4,482.9,282.6,280.6,21.0,57.5,64.2,64.3,33.5,66.5,63.3,62.6,28.4,2153.4,2194.8,316519.1,894230.7,1267867.4,2434.8,7998.1,11287.0
Ayvalik,130,95,200.0,287.8,1987.2,1989.1,1994.3,1994.5,251.3,371.5,339.9,326.2,21.0,35.0,47.9,46.7,10.0,64.6,60.1,33.4,64.6,4894.2,4988.2,498549.8,1377645.5,1886469.0,3835.0,12707.4,17279.7
Toros Gubre,119,93,899.3,1357.8,2002.7,2001.8,2005.3,2005.2,838.9,927.2,825.3,823.0,81.0,90.4,82.9,81.1,47.0,68.4,68.3,67.2,227.9,17398.3,17732.3,1209277.7,3614494.9,4708740.5,10162.0,40325.9,51518.4
Dortyol,110,75,1666.0,2213.8,2001.5,2001.1,2003.5,2003.7,714.4,773.5,955.1,932.9,69.5,94.6,107.6,113.3,51.5,71.1,100.6,98.4,315.0,24316.0,24782.9,941186.0,4112789.7,4361362.4,8556.2,49922.1,70337.1
Hopa,103,36,115.8,175.5,1991.9,1993.2,1995.9,1995.5,242.5,420.5,408.8,409.9,31.0,52.1,65.8,63.6,48.0,63.3,103.1,102.0,35.9,2709.2,2761.2,332959.1,948193.2,1350675.7,3232.6,11126.0,15485.9
Yesilovacik,96,82,703.9,1067.3,1997.0,1997.6,2006.3,2006.8,346.6,607.2,611.6,609.1,43.0,150.9,242.5,203.8,19.0,50.2,83.2,89.1,114.7,8794.0,8962.8,613465.3,1532286.1,1980310.6,6390.3,24059.5,30615.5
Tasucu,83,56,290.2,308.9,1987.2,1991.4,1994.2,1996.3,275.7,462.5,412.2,399.1,29.0,101.0,81.9,95.2,11.0,33.7,22.1,21.5,65.7,5025.0,5121.5,529438.9,1561269.7,1834754.2,6378.8,19278.8,23081.0
Konak,80,66,135.4,172.8,1992.6,1991.4,1997.0,1995.9,276.9,319.9,327.9,321.4,34.5,73.0,118.8,69.8,47.5,73.2,56.9,62.3,53.1,4020.4,4097.6,505396.7,1217671.4,1570713.8,6317.5,18033.0,23724.5
Cesme,78,60,118.8,177.4,1994.4,1992.5,1997.1,1996.9,282.6,431.2,372.8,392.9,30.0,67.4,119.3,125.7,12.0,30.6,23.6,23.4,31.9,2430.5,2477.2,297383.2,831231.9,1109558.3,3812.6,13234.0,17157.1
Gulluk,78,47,271.5,437.8,1989.6,1993.0,2003.1,2003.9,337.7,546.0,675.8,694.5,34.0,60.4,73.6,72.9,44.0,90.6,102.6,103.4,47.2,3596.7,3665.8,350951.0,901061.9,1231484.7,4499.4,15700.2,20402.4
Beylerbeyi,75,31,167.4,318.4,2002.0,1997.3,2006.7,2008.4,155.8,526.7,315.5,259.5,47.0,125.8,94.3,64.2,38.0,109.9,147.0,109.5,80.9,6131.2,6248.9,1507303.4,3257786.0,3686916.3,20097.4,47746.0,56103.1
Dikili,71,63,349.3,440.3,1990.7,1990.7,1996.4,1995.7,368.5,589.5,666.9,626.2,40.0,64.8,211.7,187.3,19.0,47.2,334.8,283.9,71.1,5448.5,5553.1,564536.4,1608047.9,2101706.8,7951.2,26904.9,34978.5
Botas,71,53,3136.7,5795.7,2005.9,2005.9,2007.4,2007.4,733.3,938.5,938.2,928.8,63.0,92.9,154.4,147.8,30.0,53.2,54.5,53.5,455.7,35226.2,35902.6,2505362.4,5696472.3,6424575.1,35286.8,100918.2,125679.4
Datca,64,49,97.9,130.3,1987.1,1985.9,1986.1,1985.3,481.4,531.0,522.9,518.6,49.0,58.6,63.8,67.1,12.0,25.4,33.9,33.0,27.4,2075.0,2114.8,308440.8,887569.1,1261419.4,4819.4,16715.2,23012.6
Besiktas,57,28,279.2,361.8,2002.3,1997.5,2004.2,2004.6,264.2,1259.3,3014.1,3644.5,78.0,220.7,1048.4,1067.9,15.0,96.7,74.2,44.3,113.6,8646.4,8812.4,282586.9,821629.0,1156894.0,4957.7,20353.1,27241.9
Haskoy,57,20,362.5,90.2,2006.6,2004.4,2007.9,2009.5,84.6,1424.2,1665.3,476.8,17.0,333.9,1744.7,736.2,12.0,64.4,5.3,11.3,257.8,19366.7,19738.5,273019.7,663865.3,828668.3,4789.8,11307.0,11500.3
Kefken,52,49,94.0,151.8,1995.9,1996.2,2005.1,2005.2,164.7,273.0,195.5,188.6,32.0,71.7,58.2,51.1,10.0,27.6,22.4,21.0,20.0,1519.9,1549.1,144734.2,394675.9,530082.3,2783.4,9700.2,12731.6
Kas,50,46,94.9,137.5,1991.0,1990.9,1992.0,1992.1,395.5,491.4,477.1,498.0,41.5,62.1,72.6,71.8,13.0,16.7,16.0,16.3,24.6,1876.3,1912.4,225355.3,626061.9,847570.7,4507.1,15459.7,20387.1
Gocek,47,9,97.9,148.1,2000.6,1987.8,1998.8,1999.1,242.1,719.8,889.4,902.5,27.0,106.6,227.1,227.0,13.0,52.7,39.3,39.2,32.4,2465.7,2513.1,166317.1,467324.9,619889.1,3538.7,13144.0,17063.0
Giresun,46,14,129.4,183.1,2005.7,1999.6,2008.0,2007.7,542.4,450.1,639.6,650.6,55.0,50.9,60.7,60.7,23.5,45.9,29.3,30.3,33.5,2558.6,2607.8,256088.1,710946.4,858224.8,5567.1,17174.6,20551.1
Mimarsinan,46,37,121.0,178.6,1998.7,1998.5,2006.5,2006.8,161.0,395.1,138.0,132.9,23.0,42.7,47.4,41.2,6.5,17.9,10.8,8.7,20.3,1549.1,1578.8,148699.7,450331.7,535475.6,3232.6,11090.6,14048.4
Fethiye,46,41,89.0,123.7,1992.8,1993.6,1997.1,1997.4,349.8,484.1,419.6,421.2,39.5,60.3,124.1,114.1,13.5,23.5,23.2,21.6,23.9,1826.2,1861.3,166684.5,477079.0,658769.2,3623.6,13639.1,18363.5
Port Of Karasu,45,43,70.2,99.1,1994.4,1993.7,2000.1,2001.3,266.6,336.7,293.1,305.7,30.0,43.0,42.9,41.5,58.0,70.8,65.7,67.0,19.5,1472.2,1500.4,145245.4,416841.4,588567.5,3227.7,11609.0,15757.0
Ceyhan,45,38,1883.9,3508.8,1999.9,2001.3,2007.6,2007.7,750.2,978.6,1128.7,1138.0,103.0,142.0,272.7,274.3,26.0,44.3,20.8,20.4,221.5,17146.3,17475.5,1804324.3,3860706.6,4406020.7,40096.1,103704.0,130349.6
Akcaabat,42,16,40.4,58.8,1993.7,2001.2,1998.5,1998.4,506.8,399.8,383.9,378.7,55.0,48.0,48.5,45.5,40.0,34.8,36.3,34.2,15.4,1166.3,1188.7,120178.9,347062.9,462539.7,2861.4,9401.0,12638.7
Mudanya,39,32,668.7,864.5,1999.4,1998.4,2009.5,2009.6,116.4,1108.7,1200.7,1267.2,31.0,103.0,1801.9,1825.2,8.0,26.2,193.9,196.5,102.3,7852.3,8003.1,828000.2,3088782.8,3553142.7,21230.8,85962.2,105327.4
Gerze,34,19,23.1,31.2,1986.4,1990.6,1987.0,1984.5,395.4,419.4,489.6,491.6,37.0,53.6,73.6,71.6,17.0,30.1,35.1,37.1,12.0,900.5,917.8,87793.2,242981.1,332810.1,2582.2,8042.5,11080.5
Alanya,32,29,174.6,263.0,1994.8,1995.0,1992.8,1991.7,584.9,755.6,1013.4,1051.7,71.0,116.6,255.0,272.5,17.5,35.5,35.4,36.6,31.8,2431.4,2478.1,230233.3,661807.4,905164.0,7194.8,28494.7,37162.9
Foca,32,30,150.8,198.3,1997.6,1998.0,2003.4,2002.8,324.3,380.3,295.3,293.0,38.0,47.8,41.9,42.6,10.0,16.8,10.6,10.8,26.1,2001.5,2039.9,212094.3,684748.7,819978.3,6627.9,23686.1,29307.5
Bodrum,30,26,213.0,368.3,1991.3,1990.7,1996.3,1996.7,485.8,809.2,2249.0,2618.3,52.5,125.1,261.0,265.8,15.5,48.6,220.4,229.9,30.2,2304.8,2349.0,277744.6,662099.9,889399.0,9258.2,30057.3,38358.8
Kusadasi,29,25,21.3,27.4,1987.8,1988.2,1987.5,1987.5,257.2,375.4,269.4,266.3,16.0,193.8,104.3,71.5,10.0,31.1,17.7,12.6,11.7,878.4,895.3,85217.9,239122.1,342387.8,2938.5,9680.4,13514.0
Marmaris,28,17,25.6,35.1,1994.1,1990.9,1989.9,1990.2,319.8,508.6,306.2,325.6,30.5,160.4,68.0,58.6,15.0,25.3,25.6,27.7,13.1,988.6,1007.6,102942.7,269419.4,350940.7,3676.5,11046.1,14388.2
Gorele,25,10,11.1,12.7,2002.3,1999.8,1998.9,1993.7,228.9,248.3,241.4,221.6,26.0,57.3,88.5,89.0,9.0,10.4,19.1,13.3,5.4,407.4,415.2,38244.9,101376.1,135273.0,1529.8,4570.2,6167.3
Erdek,23,18,35.2,35.6,1997.7,1997.8,2007.4,2005.5,267.7,888.7,568.2,387.1,19.0,210.8,555.9,327.0,15.0,33.8,31.5,28.9,11.4,858.6,875.1,404474.3,896369.5,1196772.3,17585.8,41248.3,58173.7
Vakfikebir,22,10,9.0,10.9,2000.2,1992.8,1994.0,1988.4,238.2,257.0,316.3,314.4,39.0,42.5,51.8,49.0,12.5,27.7,106.1,63.3,10.0,754.2,768.7,40118.4,108156.6,148331.2,1823.6,5504.9,7629.2
Ordu,21,14,35.2,48.7,1997.3,1996.7,1998.5,1997.5,522.5,594.3,676.9,674.6,25.0,58.4,94.4,93.8,13.0,17.0,17.5,18.2,8.5,647.0,659.4,104494.2,278825.1,370026.2,4975.9,15730.1,21094.9
Yumurtalic,19,19,137.9,205.2,1997.2,1997.2,2006.2,2006.2,534.1,619.8,724.8,682.4,48.0,58.5,81.4,81.8,17.0,27.0,43.0,44.1,24.7,1891.1,1927.4,151052.4,449265.8,549972.4,7950.1,29856.1,39256.3
Pasakoy,19,16,10.6,17.6,1982.4,1984.4,1990.3,1990.4,154.2,204.4,100.3,95.2,31.0,33.8,37.5,37.9,2.0,12.3,13.2,13.3,3.3,250.8,255.6,37352.6,104860.8,146912.1,1965.9,6390.6,9003.6
Camalti,18,17,34.6,55.4,1990.1,1992.4,2003.2,2003.9,228.4,303.7,287.0,286.3,31.0,46.3,38.9,36.6,10.0,27.1,23.4,23.9,5.8,439.3,447.7,56693.0,139467.7,195525.3,3149.6,10039.7,13470.6
Karakoy/Istambul,9,7,5.0,1.2,2011.3,2011.0,2008.4,2008.7,145.0,408.9,912.3,675.1,92.0,171.1,856.7,815.1,11.0,26.9,36.3,36.1,5.9,440.8,449.3,41612.3,90796.1,120700.0,4623.6,10499.0,14846.4
Menderes,7,7,430.1,822.3,1991.3,1991.3,1997.9,1997.9,323.9,680.3,2404.3,2453.4,45.0,70.1,256.1,257.3,9.0,9.6,9.1,9.1,12.1,931.4,949.3,210530.9,377140.4,415037.7,30075.8,84528.7,106897.4
Hisaronu,7,4,10.9,17.2,1982.3,1984.8,1982.4,1982.3,484.8,521.7,573.4,576.5,48.0,47.2,48.4,48.5,25.0,16.2,31.1,31.3,3.4,254.3,259.1,47889.7,137860.2,196867.7,6841.4,23082.0,32453.4
Pazar,6,5,2.0,2.1,2006.3,2004.2,2001.3,1997.7,283.8,435.1,350.9,377.3,36.5,62.9,72.0,72.7,1.5,6.3,11.5,14.7,1.4,102.3,104.2,10169.0,24130.0,29892.7,1694.8,4419.9,5626.1
Akcapinar,5,3,4.4,5.7,1983.0,1981.7,1983.9,1983.8,471.7,530.7,658.0,714.4,75.0,91.7,73.7,65.7,10.0,31.3,90.3,106.3,1.9,139.7,142.4,18963.9,52835.9,74513.6,3792.8,11965.7,16945.7
Akcay,4,1,2.9,4.6,1992.0,1992.0,1992.0,1992.0,233.4,233.4,251.7,251.7,19.5,19.5,22.7,22.7,13.0,13.0,17.8,17.8,1.1,85.8,87.4,14458.9,41479.8,59609.6,3614.7,11782.3,16946.0
Firuzkoy,1,1,13.1,22.1,2008.0,2008.0,2008.0,2008.0,221.0,221.0,221.0,221.0,26.0,26.0,26.0,26.0,114.0,114.0,114.0,114.0,2.0,152.3,155.2,11423.1,24056.0,26490.6,11423.1,28056.8,35067.7
Enez,1,1,0.0,0.0,2013.0,2013.0,2013.0,2013.0,21.2,21.2,21.2,21.2,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,0.0,2.2,2.3,39.2,80.4,86.6,39.2,87.1,98.4
