Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Zeytinburnu,6654,2154,83325.2,138888.5,1995.5,1998.4,2006.4,2006.8,464.2,1226.8,1485.3,1566.5,62.0,137.4,391.8,397.8,47.0,90.0,126.1,127.2,11266.3,865424.8,882041.0,78481679.8,208938385.8,280310888.9,11794.7,44452.4,56603.9
Yesilkoy,3364,2100,43266.8,73116.4,2004.2,2004.7,2007.9,2008.1,457.7,529.8,542.1,544.3,48.0,67.5,120.6,119.6,52.0,99.9,88.4,88.7,7305.2,563120.6,573932.5,33795802.5,93429152.1,111793008.0,10046.3,36411.2,45275.3
Bakirkoy,3273,1866,56291.6,94914.6,2003.8,2004.2,2007.9,2008.1,477.6,888.3,949.1,954.0,54.0,101.2,300.2,306.6,47.0,96.3,102.4,102.8,8950.4,688783.6,702008.3,45303165.3,126720626.9,154475824.2,13841.5,51810.0,64034.7
Ambarli,1997,974,32421.8,42130.7,2004.5,2004.2,2007.4,2007.7,466.2,550.4,632.6,600.6,51.0,69.9,105.4,108.2,32.0,90.5,57.8,67.6,5358.6,413173.4,421106.4,28318784.6,84707010.4,98161684.6,14180.7,49385.6,59429.1
Nemrut,1765,911,44151.9,55601.2,2002.4,2001.9,2006.8,2006.9,741.0,1097.3,1241.3,1223.8,78.0,119.0,192.8,201.4,22.0,54.2,42.2,46.8,6453.5,489064.3,498454.3,40341532.0,124367921.0,142940947.1,22856.4,82342.3,101467.4
Samsun,1711,623,3499.2,4540.6,1989.3,1993.7,1998.6,2000.9,237.1,402.2,382.3,415.2,35.0,67.3,105.4,115.6,38.0,68.2,121.2,127.6,1241.9,94234.6,96043.9,6173100.1,21744360.2,23271882.3,3607.9,12378.7,16448.8
Canakkale,1653,1169,44903.2,70094.2,1999.8,2000.1,2006.1,2006.4,891.2,1460.5,1886.5,2120.6,82.0,142.4,423.7,469.7,38.0,78.1,74.7,78.0,5765.9,443948.9,452472.7,37813236.5,98997683.7,125257431.8,22875.5,80590.1,100791.1
Gelibolu,1630,1236,113336.9,203465.2,2003.3,2003.4,2009.3,2009.5,1029.1,1897.9,2614.2,2701.0,102.5,180.8,505.9,516.5,41.0,74.9,65.5,65.0,11953.1,923287.1,941014.2,83664179.8,200234053.4,235469809.2,51327.7,163214.6,201891.2
Mersin,1507,573,18650.7,20992.6,1992.0,1999.0,2003.2,2003.9,360.7,1157.5,1035.5,1117.5,46.0,132.0,223.0,279.5,19.0,57.4,50.6,59.1,3484.9,268027.5,273173.7,18941069.4,52847662.5,62693396.2,12568.7,40193.7,49445.0
Iskenderun,1178,667,26910.6,37063.1,1996.5,1998.2,2005.7,2006.5,594.8,1080.5,1029.0,1099.3,69.0,130.8,160.0,173.7,27.0,66.5,40.4,42.7,3292.6,253974.4,258850.8,22242093.9,58714700.5,71987279.7,18881.2,62851.6,76662.9
Mersin-Free Zone,1177,313,35097.1,39374.6,1998.9,2000.9,2007.5,2007.3,465.2,757.4,835.4,823.9,39.0,75.0,100.0,99.5,19.0,37.9,24.0,24.4,4180.6,323297.8,329505.1,27852985.2,77123047.6,87635486.7,23664.4,74792.0,88125.0
Karabiga,1134,793,122908.4,223617.9,2007.8,2007.5,2009.8,2009.9,1183.7,2220.7,2533.1,2571.7,121.0,209.3,466.1,471.8,39.0,68.9,68.3,67.6,12203.4,943724.6,961844.1,90212907.3,203664587.2,231729133.1,79552.8,234945.0,289694.4
Kartal,970,536,3745.9,6141.5,1992.3,1994.6,2003.6,2004.4,420.3,449.5,491.6,503.6,51.0,72.6,92.9,94.4,39.0,70.5,69.8,70.0,699.9,53558.5,54586.9,5559739.6,15434645.3,20528924.1,5731.7,19565.7,25946.3
Izmir,820,328,17482.0,14053.9,2003.7,2001.9,2006.9,2007.1,638.7,988.9,862.6,748.7,49.0,104.7,110.5,116.6,18.0,31.0,27.4,24.6,2569.0,198215.0,202020.7,12976091.1,38583448.6,45405147.3,15824.5,52071.9,61175.2
Borusan Fertilizer Jetty,641,259,27394.3,18412.6,2003.5,2002.6,2005.6,2005.5,901.8,1107.6,1573.6,1560.3,83.0,102.9,167.0,176.6,19.0,57.0,28.3,38.4,2839.7,219049.6,223255.3,16055914.5,53768447.2,62144160.0,25048.2,85152.5,97402.5
Bostanci,580,501,7408.7,12653.9,2003.3,2003.3,2008.2,2008.4,457.9,472.6,516.8,525.5,47.0,60.9,96.6,98.9,52.0,86.1,78.5,78.2,1054.3,81356.9,82918.9,5810063.9,15410641.9,18489383.6,10017.4,34792.2,43268.1
Eregli,573,408,21668.7,30272.7,1996.3,1997.5,2007.8,2008.4,369.8,897.2,1663.6,1629.3,58.0,112.6,322.4,364.9,45.0,83.2,85.8,83.0,2219.7,157940.2,160972.7,9555226.0,31942947.3,34354144.0,16675.8,73509.4,100069.9
Diliskelesi,522,339,3992.1,5673.4,2001.3,2001.3,2006.0,2006.3,463.4,811.7,820.0,895.4,68.0,112.7,223.9,246.2,39.5,55.7,57.1,59.0,826.8,63224.9,64438.8,5206943.6,15034395.7,19448774.8,9975.0,36679.2,46745.7
Yilport,507,373,4795.1,7864.1,1999.5,2000.2,2005.1,2005.0,481.0,799.7,1040.2,1079.1,73.0,107.3,232.1,240.5,47.0,73.1,101.0,103.0,832.2,63758.6,64982.7,4628193.1,13145046.3,17371277.2,9128.6,35527.2,45326.2
Isdemir,458,366,13318.4,23644.3,1999.6,2001.6,2009.4,2009.6,840.5,1453.8,1696.0,1710.9,110.5,161.5,253.8,253.3,33.0,62.1,62.2,61.9,1260.4,97096.4,98960.6,8804534.1,23132987.3,30300228.5,19223.9,74050.8,93137.8
Imroz,442,409,10911.6,18110.3,2002.3,2002.6,2007.5,2007.8,683.7,1149.7,1306.9,1337.8,72.0,119.7,332.4,347.0,41.5,76.4,92.5,93.4,1423.4,109649.1,111754.3,8263223.4,22917100.3,28671476.9,18695.1,70800.0,88233.9
Istanbul,427,390,17398.0,29219.1,2001.0,2001.7,2008.1,2008.3,1118.6,1847.6,2275.2,2329.0,108.0,175.6,379.2,384.0,45.0,104.6,102.8,102.3,2093.5,161412.7,164511.9,12378333.0,32354214.8,41562103.9,28989.1,110852.3,137597.0
Hereke,422,302,6002.1,9247.5,1994.8,1996.7,2003.1,2004.4,473.6,957.6,1679.4,1657.0,77.5,136.0,380.1,380.5,48.0,80.5,108.0,108.9,701.3,53903.9,54938.9,5502679.0,13139546.2,17638134.7,13039.5,45762.5,57092.9
Haydarpasa,412,189,5997.1,8415.3,1993.1,1998.8,2002.2,2006.2,364.2,1180.5,870.4,1261.9,35.0,120.1,278.0,338.9,22.0,95.1,94.0,107.0,1068.2,81914.0,83486.7,8545612.6,21451577.8,26522833.6,20741.8,59937.7,69279.2
Zonguldak,401,174,6955.9,12486.4,1991.7,1997.8,2008.5,2009.7,308.7,753.7,1320.6,1535.3,37.0,121.8,429.6,452.1,42.0,74.0,95.2,84.3,677.9,51911.9,52908.6,5092432.9,13367657.3,14649400.7,12699.3,36651.8,42650.7
Tekirdag,375,196,12024.3,17421.7,2000.5,2000.8,2005.5,2006.2,607.6,1289.5,1004.9,1124.4,61.0,129.5,291.5,309.3,26.0,55.6,58.1,63.6,1369.7,105636.7,107664.9,8440389.6,23425899.4,28025467.7,22507.7,79861.6,98400.2
Pendik,365,67,11855.0,5475.1,2005.3,1997.6,2007.6,2007.5,1226.7,676.2,1158.8,1059.6,68.0,94.4,70.9,77.5,10.0,58.4,13.4,18.3,2117.1,163922.7,167070.0,5680875.2,10846888.8,12779572.9,15564.0,37711.2,40994.2
Sile,358,338,21583.1,37467.3,2003.8,2003.9,2009.8,2009.9,1213.9,2128.5,2555.3,2632.3,117.0,205.6,457.8,463.5,49.0,86.8,99.8,99.6,2264.6,175049.2,178410.1,13324953.6,33431403.9,41013917.3,37220.5,137374.7,166578.0
Derince,352,268,15508.6,9692.2,2003.8,2004.4,2008.4,2007.7,1176.7,1649.4,1875.4,1973.3,110.5,149.9,247.6,281.1,24.0,51.5,33.8,51.7,1409.4,108607.3,110692.5,8132351.8,29333580.9,37050059.6,23103.3,92286.8,111486.3
Tuzla,346,328,2918.8,3736.1,1997.2,1997.5,1999.6,2002.2,471.3,694.2,786.0,696.7,79.5,170.1,260.7,207.8,41.0,79.5,66.5,69.9,761.9,58192.8,59310.1,3159555.0,8739626.0,11122060.9,9131.7,31757.6,40390.3
Trabzon,326,155,805.0,1127.7,1991.4,1992.7,2000.2,2001.3,294.2,363.5,397.2,407.0,46.0,66.1,96.1,100.2,24.0,44.6,54.3,56.5,187.8,14326.3,14601.4,1200713.7,3731866.5,5065766.1,3683.2,14799.8,19510.3
Ceyhan,294,184,44230.5,84000.8,2006.8,2006.7,2008.1,2008.1,1434.0,2430.8,2678.7,2716.0,136.5,226.1,439.5,445.0,37.0,66.4,76.2,76.7,4018.1,310864.9,316833.5,32711423.7,65119919.0,72856425.0,111263.3,289371.9,354771.6
Gemlik,289,160,8549.1,3975.5,1998.7,1996.4,2003.5,2003.6,972.9,866.5,1218.2,1144.3,80.0,118.3,106.3,139.6,16.0,57.0,28.2,57.3,735.6,56802.4,57893.0,3963968.8,15076198.2,18229528.5,13716.2,51058.1,58678.8
Aliaga,264,192,20155.4,23709.2,2004.5,2005.2,2008.1,2007.8,688.3,1426.1,2031.3,1700.6,71.5,142.6,281.0,275.6,32.0,92.1,111.0,103.6,2431.4,185151.5,188706.4,12010467.5,40565029.7,41883098.4,45494.2,177389.5,235756.3
Antalya,260,136,2654.6,3584.4,1996.8,1997.6,2000.3,2000.6,433.6,896.8,611.4,651.9,45.0,107.1,116.4,119.7,20.0,53.2,28.7,29.4,467.7,36028.9,36720.6,2749355.6,8784452.4,10822390.4,10574.4,40699.9,50491.2
Topcular,252,75,7372.6,3854.6,2009.2,2002.7,2011.8,2009.7,1184.1,1068.3,1166.5,1116.0,65.0,126.8,84.4,115.3,19.0,90.8,44.8,83.5,1504.4,116353.4,118587.4,4400488.2,9460412.2,11489804.8,17462.3,45620.1,52787.9
Sinop,249,186,693.7,1481.9,1988.0,1989.0,2004.7,2008.3,229.6,308.8,519.4,637.7,33.0,65.9,2233.5,2761.8,28.0,58.5,46.0,35.9,129.4,9813.5,10001.9,8470834.6,17957043.5,20007467.7,34019.4,79400.7,91983.0
Toros Gubre,226,128,3343.9,5616.4,1997.3,2004.1,2009.2,2009.3,376.8,1015.9,1248.0,1290.8,45.5,106.7,272.2,285.0,46.5,59.7,45.5,45.9,445.3,34285.6,34943.8,2310845.8,7037764.7,8692535.7,10225.0,43229.1,53353.2
Bartin,222,164,571.0,869.7,1992.7,1993.5,2001.4,2002.2,296.8,420.1,393.9,383.7,43.0,69.0,104.8,100.5,47.0,70.0,76.8,78.6,153.0,11693.5,11918.0,1112012.6,3102398.3,4181576.5,5009.1,17447.5,23064.4
Botas,221,115,28400.8,53590.5,2007.5,2006.7,2007.5,2007.5,1376.0,1901.0,1977.7,1994.8,123.0,181.0,345.2,350.4,29.0,61.0,46.2,46.0,2507.6,194117.7,197844.7,22040865.0,43965598.9,48887585.1,99732.4,256807.8,316153.3
Tasucu,210,40,720.2,665.7,1982.3,1990.2,1989.3,1995.2,207.7,900.6,542.7,693.9,15.0,114.4,114.1,146.0,29.0,104.5,139.6,130.7,244.3,18497.1,18852.2,1321905.8,6714297.3,4782647.5,6294.8,17594.8,22547.5
Yarimca,203,133,1686.9,2448.7,1998.8,2000.6,2005.4,2005.9,334.1,596.9,523.0,543.2,51.0,93.7,123.0,124.8,29.0,60.7,54.2,56.9,299.8,23050.5,23493.1,1700974.3,5440319.4,6533516.2,8379.2,32162.5,39977.4
Saraylar,187,164,10487.9,18467.4,1999.1,1999.7,2007.5,2007.8,978.4,1712.2,2209.4,2299.1,106.0,174.1,423.0,435.0,43.0,95.0,70.0,69.7,1192.7,91227.9,92979.5,7382228.9,17274763.7,20956011.8,39477.2,127453.0,159013.1
Bandirma,181,166,2216.4,3255.2,2000.6,2000.8,2007.3,2008.3,764.2,1216.3,1293.5,1256.3,98.0,139.8,275.1,267.4,35.0,70.2,79.2,83.8,401.7,30821.5,31413.3,2594876.5,7377695.5,10066421.3,14336.3,56423.7,72710.4
Evyap,177,101,2418.0,2899.4,2001.4,2002.1,2003.1,2003.3,503.0,641.0,515.9,528.0,59.0,74.9,72.0,75.3,36.0,69.8,44.8,46.4,398.6,30683.6,31272.7,2529418.5,7018718.3,8261043.1,14290.5,46608.3,55729.2
Dortyol,169,130,6365.4,8460.0,2002.6,2001.8,2007.7,2007.7,1064.9,1563.5,1870.7,1783.7,125.0,178.0,310.4,306.3,34.0,63.8,51.5,54.1,920.8,70598.4,71953.9,3466324.2,13927768.0,14391355.7,20510.8,115720.8,160565.6
Korfez,166,144,4385.9,6865.0,2002.9,2002.7,2007.5,2007.6,551.6,846.1,995.2,920.9,79.5,115.7,303.6,274.1,40.5,66.2,57.9,60.1,632.4,48862.5,49800.7,2812467.1,8216744.5,9444242.2,16942.6,65740.3,82510.2
Gulluk,158,98,3237.0,5387.0,1996.2,1996.1,2001.6,2001.7,951.2,1089.0,1377.0,1377.3,88.5,99.3,172.5,170.8,47.0,72.1,74.0,75.3,378.5,29181.3,29741.6,2635845.6,6357752.6,8803400.8,16682.6,63486.6,79066.0
