Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,443,178,27600.7,35040.8,2007.0,2007.4,2008.6,2008.6,190.2,1377.7,1514.3,1547.6,41.0,117.7,399.2,400.5,20.0,21.8,22.3,22.3,4085.9,316487.6,322564.2,27844473.9,75005421.8,84134361.1,62854.3,185600.6,214791.8
Ro-Ro,107,25,4788.6,2460.4,2012.0,2009.8,2011.9,2011.7,452.7,781.8,760.7,803.9,30.0,53.9,115.7,120.0,14.0,17.4,20.5,20.3,445.5,34501.6,35164.1,2645024.7,4905520.0,5690729.1,24719.9,58105.3,61724.5
Bulk carrier,94,88,11783.6,19982.8,2007.3,2007.6,2007.8,2007.7,4091.5,4811.1,4485.4,4434.6,406.0,454.7,648.3,646.9,217.5,281.5,282.1,282.7,1198.2,92705.0,94484.9,8320093.2,18310896.5,24362731.4,88511.6,318188.0,384087.3
Vehicle,89,42,12659.8,3817.9,2007.2,2007.8,2009.6,2009.3,4198.6,2863.5,2693.0,2455.3,270.0,178.8,289.9,287.3,15.0,18.0,17.0,17.4,873.7,67557.9,68855.0,3866112.8,17045412.0,19740324.4,43439.5,165113.4,177698.2
Chemical tanker,83,57,825.5,1316.7,2006.8,2006.5,2008.1,2008.1,268.5,611.3,595.1,594.0,99.0,154.8,207.9,205.9,59.0,74.8,72.0,72.2,290.1,22254.9,22682.2,481125.5,2333165.7,2727317.7,5796.7,32513.2,39618.8
General cargo,52,34,858.7,1227.3,2002.9,2004.0,2008.9,2009.1,549.0,1528.7,1669.5,1711.9,81.5,162.0,370.4,389.5,78.0,106.1,206.6,214.2,149.3,11456.9,11676.9,678221.8,2280242.9,3298657.4,13042.7,67101.1,90098.8
Refrigerated bulk,50,29,190.7,214.7,1988.9,1989.7,1986.6,1986.7,256.4,738.2,689.0,684.4,39.5,95.6,258.3,255.3,92.5,111.4,118.7,117.4,182.0,13749.4,14013.3,637025.1,1391930.8,1567879.2,12740.5,27149.9,29313.7
Liquefied gas tanker,40,15,521.1,611.5,2011.9,2011.9,2010.7,2010.6,293.2,1192.8,874.2,894.3,51.5,128.3,263.6,266.9,42.5,47.3,47.4,47.2,116.0,8880.0,9050.5,461567.0,1337234.8,1476735.5,11539.2,63176.5,83078.7
Oil tanker,31,22,200.0,326.8,2002.2,2002.5,2003.5,2003.4,247.3,479.7,319.5,318.5,76.0,163.6,176.4,175.8,72.0,206.9,163.6,164.5,169.7,13093.5,13344.9,364467.0,689034.4,781626.2,11757.0,34440.0,41092.5
Miscellaneous - fishing,10,5,12.8,15.1,1983.9,1981.6,1981.4,1981.2,529.1,1014.9,1320.6,1353.8,207.5,171.7,234.7,235.1,0.5,21.6,99.1,102.2,8.0,611.1,622.8,106321.1,235840.7,268127.0,10632.1,25022.2,29662.3
Service - tug,10,6,3.9,3.2,1995.4,1994.0,1988.6,1987.3,281.6,1470.9,1413.9,1467.2,54.0,1276.8,2804.1,2915.9,69.0,280.0,256.9,196.6,16.9,1269.6,1294.0,80629.1,190663.5,255288.2,8062.9,20819.9,28110.4
Service - other,6,5,19.6,29.5,2005.0,2003.8,2005.7,2006.7,643.7,978.9,769.9,734.1,205.5,243.8,292.5,271.8,31.5,95.8,95.0,77.6,9.2,693.9,707.2,205593.8,421833.3,454550.9,34265.6,76246.8,86093.4
Ferry-pax only,2,1,1.4,0.2,1969.0,1969.0,1969.0,1969.0,607.9,607.9,607.9,607.9,73.5,73.5,74.0,74.0,405.5,405.5,418.2,418.2,1.6,122.5,124.9,17404.7,35446.3,44651.4,8702.4,20236.9,26678.9
Cruise,1,1,2.4,0.2,1998.0,1998.0,1998.0,1998.0,79.9,79.9,79.9,79.9,6.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,1.1,86.3,87.9,564.8,4674.7,6234.1,564.8,3900.6,4637.2
