Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Container,394,124,23729.5,27137.7,2004.7,2004.4,2005.9,2005.9,382.5,1341.3,1534.4,1476.9,37.0,105.6,215.4,213.2,28.0,37.8,32.3,32.7,2852.1,220704.8,224942.3,20828803.9,55938192.7,62021896.0,52865.0,156020.8,179172.7
Cruise,36,17,903.7,98.1,1994.6,1997.4,2003.5,2002.4,143.0,621.2,538.3,502.7,15.0,41.9,68.0,66.9,27.5,22.9,21.9,21.9,240.4,18612.9,18970.3,434160.1,2101625.7,2408392.4,12060.0,50541.1,52742.6
Vehicle,34,31,4147.0,1647.4,2007.2,2007.5,2005.0,2005.0,387.0,1860.8,1887.9,2116.8,29.0,119.1,241.7,243.0,7.0,10.8,16.7,17.1,250.3,19387.1,19759.3,1668165.7,7354822.3,8517633.8,49063.7,186491.1,200705.3
Bulk carrier,30,25,1474.2,2634.0,2012.1,2011.3,2013.0,2013.0,1390.8,1608.2,1567.7,1582.9,114.0,153.8,250.8,252.4,59.5,71.8,66.6,65.9,120.9,9356.7,9536.4,788299.1,1839623.9,2288024.5,26276.6,96812.3,116503.2
Miscellaneous - fishing,26,11,149.2,74.0,2004.2,2003.5,2004.2,2004.1,164.7,5791.4,4927.7,5121.5,121.5,992.3,2564.8,2594.9,74.5,305.6,195.7,200.0,110.9,8327.0,8486.9,520536.4,1154650.0,1312720.2,20020.6,47117.6,55855.1
General cargo,26,17,366.9,497.6,2007.4,2007.5,2006.5,2006.7,929.7,1992.3,1640.1,1586.7,85.5,188.6,329.0,321.1,32.0,61.8,44.5,43.2,91.7,7052.5,7188.0,290309.9,965820.6,1388541.0,11165.8,56831.5,75492.1
Chemical tanker,22,17,1137.6,1899.3,2012.5,2012.3,2013.2,2013.2,2165.0,2168.9,1826.8,1829.0,192.0,205.6,260.4,260.5,42.5,61.9,53.1,53.1,145.2,11246.3,11462.2,366344.2,2682850.1,3093274.7,16652.0,143798.3,176770.6
Oil tanker,12,12,943.0,1576.4,2006.4,2006.4,2007.5,2007.5,3029.3,2863.3,3035.4,3076.3,263.5,283.2,372.7,368.2,33.5,54.4,50.4,50.2,116.5,9005.9,9178.8,1316456.9,2848433.0,3194188.9,109704.7,320654.2,383168.4
Service - other,9,5,199.0,103.4,1990.9,1987.6,1993.9,1994.0,1764.9,1764.7,3254.5,3168.3,161.0,251.2,647.4,643.9,168.0,202.4,123.5,125.6,54.2,4170.0,4250.1,721204.3,1479752.8,1594523.3,80133.8,178311.2,201338.6
Liquefied gas tanker,8,2,12.7,14.4,2009.2,2009.0,2008.7,2008.8,264.8,320.2,353.6,348.8,63.0,93.0,113.4,111.9,158.0,157.5,262.4,267.6,42.6,3200.2,3261.6,10874.8,31506.0,34792.8,1359.3,7442.4,9786.9
Service - tug,4,2,4.2,1.8,2004.8,2001.5,2001.2,2003.5,3094.9,4592.8,3512.2,2956.9,1220.5,972.5,1411.8,1927.6,293.5,754.5,882.1,644.4,13.5,1011.5,1030.9,46355.2,109616.2,146770.2,11588.8,29924.4,40403.0
Ro-Ro,2,1,81.2,41.3,2013.0,2013.0,2013.0,2013.0,1715.6,1715.6,1715.6,1715.6,109.5,109.5,201.4,201.4,53.5,53.5,98.3,98.3,15.0,1162.2,1184.5,44380.5,81779.5,95349.5,22190.3,52155.3,55363.8
